Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	13914864.0	19347.062	13433067.0	775887.56	1000.0	1000.0	-466797.94	234414800.0	228477820.0	98193350.0
2	13875098.0	43214.76	13941853.0	1350.6759	1000.0	1000.0	-5857471.0	10931841000.0	10729833000.0	2612243500.0
3	13940830.0	2709.3171	13941672.0	1085.8359	1000.0	1000.0	-12331986.0	14638626000.0	14470370000.0	1738647200.0
4	13942195.0	726.85004	13942104.0	581.84106	1000.0	1000.0	-10099378.0	3121886000.0	3106462700.0	237547760.0
5	13940693.0	2729.5999	13940978.0	1376.2587	1000.0	1000.0	-8103763.0	919316160.0	919383230.0	111650456.0
6	13942558.0	363.60007	13940739.0	1959.331	1000.0	1000.0	-6586820.0	337751000.0	338424600.0	66724588.0
7	13942216.0	688.3425	13940749.0	2947.26	1000.0	1000.0	-5422270.5	150806260.0	150578780.0	44888244.0
8	13941854.0	788.62946	13942739.0	1.0	1000.0	1000.0	-4567009.0	88578840.0	87923790.0	32899340.0
9	13940218.0	4602.983	13775483.0	326968.4	1000.0	1000.0	-3970473.2	65512644.0	64990264.0	24508628.0
10	13939376.0	3745.6426	12567974.0	4040734.2	1000.0	903.2	-3450695.8	42147190.0	41860104.0	17947502.0
11	11196697.0	5404093.0	11906393.0	4290657.0	805.6	857.2	-3175814.0	99707940.0	99714160.0	24113662.0
12	13044227.0	1953017.5	13461440.0	1362809.5	937.1667	967.3	-3011063.2	124448936.0	124702920.0	27032426.0
13	12864502.0	2093677.5	12621842.0	3891876.8	924.6	906.8	-2827345.2	167807630.0	167819100.0	36592480.0
14	8344288.0	5399946.5	6766479.0	6045194.5	599.8889	486.0	-2620739.0	240098460.0	239337760.0	35982536.0
15	4304907.0	5206093.0	9346894.0	6077869.0	309.1875	671.1	-2466292.8	594838300.0	594371840.0	46301776.0
16	8114267.5	5719542.5	9330876.0	5588994.0	582.44446	669.7	-2293467.2	842607040.0	841636000.0	31761384.0
17	10954057.0	4944069.5	11951756.0	4286009.5	786.5	858.1	-2149602.0	761694300.0	761665900.0	28362260.0
18	10682861.0	5006583.0	10836456.0	4980700.5	766.7143	777.9	-2024864.9	766663740.0	767421440.0	28576426.0
19	7882079.0	5131101.0	7989553.5	5341812.5	566.375	573.9	-1920097.0	585899970.0	586896450.0	24045764.0
20	10695477.0	5127628.5	11266100.0	4175044.5	768.4286	809.1	-1831101.6	583174460.0	584371000.0	24176454.0
21	13908126.0	26882.697	10273474.0	4880738.5	1000.0	738.1	-1743662.2	576112060.0	577134500.0	24436650.0
22	13914467.0	10728.351	12191678.0	3986108.5	1000.0	875.2	-1672207.1	469105440.0	469985500.0	23988402.0
23	11807815.0	4744375.0	9010800.0	6075196.5	847.6667	646.9	-1611534.6	443639070.0	444676220.0	22592776.0
24	11548030.0	4749692.0	11261326.0	5324772.5	829.4	808.8	-1565296.0	407029920.0	408154850.0	23500612.0
25	11917100.0	4489755.5	12068296.0	4201079.5	855.8333	866.6	-1526086.5	411064100.0	412318460.0	23505952.0
26	10030774.0	4738528.0	11278898.0	5292088.0	720.5	810.0	-1490250.8	384353340.0	385944930.0	23736888.0
27	11528698.0	4804977.0	9385117.0	5673542.0	827.6	673.6	-1463757.6	339108200.0	341009280.0	22213236.0
28	13598001.0	665706.5	8485736.0	5033608.5	978.1667	608.9	-1444309.1	326533820.0	328768350.0	22403816.0
29	8377903.0	6422306.0	13829509.0	295417.28	601.4286	992.9	-1425167.8	340400960.0	343678460.0	23532388.0
