Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
16	-1525.6145	64.93588	-1440.5077	-1608.454	1000.0	-78.50805	0.007873889	-78.284645	-78.511314	85000	-0.14238891	4572.222	-0.0023718625	-316.31152	7.298492	0.0016224144	105.15825271606445
17	-1461.239	73.80013	-1371.1954	-1592.5758	1000.0	-81.27364	0.008556504	-81.00198	-81.27718	90000	-0.14331077	3613.431	-0.004172057	-250.83301	7.3365326	0.0010911718	111.83598470687866
18	-1165.3153	549.91223	-68.51021	-1505.3368	810.6	-83.79265	0.007670717	-83.582	-83.7958	95000	-0.123406544	3208.8428	-0.0038330257	-221.64355	7.285786	0.00064238394	118.6958692073822
19	-1481.8501	127.582275	-1359.8351	-1723.3969	1000.0	-86.20118	0.0070865233	-85.98342	-86.20395	100000	-0.0922468	3727.6377	-0.0046446696	-224.80444	7.3685117	-0.00044782777	125.51543807983398
20	-1363.3538	51.37651	-1286.0203	-1414.5168	1000.0	-88.66574	0.007396926	-88.46992	-88.668724	105000	-0.07745974	2070.7676	-0.0033074617	-134.08936	7.3420315	5.095272e-05	132.8416292667389
21	-1314.6692	78.26094	-1205.4839	-1399.9374	1000.0	-90.643585	0.007863954	-90.402275	-90.64634	110000	-0.12197916	1619.5308	-0.004314348	-91.674805	7.3008313	0.0008637118	139.84405279159546
22	-1322.4886	63.07981	-1222.5891	-1384.7087	1000.0	-92.3046	0.00798707	-92.02915	-92.30737	115000	-0.09984971	1612.9001	-0.0026832297	-91.51013	7.2982006	0.0011501621	146.74357175827026
23	-1357.4207	42.946415	-1314.525	-1440.0535	1000.0	-93.98159	0.0074082236	-93.71791	-93.984215	120000	-0.14941765	1661.0162	-0.0025027692	-94.22827	7.3141766	0.0014484272	153.6256501674652
24	-1337.6252	60.430573	-1246.4573	-1429.9661	1000.0	-95.71937	0.008413689	-95.44123	-95.72187	125000	-0.110148534	1514.7863	-0.0031157732	-80.92468	7.331079	0.0021151933	160.5679042339325
25	-1298.4774	43.267532	-1220.011	-1338.2133	1000.0	-97.372665	0.006280717	-97.17263	-97.37516	130000	-0.1210042	1104.6934	-0.0023869872	-45.917725	7.338411	0.0003066082	167.42595767974854
26	-1292.718	65.71144	-1212.6533	-1404.6675	1000.0	-98.66237	0.0075315908	-98.440506	-98.66493	135000	-0.11301611	1084.9467	-0.002605483	-41.365112	7.2752585	0.00019401546	174.2479522228241
27	-1257.581	41.41309	-1206.7834	-1326.5664	1000.0	-99.89319	0.005742452	-99.74538	-99.89561	140000	-0.14928918	1015.2761	-0.002074942	-24.6109	7.2761846	0.00048947276	181.03503108024597
28	-1234.562	41.51843	-1169.6993	-1300.9169	1000.0	-100.87776	0.0054751686	-100.70613	-100.87996	145000	-0.12202962	903.9412	-0.0029610172	-16.458496	7.2896314	0.00070075615	188.1106104850769
29	-1235.5577	38.899258	-1186.1196	-1292.5582	1000.0	-101.695915	0.007619283	-101.40242	-101.69835	150000	-0.090222605	805.5457	-0.0016243681	-11.812927	7.340506	0.00026497437	195.27577662467957
30	-1208.7122	92.83027	-1050.8011	-1331.7634	1000.0	-102.40275	0.006799192	-102.2499	-102.40543	155000	-0.11519929	961.3482	-0.0028479025	-4.7540894	7.3263392	9.566798e-05	202.76981258392334
31	-1217.0078	62.414978	-1104.2494	-1276.3778	1000.0	-102.87174	0.0074360184	-102.606125	-102.87393	160000	-0.10152882	833.1971	-0.0018813461	-5.937317	7.337911	0.0005864447	209.61837911605835
32	-1154.4153	82.6964	-1056.9003	-1286.161	1000.0	-103.38653	0.0061227027	-103.19206	-103.38869	165000	-0.14121477	722.78284	-0.0022426546	-0.18572998	7.2631516	0.0006321064	216.11134338378906
33	-1167.3685	38.77596	-1104.9858	-1213.4855	1000.0	-103.5075	0.005490538	-103.31693	-103.5096	170000	-0.12840542	655.28	-0.0021972656	-0.29205322	7.2917423	2.2219325e-05	222.87462306022644
34	-1113.7997	75.03765	-1064.4965	-1262.7091	1000.0	-103.62467	0.006928543	-103.40506	-103.62692	175000	-0.11342009	578.3378	-0.0030655265	-0.9099121	7.2705564	0.0012900368	229.83305597305298
35	-1135.7389	32.14059	-1100.2126	-1195.804	1000.0	-103.42636	0.006904248	-103.2707	-103.428696	180000	-0.11398105	684.0519	-0.002065137	-1.2445068	7.23646	0.0007066292	237.05761003494263
36	-1139.1804	32.042572	-1099.348	-1188.4391	1000.0	-103.168686	0.007004932	-102.91339	-103.17105	185000	-0.093641415	625.6704	-0.001835987	-0.004333496	7.2675705	0.00055962056	244.20862245559692
37	-1081.6045	51.82151	-1034.0076	-1169.0613	1000.0	-103.173965	0.005822326	-102.994644	-103.176155	190000	-0.11317149	540.3026	-0.0020544901	-4.7840576	7.2712455	0.0007367863	251.54674100875854
38	-1107.7573	85.241776	-959.6753	-1222.4597	1000.0	-102.67492	0.006920659	-102.45078	-102.6773	195000	-0.106789015	738.9896	-0.0019189417	-1.029419	7.288616	0.00028723778	258.7424201965332
39	-1100.1594	45.25544	-1029.0186	-1167.9287	1000.0	-102.40657	0.005940605	-102.23401	-102.40875	200000	-0.119610086	565.0653	-0.0018745363	-2.0672607	7.3080773	0.00013886915	265.95982217788696
40	-1105.5952	85.74208	-988.2821	-1231.7172	1000.0	-102.05089	0.006434785	-101.85408	-102.05309	205000	-0.115649514	580.4719	-0.0023688227	-2.6015015	7.2745705	-6.2611102e-06	273.6829867362976
41	-1080.1974	55.859978	-1019.86884	-1166.9172	1000.0	-101.63741	0.0076937573	-101.414444	-101.63996	210000	-0.1261335	584.5135	-0.0021883994	-4.8823853	7.2723064	0.00075881777	281.08278346061707
42	-1033.7585	56.483902	-960.64056	-1116.5839	1000.0	-101.065025	0.006873324	-100.865974	-101.06758	215000	-0.13086583	614.7722	-0.0025989562	-12.315735	7.2695985	0.0005137855	288.3941764831543
43	-910.66437	319.26797	-286.04236	-1157.1727	853.8	-100.14296	0.012526786	-99.77232	-100.14648	220000	-0.10849963	629.0798	-0.0019743443	-12.728638	7.2397375	0.0008681376	295.48305797576904
44	-1006.522	79.32675	-868.679	-1115.7069	1000.0	-99.10313	3.5468965	22.54911	-99.428024	225000	-0.06448211	880.5709	-0.0019462407	-185.3194	7.260615	1.5884876e-05	302.4742772579193
45	-1050.691	35.107014	-991.32965	-1101.705	1000.0	-89.506874	11.607177	63.825485	-98.493515	230000	-0.042817008	643.9515	-0.0019850507	-178.03397	7.29472	0.00020572323	309.79189920425415
46	-1039.952	69.62718	-934.31757	-1139.2778	1000.0	-95.208374	2.879973	-32.46245	-98.47548	235000	-0.17835891	585.10767	-0.0018269122	-99.660706	7.2736382	0.0007350716	316.8658125400543
47	-1033.2932	53.255287	-932.04095	-1086.799	1000.0	-91.27114	7.3592005	2.7909229	-98.45387	240000	-0.09684661	560.99927	-0.0023132786	-77.11478	7.2687726	0.0007056174	324.3417646884918
48	-1011.0452	59.53599	-955.29724	-1126.8201	1000.0	-91.24193	5.5406327	-32.144733	-98.74937	245000	-0.07632719	586.3331	-0.0018918812	-63.8302	7.2176423	3.6322403e-05	331.8055431842804
49	-927.91473	43.231133	-862.8552	-987.0489	1000.0	-89.54187	4.574857	-30.140858	-98.82912	250000	-0.11848148	583.3383	-0.0021575093	-85.01547	7.2156267	0.00061308115	339.2790639400482
50	-906.6086	21.086313	-878.1283	-940.0128	1000.0	-83.55522	5.1715584	-33.865936	-98.32783	255000	-0.13534649	425.33725	-0.002636671	-74.22275	7.2114983	1.1689663e-06	347.2195134162903
51	-954.2303	48.30054	-886.0534	-1022.793	1000.0	-84.313446	5.7803946	-37.458294	-98.33037	260000	-0.14787239	464.09695	-0.0021845698	-52.32657	7.2321725	0.0006687637	354.6071779727936
52	-959.6968	29.894993	-925.2037	-1008.59814	1000.0	-84.75956	6.086587	-5.0068665	-98.356705	265000	-0.15634637	555.9883	-0.002659902	-90.228485	7.194611	0.0003024694	362.63296461105347
53	-933.6271	101.24909	-741.1031	-1017.7571	1000.0	-85.98755	6.080516	15.730139	-98.36099	270000	-0.15685317	566.59216	-0.001969725	-60.158752	7.2982154	0.00030509944	370.9127707481384
54	-945.0596	43.72853	-870.5743	-981.98193	1000.0	-84.80502	3.1994197	12.792974	-98.150734	275000	-0.12170483	429.7953	-0.0015784353	-34.325104	7.2331	0.00024499936	378.6866672039032
55	-930.7174	35.25996	-886.87354	-992.3633	1000.0	-84.92887	4.8920283	-34.38447	-98.23552	280000	-0.11883466	466.5987	-0.002258554	-43.184998	7.2509236	9.335613e-06	386.1557967662811
56	-937.7103	47.540592	-866.46625	-1013.7178	1000.0	-84.01374	4.6522703	-64.10163	-98.24756	285000	-0.12781094	386.6342	-0.0021540076	-42.556335	7.2446494	0.00024846228	393.5391185283661
57	-904.945	53.933624	-830.1023	-968.83435	1000.0	-84.81219	5.739597	-20.540627	-98.16428	290000	-0.123186	486.89	-0.002328597	-80.30713	7.2484803	0.00041364518	401.1316237449646
58	-876.63635	29.66651	-847.93353	-931.4904	1000.0	-82.258644	5.629812	-17.849384	-98.24427	295000	-0.1271358	387.50323	-0.001739487	-56.241394	7.202748	0.00017767286	408.76218843460083
59	-868.83026	45.490913	-788.7937	-915.40845	1000.0	-76.859375	5.8669	-9.532372	-97.510315	300000	-0.10958965	372.2276	-0.0018255115	-41.32425	7.2066736	0.00022462201	416.3155879974365
60	-886.7611	72.26069	-805.2225	-982.9538	1000.0	-78.5286	4.2128983	-29.546585	-97.967354	305000	-0.10107292	438.1449	-0.0025533587	-33.316162	7.2331576	0.001193781	424.3420104980469
61	-870.28174	35.47462	-806.5915	-912.3004	1000.0	-80.4472	4.613186	-25.9139	-98.03321	310000	-0.14138892	384.18964	-0.00210917	-42.35489	7.1930265	0.0003286963	431.9999041557312
62	-849.1	76.07505	-724.93915	-939.7779	1000.0	-78.23371	6.86208	26.921846	-97.685646	315000	-0.12382165	490.43115	-0.0017344579	-61.739838	7.2191625	0.00052531745	439.6878981590271
63	-865.6703	25.385973	-836.8705	-903.98517	1000.0	-77.89871	5.4598107	-35.594368	-97.682594	320000	-0.12531391	396.42276	-0.0019915104	-30.63916	7.227989	0.0007676842	447.3620147705078
64	-899.99475	48.837006	-808.65894	-939.8255	1000.0	-78.4044	5.845559	7.1231794	-97.69127	325000	-0.14495158	433.0925	-0.0022883415	-48.87506	7.259572	0.00049501756	455.10487127304077
65	-853.8918	44.401497	-790.0265	-906.4523	1000.0	-80.62864	6.625712	-31.629862	-97.891556	330000	-0.0943898	356.5816	-0.001885809	-70.38339	7.2267323	0.00027393817	462.8587918281555
66	-873.2	54.875084	-800.428	-954.4811	1000.0	-76.760864	5.948945	-18.702057	-97.83204	335000	-0.11893928	351.47934	-0.0017327145	-39.80072	7.24765	0.00042097602	470.7038199901581
67	-814.1911	74.51756	-708.13306	-929.99255	1000.0	-76.8728	6.1241527	-21.948084	-97.832085	340000	-0.113937736	375.47153	-0.0023868158	-53.34964	7.1994295	0.00067890994	478.6940133571625
68	-842.0197	40.86249	-799.4916	-900.5559	1000.0	-74.533875	6.289371	-33.68706	-97.610054	345000	-0.11647676	307.4951	-0.0024720952	-33.70404	7.21645	0.00018799768	486.66786551475525
69	-827.2949	33.121914	-766.6854	-861.2611	1000.0	-76.399605	8.198209	-33.2268	-97.639404	350000	-0.15752985	371.71414	-0.002374053	-50.005585	7.246942	0.00059477816	494.7300384044647
70	-847.1631	26.272081	-821.79675	-890.79486	1000.0	-73.06345	6.014188	-7.6361885	-97.54171	355000	-0.14292829	328.0324	-0.0015827268	-73.42319	7.255979	0.0007337298	502.999680519104
71	-802.1569	36.74849	-753.6891	-859.17834	1000.0	-76.47147	9.419108	13.861738	-97.64255	360000	-0.097498834	396.8148	-0.0015918985	-100.762695	7.199265	3.2544613e-05	510.76384377479553
72	-812.2428	20.638323	-784.33966	-836.73737	1000.0	-71.279366	5.2457314	-12.7735195	-96.85377	365000	-0.18015938	385.30554	-0.001603052	-44.136993	7.2372017	0.0006705437	518.6402328014374
73	-827.8758	32.374817	-794.3006	-884.13165	1000.0	-73.58899	5.2231245	-33.523167	-96.28331	370000	-0.17944318	416.3644	-0.001891166	-101.52432	7.186165	-0.00014872766	526.5152053833008
74	-853.4629	75.419	-749.1141	-946.65814	1000.0	-71.47265	10.444646	21.531609	-97.41113	375000	-0.10122281	406.97116	-0.0015920773	-74.154175	7.2289205	0.0006005961	534.3076415061951
75	-863.7093	65.32598	-803.0527	-962.77893	1000.0	-75.394135	10.063568	-22.728064	-98.179	380000	-0.10374678	454.8099	-0.0026304424	-79.238464	7.2515244	0.00053784146	542.0380928516388
76	-803.3626	41.6766	-766.62024	-877.20264	1000.0	-76.09295	9.688984	7.271511	-98.73475	385000	-0.13322939	504.40234	-0.002100274	-115.02063	7.212481	0.00075591635	549.8921601772308
77	-813.69073	40.847706	-777.26935	-878.96423	1000.0	-71.78354	5.4136357	-42.525684	-98.1874	390000	-0.16809295	352.95654	-0.0011841953	-55.386932	7.225194	0.0007438707	557.678288936615
78	-797.50555	30.872095	-746.6009	-840.3643	1000.0	-71.8189	7.64044	-40.405098	-98.30613	395000	-0.2007045	346.86075	-0.0017152429	-90.83865	7.2132807	-0.0005586101	565.4574980735779
79	-765.98663	47.8326	-695.95667	-838.9614	1000.0	-69.81746	10.11737	0.1496048	-98.20472	400000	-0.10533374	303.76276	-0.0020183846	-74.606155	7.1811686	0.0009978047	573.4969253540039
80	-753.61896	41.88452	-673.1287	-790.98914	1000.0	-69.59054	8.355916	-13.57446	-97.646545	405000	-0.09940594	397.01956	-0.0014278144	-67.74655	7.1697826	0.0006053793	582.2478363513947
81	-773.9963	46.509457	-726.98755	-855.36334	1000.0	-68.45243	6.507233	-32.80119	-97.801605	410000	-0.07807728	331.16238	-0.0022613928	-54.95981	7.1675196	6.9410184e-05	590.1357035636902
82	-771.0709	40.253384	-723.81805	-844.7446	1000.0	-68.2907	8.261593	-14.722472	-97.79128	415000	-0.13893798	304.8275	-0.0017178357	-48.738617	7.212986	0.00067829224	598.196925163269
83	-657.74176	317.97852	-49.478603	-970.14825	810.8	-69.86873	7.9527197	-6.1684723	-97.82324	420000	-0.18633333	558.96185	-0.001255542	-148.36237	7.2013383	0.0006508612	606.2265655994415
84	-762.2252	31.492716	-735.7731	-805.6888	1000.0	-71.57309	11.040813	-15.566826	-98.28552	425000	-0.13619643	332.32416	-0.0012566596	-96.15161	7.1670384	0.0006479058	614.2201409339905
85	-754.9375	35.371086	-692.43024	-798.13293	1000.0	-68.351715	7.7046742	-5.002941	-98.11351	430000	-0.09049994	338.069	-0.0023135468	-65.00311	7.145464	0.00017884049	622.0045459270477
86	-805.57117	76.54585	-738.5829	-949.1415	1000.0	-66.79431	9.6837	-11.301712	-97.49248	435000	-0.15526228	362.37344	-0.0014681816	-138.18884	7.1987376	0.00073985546	630.1167178153992
87	-722.80457	51.25806	-664.27203	-814.33527	1000.0	-68.1112	8.422033	-28.46835	-98.60591	440000	-0.15766907	328.45114	-0.0017762184	-68.292755	7.1559834	0.0004845621	637.9230554103851
88	-722.99506	20.366436	-684.12915	-737.4492	1000.0	-65.89745	6.6742573	-39.124836	-98.24734	445000	-0.17509997	354.73706	-0.0021169484	-43.448364	7.203503	0.00023607121	645.8524715900421
89	-761.22424	21.974964	-730.28107	-791.21454	1000.0	-65.780174	3.961272	-1.1630362	-95.837524	450000	-0.13289289	353.03836	-0.0013827235	-54.18405	7.179044	0.001082701	653.7450411319733
90	-708.07764	37.136864	-655.4833	-768.7124	1000.0	-68.48443	7.183747	-31.427238	-98.35571	455000	-0.13290058	335.4891	-0.0019076169	-57.911896	7.1979437	0.00024877163	662.2069857120514
91	-723.9824	47.168232	-675.3685	-785.49976	1000.0	-64.78222	3.8699267	-28.22903	-94.86981	460000	-0.14828871	253.53857	-0.0017003566	-27.108902	7.145753	0.00015608926	670.1337885856628
92	-723.3006	54.593075	-665.64124	-817.25256	1000.0	-64.702385	5.8059387	6.1362834	-97.734764	465000	-0.13597886	308.3022	-0.0016677678	-38.521942	7.1159344	-0.00021595959	678.8289976119995
93	-756.18475	24.983622	-715.22876	-782.641	1000.0	-64.41204	4.45329	-23.428833	-92.803116	470000	-0.17454289	315.8068	-0.0022459477	-29.095642	7.2111874	0.000843777	686.8602349758148
94	-716.2359	48.758354	-638.3243	-783.08606	1000.0	-67.31256	4.4844217	-8.173162	-96.1771	475000	-0.17613223	285.00635	-0.0021986216	-34.484543	7.211311	0.0006601753	694.8185691833496
95	-728.94226	41.07399	-685.4704	-793.55505	1000.0	-65.25516	4.455133	-30.840971	-96.453125	480000	-0.15842234	295.2958	-0.0021183342	-62.101364	7.1409717	0.00058792817	702.4258744716644
96	-681.17004	34.01676	-621.93024	-720.062	1000.0	-66.393486	8.519524	-9.417664	-96.83351	485000	-0.14053214	360.37485	-0.0021100491	-62.877014	7.110468	0.00026142658	710.2967779636383
97	-764.09656	48.677685	-698.8733	-845.9576	1000.0	-62.118492	5.923426	-25.37472	-93.487274	490000	-0.1520221	407.55725	-0.001571089	-102.8862	7.1505	0.0005286493	718.2804045677185
98	-731.00684	59.538754	-664.7981	-820.91986	1000.0	-65.74675	10.058998	-19.389057	-98.154755	495000	-0.1797465	356.76263	-0.0015777051	-59.46805	7.1718516	-0.000117890646	726.1608474254608
99	-703.877	36.957184	-653.78174	-745.0468	1000.0	-64.623604	8.828485	43.30043	-98.49947	500000	-0.10625331	240.5223	-0.001941584	-61.719772	7.1433077	0.00032578144	734.1843407154083
100	-734.75464	29.19712	-693.0184	-779.74097	1000.0	-60.69555	8.465891	-18.488005	-97.90119	505000	-0.0950007	273.6638	-0.0021978393	-74.75447	7.157867	0.00066570303	742.5229697227478
101	-696.0159	56.686745	-607.7035	-781.7421	1000.0	-64.57908	7.575823	-6.8539624	-98.12685	510000	-0.18650481	273.18463	-0.0011083037	-61.72635	7.149789	0.00042334528	750.3091244697571
102	-694.5287	21.62779	-669.0267	-729.1464	1000.0	-61.875175	5.4513974	-22.251333	-94.28288	515000	-0.13746528	260.18674	-0.0022232234	-22.355637	7.1408134	0.00017360906	757.9358031749725
103	-707.1978	29.244186	-670.3394	-743.24805	1000.0	-62.42595	6.223901	-31.116564	-95.52163	520000	-0.14028884	255.58235	-0.0020821542	-27.820145	7.1896186	0.00096902973	765.6189942359924
104	-702.6174	46.700592	-643.03186	-776.6724	1000.0	-64.20802	5.7887077	-42.786118	-93.62479	525000	-0.15031748	278.87915	-0.0019201785	-29.143799	7.1615877	0.00046176973	773.4237620830536
105	-668.2014	23.108072	-625.9196	-695.12787	1000.0	-62.287983	4.4748707	-39.898964	-88.945465	530000	-0.19189045	286.50635	-0.0013195425	-37.345795	7.166319	-6.6060065e-06	781.2260630130768
106	-740.5872	45.522633	-677.352	-782.31805	1000.0	-61.66865	5.0407205	-26.249195	-88.91559	535000	-0.19003293	336.62173	-0.002053827	-122.38388	7.1405954	0.00052621774	788.9210414886475
107	-672.6084	57.066227	-594.59045	-739.4041	1000.0	-66.08658	12.159083	-12.933931	-98.131424	540000	-0.13157696	366.5525	-0.0021051913	-123.34154	7.10262	0.00055020896	796.7489454746246
108	-707.4123	22.430485	-680.1653	-734.86865	1000.0	-59.18175	6.858882	-18.30264	-92.02768	545000	-0.15546869	236.13165	-0.001389131	-58.17729	7.1534033	-5.5870485e-05	804.8030204772949
109	-659.9649	39.902573	-612.09283	-730.8549	1000.0	-62.98822	6.720418	1.5556253	-93.39357	550000	-0.16009621	309.837	-0.0014611185	-79.37613	7.1687484	0.00027600804	812.4789950847626
110	-672.5662	64.756226	-566.4161	-753.80994	1000.0	-60.99548	3.3920763	-45.85097	-88.73883	555000	-0.15168273	276.26416	-0.0019834787	-21.59903	7.1270876	-3.3342934e-05	820.7577140331268
111	-666.5595	64.54788	-563.2618	-747.86523	1000.0	-60.052513	4.660036	-39.498795	-92.11961	560000	-0.12928906	255.94278	-0.0010682642	-37.419037	7.1482687	9.5806405e-05	828.3592133522034
112	-643.9898	59.801575	-546.47473	-711.7287	1000.0	-59.221344	6.107282	-30.624472	-95.553665	565000	-0.14157407	269.8795	-0.0014906228	-47.24063	7.094345	0.00018964891	836.0606257915497
113	-661.4584	35.846233	-608.0184	-711.7566	1000.0	-57.082863	5.3245673	-16.131197	-93.78746	570000	-0.17930253	243.08008	-0.0017909408	-35.752747	7.1281195	0.00025669008	844.0007774829865
114	-634.7726	37.816807	-599.11865	-694.4894	1000.0	-59.612087	5.2953215	-3.3491144	-92.95293	575000	-0.1406873	265.05963	-0.0012998134	-40.53354	7.1014123	0.00014312883	851.9614112377167
115	-674.63794	9.704375	-662.3774	-688.66394	1000.0	-57.094154	4.6128454	-19.293993	-85.62572	580000	-0.17105229	270.26443	-0.0016338676	-40.001114	7.1279435	0.00028113823	859.8220643997192
116	-610.49255	27.963758	-569.52246	-651.55347	1000.0	-60.232723	4.86234	-42.96695	-86.82666	585000	-0.16061834	262.67572	-0.0017080158	-66.30197	7.0445952	0.00047356	867.469318151474
117	-677.18445	39.00996	-617.5326	-739.80707	1000.0	-55.78034	4.7653413	-6.170583	-87.245125	590000	-0.14642827	271.3339	-0.0015133768	-47.164444	7.132953	7.0931674e-05	875.272863149643
118	-678.20654	18.28227	-648.82733	-699.56256	1000.0	-59.084637	5.351115	-27.865084	-90.91923	595000	-0.15387662	235.11375	-0.0020017028	-36.98816	7.157217	0.00036840382	883.2977132797241
119	-607.0386	33.191814	-558.19684	-652.553	1000.0	-61.127575	6.132947	-30.364363	-92.984634	600000	-0.14353786	295.1999	-0.0011266321	-93.89455	7.115095	-9.8999975e-05	891.2786071300507
120	-675.38525	62.738358	-636.7412	-800.2	1000.0	-55.349575	3.5099342	-37.44352	-87.589714	605000	-0.10572776	396.8576	-0.0020431355	-123.12384	7.0921545	2.8491355e-05	899.7028224468231
121	-663.883	44.07375	-624.0323	-745.0372	1000.0	-58.051064	7.475257	-22.551762	-96.87638	610000	-0.16859195	328.71146	-0.0019139796	-46.332977	7.14921	0.00083324156	907.8854742050171
122	-627.3314	52.563656	-553.92993	-706.99695	1000.0	-61.504307	6.725857	-19.568598	-95.98822	615000	-0.16018364	286.77563	-0.0009915382	-76.463135	7.0834	0.0008001829	915.8928291797638
123	-638.19385	45.525036	-561.2533	-699.62274	1000.0	-55.363136	4.781541	-16.60924	-86.68848	620000	-0.1415892	256.25674	-0.0024398714	-40.449738	7.071528	0.00067433	923.7926287651062
124	-613.46326	43.461025	-559.1183	-671.0775	1000.0	-57.024376	3.3883433	-15.880544	-87.3717	625000	-0.14707041	228.15414	-0.0017297864	-33.01802	7.0640955	9.435363e-05	931.8166596889496
125	-616.8444	44.635532	-564.1737	-692.29596	1000.0	-55.22665	4.264899	-15.729258	-85.30774	630000	-0.15439084	229.47588	-0.0015766323	-56.071182	7.0317984	0.00050120935	939.7236325740814
126	-639.3117	35.88276	-568.33936	-663.9904	1000.0	-54.95325	7.458767	6.1750927	-94.73462	635000	-0.18954399	283.12973	-0.0015623122	-73.88939	7.1357093	0.00046271787	947.540376663208
127	-641.15686	66.60913	-567.2545	-760.7048	1000.0	-59.17345	7.2632847	-3.5037374	-91.36551	640000	-0.13444655	290.0534	-0.0014577508	-79.00844	7.014444	2.7284384e-05	955.3887341022491
128	-536.4874	221.61269	-94.64287	-679.1409	829.0	-56.16936	7.822446	17.191795	-90.61065	645000	-0.18132822	304.38956	-0.0014389902	-77.089325	7.1115694	0.00025174516	963.2231488227844
129	-672.6375	21.374302	-631.96155	-692.3724	1000.0	-58.19683	6.622909	-20.606901	-93.40411	650000	-0.14650066	234.45583	-0.0015613735	-48.675888	7.098325	0.00032873373	971.0763792991638
130	-554.9402	244.69887	-70.00594	-716.07776	833.2	-60.82435	7.730064	-18.841488	-93.846725	655000	-0.1546079	309.5383	-0.0011517853	-71.77167	7.133821	8.6273525e-05	979.9024488925934
131	-631.49524	41.831852	-575.90857	-690.3165	1000.0	-58.03045	6.0397935	-24.292757	-93.30537	660000	-0.13819025	260.30453	-0.0015728027	-56.62346	7.114547	0.0003145967	988.0121760368347
