Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	904600.0	8114.185	829000.0	113364.016	1000.0	1000.0	-14670.176	74771.0	74778.42	24946.133
2	895400.0	7552.483	876900.0	155678.81	1000.0	1000.0	-54801.727	171561.9	169025.6	99534.07
3	916400.0	16930.445	958900.0	7621.679	1000.0	1000.0	-105877.22	582040.94	575410.7	370446.34
4	952200.0	14647.867	948000.0	9560.335	1000.0	1000.0	-139931.88	1298663.2	1281553.4	722958.1
5	924000.0	23740.262	945200.0	7626.2705	1000.0	1000.0	-157062.45	1690445.8	1660999.1	909382.06
6	925000.0	24388.521	858200.0	97745.38	1000.0	1000.0	-170494.58	1632234.8	1609835.5	1008672.75
7	749000.0	172564.19	561700.0	81769.24	1000.0	1000.0	-176670.47	1514579.4	1497741.8	1016684.75
8	776600.0	175184.02	884200.0	74361.016	1000.0	1000.0	-177095.5	1179456.9	1167325.4	914229.9
9	866600.0	53391.383	795400.0	127475.64	1000.0	1000.0	-180170.36	1060092.9	1055053.4	923735.1
10	795400.0	118633.21	891300.0	35011.57	1000.0	1000.0	-177917.06	883486.0	881415.8	807144.7
11	882400.0	89700.836	942900.0	78774.94	1000.0	1000.0	-173219.28	793701.56	796949.4	750684.75
12	945800.0	13090.454	858700.0	94871.55	1000.0	1000.0	-168006.61	716246.8	730270.75	697753.44
13	874000.0	120580.266	927700.0	28646.29	1000.0	1000.0	-164810.06	597363.94	610715.8	595931.75
14	933600.0	6468.385	833000.0	145415.95	1000.0	1000.0	-159058.39	490814.3	499791.38	514948.5
15	922400.0	18478.094	930600.0	41151.426	1000.0	1000.0	-154609.12	404712.25	413887.03	448449.12
16	883200.0	80133.38	912600.0	80173.81	1000.0	1000.0	-149059.61	334384.34	342480.7	391115.8
17	952800.0	21404.672	907700.0	33096.98	1000.0	1000.0	-141980.64	294019.94	298221.3	350201.75
18	929200.0	30188.74	919400.0	54270.066	1000.0	1000.0	-134191.42	262615.25	266566.66	321761.53
19	951200.0	12496.399	864900.0	122451.984	1000.0	1000.0	-128800.82	230667.03	233617.25	281485.47
20	921000.0	35094.16	752400.0	108055.72	1000.0	1000.0	-124717.62	205444.78	205059.61	248968.55
21	887600.0	49495.855	910700.0	32762.936	1000.0	1000.0	-120802.24	179303.25	178908.98	212100.64
22	927000.0	37485.996	937100.0	13352.527	1000.0	1000.0	-116940.67	159869.11	158881.23	192509.92
23	877000.0	148602.81	840900.0	99861.36	1000.0	1000.0	-113415.86	148459.92	149169.92	179347.53
24	930600.0	49090.12	657200.0	135312.81	1000.0	1000.0	-110213.11	144725.5	144602.78	171221.97
25	847200.0	114841.45	925900.0	92212.2	1000.0	1000.0	-107538.805	139109.28	138569.39	163482.55
26	955200.0	7782.031	907200.0	98918.95	1000.0	1000.0	-105239.92	130356.71	130869.29	152924.92
27	956000.0	16062.378	891300.0	108242.37	1000.0	1000.0	-103281.4	121078.09	121042.61	143549.86
28	871400.0	121891.1	827600.0	122566.88	1000.0	1000.0	-101699.21	115755.07	116017.08	140310.2
29	851600.0	161446.7	920200.0	50121.453	1000.0	1000.0	-100403.164	112471.68	112519.555	131906.5
