Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	4652.4165	46.651974	4743.3413	4586.3154	4592.9287	23.299479	4635.4653	4567.39	1000.0	1000.0	10000	95.72337	54.332153	255.39111	-151.7908	-95.97181	8.711923	94.67946743965149
2	4634.8086	52.467777	4737.5537	4568.9995	4586.2266	12.490853	4621.127	4574.9736	1000.0	1000.0	20000	236.84192	33.095642	402.60736	76.98437	-236.90295	4.4841814	192.34516310691833
3	4650.4854	64.49651	4743.386	4553.592	4603.167	21.83362	4634.7886	4579.5854	1000.0	1000.0	30000	325.18286	22.843384	486.91846	144.01744	-325.2523	4.4204984	290.78137588500977
4	4645.6006	48.268127	4713.687	4552.749	4593.113	22.3989	4633.903	4571.5796	1000.0	1000.0	40000	381.58383	16.170605	492.38278	257.58817	-381.6523	4.2026095	390.9487376213074
5	4631.4795	55.550568	4707.288	4539.8066	4582.102	12.5466385	4618.8184	4572.597	1000.0	1000.0	50000	416.94553	12.675771	627.55383	229.76088	-417.03482	4.5549765	489.65538907051086
6	4662.8584	30.724947	4722.8477	4621.209	4587.796	16.643932	4620.538	4574.329	1000.0	1000.0	60000	439.07578	10.643361	539.0537	288.79337	-439.1649	4.1883216	588.5009145736694
7	4678.3804	47.479965	4738.289	4582.9585	4580.4575	3.4772584	4587.3574	4574.2783	1000.0	1000.0	70000	452.8304	9.53235	572.92194	331.13232	-452.92404	3.8879316	687.4342966079712
8	4632.659	36.01437	4708.3555	4588.6953	4591.759	20.20766	4625.042	4575.501	1000.0	1000.0	80000	461.7703	8.36146	689.5	272.9257	-461.8746	3.7032897	786.8019874095917
9	4651.6416	42.8898	4714.6865	4585.055	4589.466	19.839838	4635.305	4569.1416	1000.0	1000.0	90000	467.73135	7.844378	591.1812	251.92188	-467.85504	3.4752245	885.8846242427826
10	4631.024	22.56581	4673.6704	4594.278	4588.781	21.387037	4633.444	4570.1523	1000.0	1000.0	100000	471.82352	7.2811913	583.5554	310.07062	-471.94815	3.2157967	989.5975999832153
11	4637.4697	38.686905	4720.0317	4589.564	4592.5454	19.580082	4624.886	4575.6865	1000.0	1000.0	110000	473.96365	7.0559278	556.1738	334.4164	-474.08725	2.8962996	1094.7019729614258
