Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	890000.0	9033.271	871500.0	180124.53	1000.0	1000.0	-15978.361	85562.7	85972.05	29539.377
2	879800.0	11443.775	893800.0	12944.497	1000.0	1000.0	-64428.24	278574.22	278311.0	158010.3
3	926200.0	27006.666	936500.0	8777.8125	1000.0	1000.0	-125835.805	1301673.0	1285829.4	686424.06
4	912200.0	46110.3	930800.0	6925.316	1000.0	1000.0	-166806.9	2388633.2	2347225.0	1050297.4
5	929400.0	22392.855	907600.0	35350.25	1000.0	1000.0	-194294.38	2828864.8	2796053.5	1299565.8
6	900000.0	27408.027	934500.0	7526.619	1000.0	1000.0	-210844.0	2793174.8	2764695.8	1399707.6
7	873000.0	120487.34	919200.0	39285.62	1000.0	1000.0	-221607.58	2784119.2	2743603.0	1520604.4
8	910200.0	26991.852	931100.0	46759.92	1000.0	1000.0	-226989.31	2803680.2	2767352.0	1688234.4
9	917800.0	20604.854	925800.0	19757.53	1000.0	1000.0	-226769.64	2217886.2	2210766.0	1518484.5
10	911000.0	20405.88	908000.0	58311.234	1000.0	1000.0	-223446.7	1561298.1	1555986.8	1203156.4
11	878000.0	47290.594	828800.0	148195.69	1000.0	1000.0	-216290.05	1058819.2	1068015.4	929326.9
12	891400.0	53794.42	913700.0	39809.67	1000.0	1000.0	-205749.55	798035.0	802496.1	756820.9
13	863400.0	48305.69	950300.0	17950.209	1000.0	1000.0	-193856.16	585050.6	591367.56	613838.75
14	858200.0	70012.57	814700.0	117129.03	1000.0	1000.0	-181237.7	458526.0	459076.6	511117.8
15	837600.0	61558.426	876900.0	27358.545	1000.0	1000.0	-170174.62	366514.44	370243.56	424316.66
16	923400.0	11757.551	899600.0	25271.326	1000.0	1000.0	-160571.22	307486.3	312748.38	357506.7
17	884000.0	59373.395	801500.0	44202.375	1000.0	1000.0	-152348.7	271641.34	275329.88	314751.44
18	827200.0	96700.36	927100.0	57502.09	1000.0	1000.0	-144395.16	233547.58	235968.25	267525.44
19	902800.0	34677.945	909100.0	20457.03	1000.0	1000.0	-137561.94	201074.56	202375.52	233480.34
20	908000.0	27459.06	935200.0	15734.039	1000.0	1000.0	-131158.48	176799.03	178696.25	207994.7
21	941000.0	6899.2754	858000.0	136564.27	1000.0	1000.0	-125340.59	161891.36	163433.3	189875.84
22	943800.0	15509.997	930200.0	35563.465	1000.0	1000.0	-120059.83	149492.55	150582.58	171157.02
23	920400.0	24212.393	854200.0	82564.88	1000.0	1000.0	-115547.06	136641.84	138757.78	159993.39
24	856000.0	74455.36	836400.0	109692.484	1000.0	1000.0	-111848.68	126097.72	127103.27	144459.58
25	947200.0	25039.17	921900.0	59880.633	1000.0	1000.0	-108651.51	117617.87	118948.125	135796.7
26	915400.0	53233.824	945800.0	27183.818	1000.0	1000.0	-106123.945	108263.24	109709.54	119635.15
27	935800.0	13287.588	906400.0	82271.74	1000.0	1000.0	-103904.336	105589.01	106554.484	119407.27
28	927600.0	11672.189	774500.0	140127.27	1000.0	1000.0	-102050.766	100982.055	101502.24	113166.03
29	876600.0	77249.2	897400.0	88770.71	1000.0	1000.0	-100436.76	94495.08	95098.484	105046.914
