Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	900000.0	11366.618	955000.0	14028.542	1000.0	1000.0	-15369.09	85884.98	86578.125	27753.865
2	902400.0	5851.4956	952600.0	18698.662	1000.0	1000.0	-53660.4	221520.56	227894.38	128395.984
3	963800.0	10552.725	949300.0	12418.131	1000.0	1000.0	-101478.31	899904.94	919337.56	580745.8
4	944400.0	7337.5747	959900.0	19841.623	1000.0	1000.0	-137113.52	1135069.8	1127267.5	856800.9
5	941600.0	30110.463	951100.0	19598.213	1000.0	1000.0	-166756.86	934636.6	918778.25	877136.06
6	902800.0	58183.844	967900.0	12453.514	1000.0	1000.0	-177569.92	704318.75	690074.44	778494.25
7	807600.0	254799.2	924500.0	16014.057	1000.0	1000.0	-181340.3	583413.75	583016.44	697229.0
8	909800.0	41296.004	879800.0	74646.91	1000.0	1000.0	-179138.1	493850.47	488801.7	639882.9
9	913400.0	70848.01	898800.0	31993.125	1000.0	1000.0	-178998.69	515121.0	505267.62	627850.44
10	821600.0	88820.27	932900.0	20753.072	1000.0	1000.0	-174464.23	474936.44	467691.62	587473.1
11	920600.0	20577.658	906100.0	34364.082	1000.0	1000.0	-168875.86	433329.47	423917.8	524162.9
12	912000.0	41458.414	958500.0	17574.129	1000.0	1000.0	-163098.42	369385.7	363234.9	474878.97
13	917600.0	77510.26	916800.0	94039.14	1000.0	1000.0	-157493.8	313492.6	308596.6	405483.53
14	941800.0	35124.92	939300.0	18166.178	1000.0	1000.0	-151533.23	267274.38	262163.47	353304.72
15	912200.0	18616.121	910500.0	79193.75	1000.0	1000.0	-145880.33	239033.11	235559.86	323370.03
16	891200.0	80145.87	878800.0	91110.7	1000.0	1000.0	-140534.88	202181.7	199248.6	272695.47
17	885600.0	82913.445	943100.0	23205.387	1000.0	1000.0	-135169.45	177384.94	173570.42	243927.42
18	872800.0	61232.02	938500.0	45906.973	1000.0	1000.0	-130140.53	155847.22	152387.86	213416.27
19	895200.0	60874.957	901500.0	19376.531	1000.0	1000.0	-125677.45	142776.62	139323.2	193989.66
20	900000.0	40000.0	927400.0	51088.55	1000.0	1000.0	-121635.73	134642.94	132517.84	179008.77
21	944800.0	33534.46	929600.0	41732.96	1000.0	1000.0	-118265.47	123675.49	122869.9	164517.62
22	950600.0	14800.0	944800.0	20502.684	1000.0	1000.0	-115328.48	113779.33	111932.77	150233.55
23	942000.0	37603.19	880200.0	91769.055	1000.0	1000.0	-112642.41	105264.07	103446.3	137878.94
24	852200.0	83829.35	942100.0	39034.473	1000.0	1000.0	-110317.79	101649.11	100415.16	133608.53
25	946400.0	39428.92	968100.0	39868.406	1000.0	1000.0	-108645.96	99243.33	97988.49	128657.484
26	935600.0	34424.41	939100.0	31763.03	1000.0	1000.0	-107465.64	94683.15	93801.414	122797.77
27	907800.0	50415.87	959600.0	22896.287	1000.0	1000.0	-106065.4	91627.875	89849.87	118342.375
28	868200.0	132947.2	873700.0	176881.34	1000.0	1000.0	-104735.9	86428.94	85235.414	111256.34
29	966200.0	7984.986	929200.0	19513.072	1000.0	1000.0	-103426.6	84280.74	83565.86	109156.17
