Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	908600.0	6280.1274	641500.0	17630.938	1000.0	1000.0	-16721.969	87175.055	86793.75	32258.32
2	908600.0	12658.594	594700.0	147534.44	1000.0	1000.0	-74990.53	357286.06	348131.84	213159.47
3	956200.0	27073.232	898000.0	22306.95	1000.0	1000.0	-159745.62	981182.25	958942.0	717737.5
4	931000.0	23091.123	952300.0	7759.5103	1000.0	1000.0	-212915.8	1554777.1	1550352.4	1213779.6
5	943400.0	16156.731	913700.0	44267.48	1000.0	1000.0	-231843.53	1909236.1	1912499.0	1605618.8
6	952400.0	14037.094	817700.0	90509.72	1000.0	1000.0	-235285.14	1793688.0	1803549.5	1603287.5
7	900600.0	42939.957	892000.0	108536.63	1000.0	1000.0	-226785.1	1477258.2	1497083.2	1367464.8
8	885400.0	118320.914	697700.0	85483.39	1000.0	1000.0	-221925.06	1038901.9	1040428.3	1102350.1
9	931000.0	28163.807	782200.0	118385.64	1000.0	1000.0	-211280.31	889418.6	879144.94	960050.56
10	822000.0	83646.88	880500.0	109892.9	1000.0	1000.0	-202410.02	709809.06	702355.9	793781.94
11	899800.0	19792.928	915700.0	55932.19	1000.0	1000.0	-191031.11	572323.56	560008.9	659579.4
12	934600.0	30748.008	868100.0	89568.35	1000.0	1000.0	-179282.86	504761.44	495231.03	580293.5
13	908600.0	23130.932	885500.0	58646.824	1000.0	1000.0	-168731.39	426334.66	419948.75	500849.88
14	910600.0	16692.512	824300.0	129956.18	1000.0	1000.0	-159590.9	348483.94	342469.6	430095.06
15	931800.0	19752.467	856700.0	85202.164	1000.0	1000.0	-151292.44	292302.9	289243.75	364426.8
16	933600.0	28883.213	842000.0	94904.164	1000.0	1000.0	-143782.73	236381.6	233538.94	307278.34
17	899000.0	34298.688	922500.0	38831.043	1000.0	1000.0	-136762.1	189788.42	189110.92	254031.52
18	893200.0	56449.62	868400.0	108413.29	1000.0	1000.0	-129978.38	159999.55	158390.89	215924.58
19	839600.0	54209.223	934200.0	77916.37	1000.0	1000.0	-123878.07	137534.39	136179.34	185395.92
20	879800.0	81182.266	844800.0	92574.08	1000.0	1000.0	-118621.8	121981.59	120157.72	162384.45
21	872000.0	94341.93	850100.0	79935.54	1000.0	1000.0	-114455.78	113078.68	112700.11	152298.4
22	822800.0	75827.17	904200.0	79123.7	1000.0	1000.0	-110953.24	104920.91	105474.37	138515.16
23	865800.0	82949.14	867100.0	57126.965	1000.0	1000.0	-108127.875	97536.52	97078.0	126697.22
24	947000.0	26780.59	901800.0	116776.55	1000.0	1000.0	-105724.13	91738.234	90926.22	117160.58
25	949600.0	30506.393	853000.0	92040.21	1000.0	1000.0	-103685.27	87723.1	87589.766	110703.02
26	916200.0	63998.125	935800.0	56878.465	1000.0	1000.0	-101979.26	85833.695	85338.85	108645.914
27	889200.0	110166.06	924200.0	53044.887	1000.0	1000.0	-100552.98	82388.99	81776.34	100922.39
28	918200.0	86513.35	890500.0	117596.14	1000.0	1000.0	-99229.26	80751.086	80044.586	100701.49
29	934600.0	39987.996	941000.0	28241.812	1000.0	1000.0	-97972.75	78397.234	77738.484	95024.195
