Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	909200.0	18573.1	751200.0	100076.77	1000.0	1000.0	-15385.365	82616.41	82822.35	30103.088
2	911600.0	20125.605	639600.0	71969.72	1000.0	1000.0	-63246.227	262191.38	262363.5	159216.05
3	925600.0	55873.426	945800.0	20153.41	1000.0	1000.0	-122156.055	1305504.6	1305669.1	844465.3
4	945000.0	28135.387	953600.0	9697.422	1000.0	1000.0	-161362.62	1497832.2	1510404.1	1133169.5
5	944800.0	13496.666	945800.0	66191.84	1000.0	1000.0	-173530.94	1584740.0	1584392.0	1271397.0
6	928400.0	52446.543	850500.0	118438.38	1000.0	1000.0	-183936.4	1391915.2	1382116.5	1184458.1
7	920000.0	40184.574	876700.0	87751.98	1000.0	1000.0	-182710.4	1075441.5	1069070.8	1067207.2
8	877800.0	50740.12	759900.0	156634.25	1000.0	1000.0	-176803.2	951802.7	950397.0	915949.06
9	845200.0	55833.32	908600.0	83851.3	1000.0	1000.0	-172753.48	745242.3	743503.0	768513.44
10	949800.0	10303.397	871800.0	110635.26	1000.0	1000.0	-167511.06	624000.9	624532.06	659760.9
11	924800.0	45123.83	923200.0	25572.643	1000.0	1000.0	-161287.45	512695.97	508539.4	568958.4
12	937600.0	24791.934	994600.0	8708.616	1000.0	1000.0	-154638.64	435413.0	431432.8	497876.2
13	961400.0	37510.53	914300.0	109539.08	1000.0	1000.0	-149336.7	367489.94	362468.97	445151.03
14	948000.0	24730.549	933900.0	54652.445	1000.0	1000.0	-144113.92	305425.78	299455.56	382734.94
15	951200.0	8328.265	868800.0	118076.92	1000.0	1000.0	-138157.27	260355.94	255206.19	335186.53
16	935800.0	18236.229	947100.0	13087.78	1000.0	1000.0	-132566.81	228724.69	223652.86	288723.78
17	934600.0	44594.17	932000.0	51197.656	1000.0	1000.0	-127720.68	203083.88	198973.52	261640.98
18	888200.0	69585.63	951400.0	10451.794	1000.0	1000.0	-123083.11	180869.42	178094.9	235538.73
19	946400.0	11288.933	959100.0	5485.435	1000.0	1000.0	-118840.98	161846.14	158456.88	212163.66
