Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	8749351.0	722026.4	13942739.0	1.0	1000.0	1000.0	-36295.133	82995780.0	88081350.0	651234.0
2	8343935.0	288748.2	7612106.5	11948.148	1000.0	1000.0	-196241.03	414014980.0	438452740.0	5051914.0
3	6537418.0	2633704.2	8958554.0	2255.0073	1000.0	1000.0	-452845.22	1263843200.0	1318165000.0	17347690.0
4	7780613.0	596438.94	7073309.5	6016.9165	1000.0	1000.0	-746491.9	1954458900.0	2001445800.0	16730967.0
5	6678282.0	2319760.5	7505284.0	2907719.0	1000.0	1000.0	-969231.56	2781642000.0	2815343600.0	11009494.0
6	5651840.0	2600730.2	7402176.0	90953.23	1000.0	1000.0	-1107130.9	3773037800.0	3835894000.0	12778110.0
7	3354011.0	3387909.8	8765230.0	1648162.2	1000.0	1000.0	-1184066.1	3238706200.0	3288987400.0	10783019.0
8	5775191.0	3966660.8	7087357.5	21185.875	1000.0	1000.0	-1218365.2	2515506200.0	2548778000.0	7065432.0
9	5591354.5	2795734.8	6933763.0	2208857.2	1000.0	1000.0	-1218114.1	2180869000.0	2207993000.0	5304202.0
10	7579633.5	126931.555	8957758.0	5985.957	1000.0	1000.0	-1203875.5	1952110800.0	1975174100.0	4325469.5
11	6894117.0	2193285.0	5285960.0	3178653.0	1000.0	1000.0	-1168772.1	1707608300.0	1728430300.0	3561591.2
12	8220210.5	784815.06	8994608.0	18289.762	1000.0	1000.0	-1140069.2	1488846800.0	1510265200.0	3035003.0
13	6273045.0	2304885.0	7075643.0	4841.9165	1000.0	1000.0	-1109340.0	1360746800.0	1385132800.0	2658749.8
14	6501792.0	1171715.5	6548101.0	1572271.0	1000.0	1000.0	-1073719.1	1076854100.0	1099304100.0	2115884.5
15	7147446.5	95617.8	9510498.0	4405599.0	1000.0	1000.0	-1040953.1	897872300.0	918179260.0	1789022.2
