Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	902200.0	10851.728	982800.0	5528.11	1000.0	1000.0	-14466.762	80107.61	80440.555	27291.127
2	900400.0	9687.1045	893400.0	8052.3286	1000.0	1000.0	-61251.16	329393.78	336290.16	193741.27
3	924000.0	32018.744	931400.0	10938.007	1000.0	1000.0	-133470.6	1021459.56	1054040.1	682172.5
4	940200.0	23129.203	904000.0	23727.621	1000.0	1000.0	-170954.11	1501152.6	1512046.1	995537.94
5	933000.0	33208.434	937100.0	14208.8	1000.0	1000.0	-193893.75	1239204.4	1223969.6	987191.7
6	931800.0	18037.738	921100.0	35992.914	1000.0	1000.0	-203051.72	966555.6	938027.0	865638.94
7	906200.0	42836.434	868600.0	63498.348	1000.0	1000.0	-200012.64	714036.5	699264.44	747623.9
8	865600.0	66677.13	965200.0	9672.642	1000.0	1000.0	-195565.33	560452.0	548278.5	615214.4
9	937400.0	38108.266	928200.0	34706.773	1000.0	1000.0	-188799.61	459224.94	456570.7	564953.2
10	950800.0	16690.117	939100.0	18179.385	1000.0	1000.0	-179706.11	376166.34	373358.53	493774.03
11	934000.0	20099.75	897700.0	69835.59	1000.0	1000.0	-172155.86	314781.5	315534.22	431100.78
12	864400.0	123198.375	899700.0	68088.25	1000.0	1000.0	-163515.56	235123.97	236943.64	347729.9
13	927600.0	39570.695	972000.0	25635.912	1000.0	1000.0	-154307.53	195155.56	198202.19	285620.88
14	904000.0	59949.977	908200.0	80058.484	1000.0	1000.0	-145922.7	176098.16	179122.77	256180.64
15	913600.0	49024.89	934700.0	59963.406	1000.0	1000.0	-137911.75	158603.45	159207.55	223724.6
16	965800.0	10342.146	926300.0	65498.168	1000.0	1000.0	-130966.99	140128.19	138817.72	197692.56
17	929600.0	46949.332	957300.0	22154.232	1000.0	1000.0	-124528.96	124058.73	123927.6	173272.03
18	929400.0	24605.69	946800.0	27025.172	1000.0	1000.0	-119539.87	114215.86	113953.91	163144.61
19	886400.0	103538.59	951300.0	58259.848	1000.0	1000.0	-115610.83	100796.98	100684.75	140412.14
