Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	908400.0	11926.441	511900.0	42304.727	1000.0	1000.0	-15301.272	70620.086	70554.59	22314.55
2	899000.0	7071.068	527500.0	13101.526	1000.0	1000.0	-55136.203	240741.86	237947.83	129598.3
3	857800.0	156257.98	954600.0	112914.305	1000.0	1000.0	-113856.8	1121068.2	1093065.9	638491.3
4	900400.0	99706.77	873400.0	83195.195	1000.0	1000.0	-162855.47	1568854.0	1529060.2	902922.25
5	888200.0	33683.23	663000.0	125458.37	1000.0	1000.0	-194683.8	1149926.8	1151111.1	913281.3
6	793400.0	131315.8	805800.0	85605.84	1000.0	1000.0	-208609.84	886563.44	901381.5	873407.06
7	770000.0	184586.02	567000.0	121594.4	1000.0	1000.0	-211279.94	705185.06	721980.5	745050.7
8	873400.0	151646.44	915600.0	104104.95	1000.0	1000.0	-205566.23	575480.75	581558.6	673629.44
9	817200.0	83211.54	808900.0	98411.84	1000.0	1000.0	-198740.05	477495.4	478708.06	580466.25
10	728800.0	173449.02	847700.0	178525.66	1000.0	1000.0	-203852.64	505235.34	502401.22	587645.6
11	903000.0	127701.22	897400.0	110947.016	1000.0	1000.0	-209326.6	542545.5	535710.44	596043.5
12	915000.0	22829.805	918200.0	67778.76	1000.0	1000.0	-206430.86	581204.9	583648.9	641440.7
13	908600.0	45345.78	923800.0	31986.871	1000.0	1000.0	-199813.19	509875.56	517795.06	563196.44
14	840200.0	135252.95	917900.0	38143.023	1000.0	1000.0	-191149.88	431648.9	443743.75	508659.8
15	886800.0	87645.65	842700.0	93657.94	1000.0	1000.0	-181335.06	356799.88	361597.4	424846.2
16	897800.0	86870.94	911900.0	74809.695	1000.0	1000.0	-171083.9	321221.03	325736.72	381237.2
17	892200.0	66673.53	880100.0	57161.965	1000.0	1000.0	-161938.4	298238.22	299820.53	362049.9
18	888800.0	87291.234	759200.0	149791.05	1000.0	1000.0	-153523.55	262548.7	265016.8	313220.94
19	802600.0	43733.74	782700.0	142411.4	1000.0	1000.0	-145968.31	230421.45	233590.55	277713.78
