Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
29	-990.8784	28.956501	-938.0875	-1018.57007	1000.0	-90.61736	0.005553594	-90.458466	-90.61994	150000	0.048488893	486.48224	-0.0030263513	-0.009490967	8.235315	0.8088754	263.4392743110657
30	-999.2454	33.887634	-942.0814	-1042.4122	1000.0	-90.63421	0.0052888975	-90.48958	-90.636856	155000	0.011574996	486.1188	-0.0018578982	-0.90579224	8.274338	0.85924727	272.5896019935608
31	-996.72577	51.68137	-934.0812	-1062.794	1000.0	-90.42521	0.0059088995	-90.257195	-90.42773	160000	-0.079964206	541.2916	-0.0024203286	0.0016479492	8.186299	0.7588847	281.26440167427063
32	-919.11316	60.988415	-814.0699	-1002.1813	1000.0	-90.41633	0.0059296587	-90.2421	-90.419044	165000	3.3355715e-05	571.0489	-0.0034046646	-9.74762	8.197019	0.84348494	289.5594289302826
33	-926.9378	73.83208	-817.9626	-1046.7628	1000.0	-89.69574	0.005411624	-89.55716	-89.69825	170000	-0.003229686	850.7747	-0.0029293066	-7.16864	8.201603	0.8155883	297.8991255760193
34	-978.09717	84.75685	-817.7593	-1057.403	1000.0	-89.019165	0.0066236192	-88.861855	-89.021736	175000	0.023674157	669.0045	-0.0028678644	0.015380859	8.191434	0.8263187	306.0881838798523
35	-883.3353	35.797268	-840.97186	-938.69293	1000.0	-88.999825	0.012568108	-88.352295	-89.00313	180000	-0.03189331	453.83035	-0.0021580383	-23.446564	8.149269	0.81527454	314.4453241825104
36	-913.87463	28.378231	-881.9317	-955.6843	1000.0	-87.805336	0.2930854	-73.900665	-87.831696	185000	0.01922663	435.0824	-0.003256563	-16.415314	8.167596	0.80225223	322.72960901260376
37	-930.5851	45.322826	-844.56683	-977.56036	1000.0	-86.85886	2.1985047	-5.984976	-87.158066	190000	-0.04420545	446.45276	-0.0025792718	-16.313965	8.111622	0.7402446	331.18413066864014
38	-956.2471	57.805927	-897.3523	-1062.3926	1000.0	-85.38978	2.751787	-40.242107	-86.55653	195000	-0.048154652	547.2625	-0.002488494	-29.289124	8.113429	0.7236465	339.5044672489166
39	-870.738	65.14009	-773.75104	-940.89703	1000.0	-84.84612	4.6690226	47.523483	-86.49088	200000	-0.012813469	470.96906	-0.002362078	-81.0668	8.148936	0.7379583	347.8957281112671
40	-907.0667	50.155468	-846.8329	-984.0784	1000.0	-78.4018	4.3729978	8.016265	-83.64658	205000	-0.039424576	423.7201	-0.0019130111	-49.624695	8.139903	0.7615791	356.9192461967468
41	-893.21924	68.052216	-779.9476	-973.49335	1000.0	-79.761215	3.2106545	10.1972685	-83.93734	210000	-0.048290055	498.6045	-0.0026173927	-34.176605	8.197039	0.8190252	365.0818920135498
42	-887.9793	32.075417	-850.57263	-930.8678	1000.0	-79.44004	2.6600282	-24.743605	-86.020584	215000	-0.07212642	373.41855	-0.0021660998	-73.636536	8.138761	0.7618104	373.3206491470337
43	-867.6073	58.239185	-760.50195	-935.1775	1000.0	-76.93827	10.181461	34.669384	-86.111694	220000	-0.06674299	550.4524	-0.0030163005	-131.17566	8.139322	0.7916122	381.67349314689636
44	-878.0912	22.585136	-835.58234	-902.26654	1000.0	-78.45499	3.0985966	-17.889091	-86.10438	225000	-0.004446748	364.3029	-0.003180611	-21.966492	8.114581	0.7443751	390.04519724845886
45	-873.2794	29.390594	-815.68835	-896.309	1000.0	-78.99757	3.7184105	-27.070757	-86.11812	230000	0.004459723	309.22394	-0.002677234	-31.691772	8.147716	0.7413614	398.05759739875793
46	-898.6261	115.07593	-754.81976	-1087.7004	1000.0	-77.2945	5.0899153	-35.901524	-86.06736	235000	-0.04973382	625.5372	-0.0027980134	-119.467834	8.193897	0.8086758	406.37189960479736
47	-829.1011	37.70089	-792.54315	-900.23145	1000.0	-77.47496	9.481301	-6.9072857	-86.564644	240000	-0.014597338	433.7775	-0.0025266185	-95.27994	8.145314	0.76277125	414.6197543144226
48	-842.9588	18.314775	-823.5812	-877.2211	1000.0	-73.71098	5.063295	-34.978565	-86.61668	245000	0.013225183	336.51276	-0.0021285918	-26.022552	8.077099	0.74475867	422.92288756370544
49	-786.9662	70.31215	-703.23785	-900.9169	1000.0	-75.1632	5.041819	-30.156471	-86.71873	250000	0.07446179	460.8295	-0.00252942	-52.211792	8.101864	0.7707226	431.12860679626465
50	-807.0316	49.832363	-733.9979	-859.23425	1000.0	-72.75211	5.5475388	-18.797367	-86.521805	255000	0.010530058	408.12512	-0.0017429478	-59.08029	8.038945	0.7093194	439.93208289146423
51	-762.1463	46.329014	-705.7269	-823.915	1000.0	-72.27591	5.0467725	-25.81048	-86.59957	260000	0.023399662	334.2297	-0.0021989122	-51.081696	8.141103	0.7897658	448.1519808769226
52	-761.48395	24.067326	-732.60864	-790.63086	1000.0	-68.00959	5.4318914	-9.039418	-86.40249	265000	-0.11533595	327.22736	-0.0026840493	-40.924713	8.044016	0.728532	456.4340500831604
53	-789.2886	40.65013	-753.2124	-857.07336	1000.0	-68.709305	4.006414	-31.408186	-86.52469	270000	-0.06966251	383.96866	-0.0023598373	-40.097748	8.192847	0.77195615	464.80009865760803
54	-793.0298	70.63068	-699.633	-900.0413	1000.0	-72.167435	2.82417	-48.80386	-86.637566	275000	-0.026356384	380.02255	-0.0023087524	-44.756897	8.118655	0.7619715	473.6538391113281
55	-760.88525	76.04213	-667.87286	-866.044	1000.0	-69.98729	5.241432	-15.599543	-86.44206	280000	0.0066011995	419.11896	-0.0025953064	-47.698547	8.108154	0.73255074	482.0049469470978
56	-785.66797	33.848877	-732.90076	-832.73083	1000.0	-69.12107	6.3889184	-14.761453	-86.30387	285000	-0.060850512	324.61554	-0.0019210912	-33.895233	8.140394	0.76923674	490.3509726524353
57	-628.61975	307.33203	-39.10615	-911.9716	812.0	-69.81191	5.6878176	-43.009567	-86.473595	290000	-0.024214841	550.4578	-0.002340367	-64.32364	8.15023	0.77474004	498.7297132015228
58	-741.32587	46.467876	-654.82684	-778.89594	1000.0	-68.00225	4.908641	-25.064177	-86.66274	295000	0.009204825	339.26633	-0.0027242657	-36.527985	8.136146	0.8045467	507.0427062511444
59	-740.16504	43.02652	-689.8234	-800.3964	1000.0	-67.63742	5.4516582	-21.411587	-86.481636	300000	-0.031289857	281.1068	-0.0019609034	-31.901855	8.090078	0.7525818	515.4096722602844
60	-764.89325	28.455486	-720.43396	-797.59344	1000.0	-66.51165	4.1852136	-5.7195783	-86.295975	305000	-0.03101322	317.22955	-0.0017892085	-29.536957	8.137381	0.7720972	524.3822095394135
61	-721.8331	54.0013	-649.37585	-797.0617	1000.0	-69.2745	6.2412558	-16.96485	-86.47727	310000	-0.005097505	363.9242	-0.0023324187	-74.219604	8.116201	0.7893623	532.6176629066467
62	-734.4382	33.70031	-701.1025	-786.377	1000.0	-63.528088	4.8378224	-3.1112537	-86.03451	315000	-0.032795526	272.93845	-0.00076843426	-36.61702	8.036675	0.68269306	541.0439054965973
63	-754.87994	50.20455	-702.50354	-840.74615	1000.0	-66.100494	4.261239	-8.812666	-86.249214	320000	-0.08224162	345.7155	-0.0023356676	-46.576935	8.100109	0.73537785	549.2817199230194
64	-751.658	23.975706	-716.3459	-780.80615	1000.0	-66.2389	6.353264	-22.372215	-86.740326	325000	-0.07803929	290.62314	-0.0019145906	-33.39615	8.109078	0.7117704	557.6236937046051
65	-699.76825	66.23	-618.1931	-810.2386	1000.0	-67.0776	6.8478627	-15.468101	-86.70058	330000	0.08710309	383.5534	-0.0019868612	-74.509796	8.10231	0.73678875	565.8204689025879
66	-742.59814	39.082233	-704.94464	-817.0417	1000.0	-64.29496	4.19381	24.542336	-84.60356	335000	-0.018529618	301.78085	-0.0021180287	-56.74945	8.115224	0.7264392	574.0012888908386
67	-755.5419	33.10152	-691.48193	-782.3844	1000.0	-66.304	7.092994	0.9004158	-86.76677	340000	-0.065293156	442.4791	-0.0021261051	-112.81085	8.096361	0.75469536	582.3123805522919
68	-711.41125	69.45739	-612.7099	-811.7773	1000.0	-67.44189	9.215966	-5.114009	-87.05462	345000	-0.009440104	370.17615	-0.0018305462	-114.547745	8.116299	0.7563781	590.7595434188843
69	-704.54895	32.06101	-646.96606	-732.35144	1000.0	-65.15046	6.7202406	-25.191744	-86.68659	350000	-0.10264964	317.68314	-0.0021071285	-42.788696	8.240007	0.8482013	599.1896007061005
70	-730.05286	47.015324	-683.16064	-798.2107	1000.0	-62.33022	5.310647	-32.59366	-85.81336	355000	-0.003865686	350.78204	-0.0020553984	-84.19385	8.199383	0.7972124	608.303544998169
71	-700.09735	56.76531	-628.3774	-774.7582	1000.0	-64.27704	8.812139	15.633706	-86.83364	360000	-0.04321029	318.056	-0.0021432228	-61.408295	8.138226	0.7910163	616.7063994407654
72	-727.5338	16.270733	-709.1	-755.63513	1000.0	-62.546486	7.4192815	47.574524	-86.79343	365000	-0.094821766	324.85266	-0.002162926	-56.018524	8.100148	0.7145363	625.1737544536591
73	-694.5075	47.069435	-639.10846	-753.1858	1000.0	-65.41671	7.5491633	8.277469	-86.89699	370000	-0.047587376	328.81836	-0.0018409714	-49.525146	8.048558	0.7121413	633.4328227043152
74	-701.6996	36.121407	-656.84686	-763.9465	1000.0	-62.4705	6.089377	-9.120837	-86.50388	375000	0.0028753937	335.7578	-0.0019108887	-50.586456	8.075072	0.6945578	641.9481730461121
75	-725.29224	46.123047	-651.0914	-796.7574	1000.0	-64.21239	6.2741013	-42.867928	-86.58012	380000	-0.045618992	314.13	-0.0020737872	-51.85916	8.08317	0.6796029	650.1290152072906
76	-703.9592	75.64963	-604.7824	-827.26483	1000.0	-66.275566	9.721721	-23.421015	-86.85606	385000	-0.014527829	398.14465	-0.0017402973	-83.17471	8.065677	0.6994214	658.3711605072021
77	-698.3416	50.201256	-641.2095	-790.51917	1000.0	-62.04522	4.2770357	-47.708366	-86.89333	390000	-0.032802444	308.2058	-0.0024019033	-25.944946	8.130299	0.7499628	666.7121348381042
78	-705.97595	54.23159	-639.99304	-773.66156	1000.0	-62.3659	4.71629	-27.922472	-86.964264	395000	-0.061157588	314.15494	-0.0020236485	-32.079865	8.047991	0.67792773	675.1469645500183
79	-666.06995	54.47943	-617.68024	-754.9858	1000.0	-63.670895	6.054025	-17.121902	-87.14107	400000	0.03158125	321.4997	-0.0023014937	-45.42276	8.117725	0.77838063	683.4623246192932
80	-713.23126	59.14239	-637.3051	-799.13824	1000.0	-59.05418	4.746798	-21.314493	-86.20547	405000	-0.0029578735	317.98837	-0.0023464477	-56.140778	8.014345	0.6848794	692.528872013092
81	-676.281	14.948895	-654.01025	-697.0363	1000.0	-62.44826	4.912604	-28.484186	-86.79566	410000	-0.025118891	247.87192	-0.00272437	-23.728073	8.015036	0.6870462	700.8924014568329
82	-610.09515	54.171764	-559.20544	-714.38214	1000.0	-60.647667	4.7877855	-1.7382901	-86.30201	415000	-0.09029551	342.49765	-0.0014558658	-60.594696	8.09913	0.72385466	709.2401776313782
83	-695.45483	54.223717	-595.3275	-747.71295	1000.0	-57.343643	2.3869154	-18.712545	-85.37133	420000	-0.03561867	376.65594	-0.001712244	-68.42764	8.121843	0.756673	717.6092829704285
84	-650.08813	35.21189	-611.7076	-701.50964	1000.0	-61.969112	4.8543353	-36.265675	-86.40782	425000	0.011972284	211.3781	-0.001711336	-22.559525	8.066432	0.7342958	725.8294486999512
85	-617.8727	108.57224	-497.52826	-818.3313	1000.0	-60.06453	4.3634877	-14.156206	-85.926704	430000	-0.059342932	471.2905	-0.0017331243	-64.16702	8.023963	0.71221894	734.4914708137512
86	-646.5908	78.900024	-507.4915	-724.7182	1000.0	-57.44494	5.384458	-7.404929	-85.316345	435000	-0.01765285	322.30984	-0.0017085988	-55.92383	8.092039	0.72556734	742.8454833030701
87	-665.0987	47.0155	-619.9263	-734.4289	1000.0	-56.629917	5.64479	-9.980389	-85.285706	440000	-0.05396748	282.80978	-0.0026108958	-53.383484	8.0840645	0.75943625	751.128167629242
88	-658.4524	34.07807	-595.88574	-691.42645	1000.0	-58.843613	5.2156816	1.2086192	-85.509705	445000	-0.09717317	301.75134	-0.0019415393	-36.301086	8.061714	0.6880365	759.3860640525818
89	-625.72595	82.65476	-507.8036	-743.1522	1000.0	-59.816956	4.785956	-27.842571	-84.7929	450000	-0.05827302	320.42374	-0.0014288947	-42.85849	8.1451435	0.79461944	767.6593387126923
90	-733.98376	48.698437	-675.8871	-808.7363	1000.0	-57.313187	3.9437826	-11.118676	-84.145096	455000	-0.04991557	443.09586	-0.0014452673	-164.0162	8.104069	0.73327965	777.0613470077515
91	-618.6847	68.85746	-540.72986	-743.40344	1000.0	-63.795017	7.916808	-33.09601	-87.36647	460000	-0.065014966	361.4503	-0.0018622801	-104.26257	8.067192	0.74742264	786.1836130619049
92	-666.0558	43.87569	-595.141	-720.5117	1000.0	-57.605	6.149647	4.9037604	-86.07636	465000	-0.008479599	306.2712	-0.00203967	-41.350037	8.046978	0.75594425	794.7911350727081
93	-678.68933	53.548397	-590.55164	-736.48663	1000.0	-58.397087	6.6755986	-0.3517161	-86.02022	470000	-0.024783729	353.20996	-0.00183638	-49.95639	8.089031	0.70120794	803.1262922286987
94	-717.0283	43.48981	-654.41846	-784.17084	1000.0	-60.11934	4.5646434	-30.294497	-86.7096	475000	-0.100208096	333.62262	-0.0019351318	-36.80545	8.103428	0.71408504	811.4269173145294
95	-650.00696	52.46185	-574.17816	-725.2116	1000.0	-62.0972	5.8330455	-30.485373	-87.95836	480000	-0.024527982	291.82388	-0.0023251586	-63.616333	8.018048	0.6979482	819.6714282035828
96	-645.05316	27.109764	-610.9144	-673.94305	1000.0	-58.18523	5.3824577	-34.489605	-86.996735	485000	-0.084554225	311.72412	-0.001983516	-49.112366	7.999678	0.70891035	827.9175276756287
97	-645.6194	58.45582	-569.75726	-735.6551	1000.0	-59.10299	7.350384	21.929077	-87.2986	490000	-0.10382892	309.9763	-0.0021778196	-58.455017	8.042705	0.7108707	836.4116611480713
98	-677.2244	41.57735	-607.3746	-733.04266	1000.0	-57.78525	7.2766676	-3.8439991	-86.89014	495000	-0.07388571	347.36185	-0.0016888902	-57.72824	8.102366	0.74783903	844.8581154346466
99	-659.16296	65.52286	-554.4606	-760.1966	1000.0	-60.12969	8.273578	-21.719673	-86.9016	500000	-0.053557836	307.9641	-0.0015258975	-55.165756	8.029792	0.7030933	853.3383555412292
100	-665.7306	73.01405	-575.2784	-779.4415	1000.0	-58.477795	7.826648	-36.76478	-86.29862	505000	-0.060242243	290.27676	-0.0015747622	-62.265762	8.047379	0.7049376	862.5149414539337
101	-602.52185	69.66154	-511.31378	-725.1173	1000.0	-60.968037	10.11297	-22.561607	-86.92974	510000	-0.12616017	498.1385	-0.0013239086	-201.25711	8.099863	0.76475674	870.9449553489685
102	-591.65314	51.85185	-529.7543	-683.1057	1000.0	-52.783863	4.429956	9.037648	-80.0855	515000	-0.06498091	275.07086	-0.0014714822	-44.074905	8.060619	0.7336365	879.2342114448547
103	-628.70245	55.620087	-533.12897	-683.538	1000.0	-55.635326	5.254034	-9.388267	-85.84562	520000	-0.02654492	308.45844	-0.0012575369	-62.288086	8.157423	0.78040147	887.7490944862366
104	-642.17645	35.672127	-588.9753	-699.03815	1000.0	-55.1954	5.5011473	13.862565	-86.52049	525000	-0.033969585	263.35583	-0.0022102967	-41.43686	8.080966	0.7307077	896.1714053153992
105	-638.4599	31.536676	-578.24493	-666.2317	1000.0	-58.49396	5.262005	-20.633814	-87.42894	530000	-0.07798757	259.2117	-0.0017241836	-41.936295	8.034162	0.67880344	904.517175912857
106	-583.3332	57.266117	-505.1428	-642.9984	1000.0	-57.455093	6.5603104	21.263002	-87.01793	535000	0.038279146	437.2762	-0.0016191043	-150.12073	8.050211	0.71932656	912.7952139377594
107	-566.0233	63.906574	-468.0306	-643.5035	1000.0	-52.191353	4.5986357	8.856666	-74.78041	540000	-0.031601653	202.95897	-0.0020571053	-29.289413	8.04752	0.7537723	921.2292537689209
108	-639.90045	70.72943	-554.25037	-724.17584	1000.0	-52.7686	4.332161	-5.719521	-77.975586	545000	-0.104231775	307.94406	-0.0015309677	-76.360306	8.004098	0.6588487	929.5685603618622
109	-632.1056	40.990234	-556.44885	-680.5352	1000.0	-56.993824	4.481041	-15.726913	-84.364586	550000	-0.013589299	224.0298	-0.0008305954	-27.753922	8.077427	0.71554255	937.7553062438965
110	-609.62366	29.045988	-572.31335	-657.1034	1000.0	-58.0586	6.129831	-31.224293	-87.36635	555000	-0.011019263	222.87096	-0.0013728794	-30.259445	8.072495	0.7506428	947.1354374885559
111	-639.279	35.194763	-584.52905	-676.97797	1000.0	-55.163242	3.8743916	-28.45549	-85.7761	560000	-0.06624889	217.21823	-0.002086252	-38.87903	8.053134	0.7092038	955.3493912220001
112	-623.625	59.06958	-559.15045	-697.3417	1000.0	-59.587063	7.1204853	-20.466803	-87.46353	565000	-0.13786441	304.5814	-0.0013876706	-63.185608	8.033521	0.74260926	963.840945482254
113	-563.8004	38.53839	-509.99808	-614.68854	1000.0	-56.24952	4.77041	-26.890612	-84.29789	570000	-0.090062946	284.1097	-0.0013032258	-77.71283	8.120132	0.79335064	972.1922965049744
114	-613.09875	29.356739	-564.02057	-653.9361	1000.0	-50.201145	5.2171993	9.951429	-77.8325	575000	-0.08968048	342.6347	-0.0016719326	-110.05176	8.080694	0.78044415	980.3354320526123
115	-608.4172	28.369764	-563.17004	-640.9328	1000.0	-54.686367	5.039551	-39.123905	-84.39909	580000	-0.099698596	230.32657	-0.0017451346	-26.280441	8.001097	0.67330235	988.7125854492188
116	-601.14545	54.77698	-498.65903	-657.6247	1000.0	-54.766907	3.807291	-23.876217	-81.96967	585000	-0.085940234	255.2651	-0.0019438639	-39.42218	7.9678936	0.72286445	997.0123255252838
117	-604.3624	61.506382	-507.68082	-669.6912	1000.0	-53.117237	6.0031986	-10.335634	-83.52545	590000	-0.04509832	311.11734	-0.0013958439	-79.97359	8.069176	0.7349702	1005.5464954376221
118	-632.8927	34.240875	-578.0901	-671.9966	1000.0	-53.85005	5.3939524	27.396643	-82.87531	595000	-0.0987565	267.22534	-0.0016613603	-62.619797	8.077358	0.7180534	1013.9089918136597
119	-610.47003	28.849869	-565.5716	-655.48334	1000.0	-56.44827	4.490613	-27.434298	-83.52729	600000	-0.027828433	246.58215	-0.0022025611	-27.812958	8.010403	0.69280964	1022.2143096923828
120	-624.7843	35.64883	-594.7984	-694.50104	1000.0	-55.932487	5.342257	-12.295368	-87.03584	605000	-0.054234374	205.70462	-0.0013444163	-27.14264	8.002639	0.7065824	1031.4966797828674
121	-620.16095	33.85506	-576.68896	-680.2397	1000.0	-54.910442	4.065956	-23.797964	-82.25773	610000	-0.11075509	244.81924	-0.0017688051	-27.945663	8.13039	0.77706873	1039.708703994751
122	-593.6055	35.869827	-537.602	-645.7852	1000.0	-55.508614	3.8447325	-21.117783	-84.53632	615000	-0.047174178	235.15778	-0.00083087385	-27.455185	7.9955654	0.7070164	1048.1291961669922
123	-570.5848	63.634266	-503.91943	-690.62524	1000.0	-53.7029	3.2876432	-13.693958	-75.6722	620000	-0.103608266	234.90974	-0.0021614134	-33.89424	8.049301	0.7717981	1056.5464842319489
124	-586.93243	45.032906	-510.368	-644.31226	1000.0	-53.101387	5.5691633	-14.362458	-83.04116	625000	-0.122999586	230.23718	-0.0016222149	-32.79506	8.067826	0.7971603	1065.0301494598389
125	-613.3802	64.98113	-490.68576	-678.01416	1000.0	-53.59561	6.3135095	-19.431084	-83.20577	630000	-0.028789582	245.30455	-0.0013886038	-43.657455	7.9630256	0.72435635	1073.331553220749
126	-667.4723	24.102743	-638.59845	-692.3425	1000.0	-54.346355	7.5778456	-27.952705	-82.90199	635000	-0.113067016	360.1302	-0.001305297	-111.15013	8.063658	0.72056866	1081.6007900238037
127	-567.5065	53.686737	-478.31006	-647.5798	1000.0	-56.53813	8.3563175	-36.574566	-89.08427	640000	-0.020317545	299.61246	-0.0017501712	-91.8801	7.9607406	0.7384333	1090.0490746498108
128	-599.0279	51.26904	-538.35724	-679.1337	1000.0	-51.425976	4.5644245	-21.225574	-87.66907	645000	-0.03958803	244.42578	-0.0012730062	-41.84456	8.037232	0.71700245	1098.5054695606232
129	-622.9964	65.67642	-502.37442	-683.75287	1000.0	-53.723938	5.403009	0.88853204	-88.746025	650000	-0.042148724	266.69308	-0.0014545061	-58.703247	7.9850993	0.6768837	1106.674402475357
130	-637.36945	47.32776	-580.92664	-719.4701	1000.0	-54.925514	6.7569532	31.419294	-88.29521	655000	-0.05311316	236.93385	-0.0016032718	-44.88336	8.082833	0.7391085	1115.6269490718842
131	-598.7436	42.410385	-548.30414	-652.2563	1000.0	-55.54257	5.7872496	-38.792953	-88.83734	660000	-0.10428074	260.70825	-0.0016160235	-33.9178	8.023989	0.6983082	1123.7884576320648
132	-598.30756	53.91918	-550.60815	-702.21204	1000.0	-54.544605	4.785567	-20.466118	-85.652985	665000	-0.05942987	233.31435	-0.0016048737	-32.953476	7.997972	0.70504063	1131.8384275436401
133	-579.6012	85.73167	-431.03445	-677.44775	1000.0	-54.4733	5.7329316	-23.966492	-85.64322	670000	-0.014144922	336.7184	-0.0018873904	-92.61479	7.990072	0.773764	1139.879585981369
134	-591.5626	33.802227	-550.69586	-634.33936	1000.0	-50.717648	6.7233367	-15.822675	-86.52996	675000	-0.036482204	228.0369	-0.0016872436	-62.354828	8.020168	0.73669153	1147.9403717517853
