Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	924000.0	10217.632	922900.0	153616.05	1000.0	1000.0	-14195.547	55953.652	55954.805	18594.838
2	906400.0	16365.818	585300.0	43301.387	1000.0	1000.0	-53851.87	173179.06	174056.17	93478.36
3	813800.0	122988.46	959500.0	10317.461	1000.0	1000.0	-104049.88	593389.4	598946.75	308918.72
4	954600.0	7838.367	947300.0	11489.56	1000.0	1000.0	-141477.05	1471514.0	1516680.8	739431.75
5	935400.0	14786.48	926000.0	12497.999	1000.0	1000.0	-178404.62	1894814.1	1936843.1	975748.3
6	941400.0	21369.137	934800.0	11240.996	1000.0	1000.0	-205506.94	2763636.8	2832482.0	1358042.9
7	927400.0	15982.49	937600.0	11217.843	1000.0	1000.0	-217777.0	2571799.2	2625957.8	1371203.1
8	901200.0	58744.875	893600.0	61512.926	1000.0	1000.0	-220493.23	1928796.6	1959890.5	1217737.1
9	847800.0	115993.8	929100.0	11527.793	1000.0	1000.0	-221292.28	1684322.6	1701652.5	1153175.0
10	907800.0	34821.832	933500.0	19053.871	1000.0	1000.0	-212739.8	1465107.5	1495341.9	1092551.1
11	910000.0	48004.164	940800.0	36985.94	1000.0	1000.0	-204781.55	1366682.4	1381035.4	1047304.8
12	921000.0	56519.023	939400.0	15564.062	1000.0	1000.0	-197667.9	1155961.8	1156852.4	903043.06
13	935800.0	22515.771	916800.0	56433.68	1000.0	1000.0	-189005.84	911471.0	906497.75	780278.2
14	882400.0	70093.08	899600.0	67240.164	1000.0	1000.0	-181224.39	720792.56	712429.56	656469.1
15	870600.0	110257.16	877500.0	104106.92	1000.0	1000.0	-174178.66	601458.5	594844.7	583793.7
16	840800.0	68843.01	866400.0	86351.836	1000.0	1000.0	-167040.48	480597.8	472854.84	479046.66
17	916600.0	23567.775	837700.0	188532.78	1000.0	1000.0	-159690.6	392988.2	381687.2	405655.78
18	874400.0	84348.33	812400.0	95930.39	1000.0	1000.0	-152625.1	330390.72	319328.9	353367.1
19	885000.0	76782.81	709100.0	108586.79	1000.0	1000.0	-146764.95	277963.2	273253.38	302628.78
20	796000.0	88353.836	930100.0	37087.598	1000.0	1000.0	-141668.2	247905.36	243610.98	277047.28
21	934400.0	37659.527	901900.0	91175.05	1000.0	1000.0	-136755.38	216947.5	208657.02	242664.67
22	917800.0	41354.082	921200.0	51810.81	1000.0	1000.0	-132107.16	183314.77	178427.4	207908.08
23	872400.0	103269.74	929700.0	14798.986	1000.0	1000.0	-126814.31	158859.64	154601.58	179022.31
24	961000.0	21354.156	804900.0	103847.44	1000.0	1000.0	-121689.28	139468.81	134872.61	160848.8
25	962600.0	26280.031	917400.0	125377.195	1000.0	1000.0	-117523.086	125333.3	121150.81	145713.56
26	871400.0	122390.52	885500.0	102185.37	1000.0	1000.0	-113942.86	115467.11	110895.555	131708.7
27	944200.0	25372.426	717400.0	124022.74	1000.0	1000.0	-110640.44	109304.32	105901.836	123554.55
28	926400.0	45946.055	919800.0	67724.15	1000.0	1000.0	-107854.555	99475.31	96898.15	112086.27
29	935000.0	17158.088	816000.0	127230.5	1000.0	1000.0	-105353.16	93873.45	91466.15	104532.09
