Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	4606.579	27.199692	4661.9155	4559.957	4540.273	5.56164	4553.1587	4534.3687	1000.0	1000.0	10000	116.17579	60.128647	258.50342	-120.15151	-116.98895	9.019717	94.1904399394989
2	4661.1025	37.186092	4705.3228	4581.801	4540.441	3.2080822	4545.31	4534.555	1000.0	1000.0	20000	260.5603	30.91332	508.0384	40.067223	-260.73447	7.1555843	188.8683741092682
3	4647.0283	54.781784	4713.7905	4503.6436	4540.2515	3.1137855	4547.372	4537.4526	1000.0	1000.0	30000	340.28906	22.661163	521.2172	105.61525	-340.39474	5.6269875	284.09863924980164
4	4658.4204	37.66151	4723.01	4584.8076	4542.5635	5.19758	4548.5327	4533.5244	1000.0	1000.0	40000	390.30255	16.91655	615.30853	197.19286	-390.36716	5.754555	379.2822759151459
5	4651.2	40.527077	4702.524	4583.856	4540.456	5.286125	4552.237	4531.654	1000.0	1000.0	50000	421.64758	14.5403595	586.67084	142.80296	-421.7348	5.3862185	474.1397852897644
6	4665.473	48.65754	4707.637	4527.584	4541.72	5.1029077	4549.513	4534.4785	1000.0	1000.0	60000	442.10532	13.7938385	695.92865	196.47078	-442.2063	4.7678213	568.9137060642242
7	4678.63	40.304558	4735.9565	4602.007	4552.3286	41.213036	4675.116	4530.123	1000.0	1000.0	70000	455.46878	13.416433	1014.2146	237.02695	-455.57416	5.0195713	665.1844549179077
8	4686.944	27.87685	4718.3394	4626.489	4537.9404	3.373608	4542.9165	4530.9595	1000.0	1000.0	80000	463.76343	13.0288925	671.04425	245.71718	-463.86835	4.133995	760.4540371894836
9	4686.8076	42.047947	4753.5073	4625.1035	4552.133	37.517895	4664.0903	4534.353	1000.0	1000.0	90000	468.63992	13.08134	689.3882	304.29337	-468.74365	3.7604997	855.3364498615265
10	4670.5405	42.14125	4715.091	4584.776	4551.7217	35.85352	4658.6562	4535.7505	1000.0	1000.0	100000	471.9509	13.3823395	644.72516	213.70479	-472.056	3.8589976	958.2666592597961
11	4666.6255	38.866055	4708.8364	4578.493	4553.0044	38.24243	4667.19	4535.3013	1000.0	1000.0	110000	473.44986	13.763521	584.8361	342.81757	-473.54816	3.112495	1059.6922845840454
12	4682.5034	22.154827	4711.2764	4640.539	4555.6475	39.680874	4673.915	4534.0747	1000.0	1000.0	120000	474.2791	13.926345	631.28296	270.79773	-474.3745	3.68884	1160.5312721729279
13	4666.2876	45.006603	4706.422	4552.6587	4539.9507	5.2750435	4549.0933	4534.0273	1000.0	1000.0	130000	474.48804	13.711614	638.20087	274.7578	-474.5784	3.0283937	1261.0650696754456
14	4659.773	32.873962	4698.2812	4608.933	4541.5874	6.1779375	4554.147	4535.358	1000.0	1000.0	140000	474.63376	13.220322	624.4683	210.88676	-474.72266	3.182458	1361.4083304405212
15	4680.802	25.275234	4729.277	4644.7666	4554.4604	36.462368	4662.8813	4532.931	1000.0	1000.0	150000	474.75085	13.352581	583.4302	270.9474	-474.83804	2.9000368	1464.1820030212402
16	4686.7197	41.17428	4723.686	4572.0195	4553.251	40.99915	4675.0347	4530.648	1000.0	1000.0	160000	474.69254	13.144616	679.5557	341.00113	-474.7742	2.4843512	1575.000967502594
17	4690.1494	16.266048	4712.1377	4659.921	4541.3716	5.1794214	4553.9487	4536.677	1000.0	1000.0	170000	474.5543	12.472388	600.27954	234.5567	-474.6353	2.6456323	1683.149646282196
18	4669.3857	30.533798	4714.975	4606.733	4563.798	52.69933	4672.967	4530.2446	1000.0	1000.0	180000	474.7499	11.928604	612.35706	344.37314	-474.8394	2.4014275	1792.096030473709
19	4678.8096	20.467564	4707.715	4641.8794	4542.434	4.4698863	4551.9463	4536.7227	1000.0	1000.0	190000	475.06152	11.889926	648.5672	298.5685	-475.15164	2.6064155	1900.7157530784607
20	4687.0347	22.941942	4720.3384	4636.443	4551.224	37.9489	4664.656	4531.034	1000.0	1000.0	200000	475.1713	11.732939	657.4913	323.99652	-475.25525	2.314539	2008.3973097801208
21	4672.822	16.65378	4699.996	4646.5806	4554.448	37.006878	4664.3623	4536.9004	1000.0	1000.0	210000	475.31866	11.491458	629.97687	275.15588	-475.4114	2.3852425	2117.7507281303406
22	4650.3237	48.026325	4720.6753	4563.125	4553.274	39.410496	4670.7935	4532.9014	1000.0	1000.0	220000	475.87518	11.137404	617.48895	340.13104	-475.981	1.8595582	2227.487590074539
23	4666.522	51.5612	4732.8647	4562.7017	4555.5225	38.100483	4668.853	4535.86	1000.0	1000.0	230000	476.4267	11.271733	603.38544	347.71027	-476.5326	2.3161864	2335.677332162857
24	4652.7793	60.446064	4726.135	4546.546	4539.4937	3.3481348	4546.8423	4535.254	1000.0	1000.0	240000	476.82086	11.290493	602.5625	319.50818	-476.92566	2.060097	2441.90443110466
25	4650.436	25.663702	4680.7476	4607.995	4554.8916	40.024685	4674.6245	4536.5605	1000.0	1000.0	250000	476.79825	10.965272	684.74445	355.42935	-476.8982	1.9600433	2552.795285463333
26	4656.343	51.2065	4720.2744	4575.0957	4551.379	37.41796	4663.168	4534.1914	1000.0	1000.0	260000	476.57812	11.056711	641.3527	315.7376	-476.67484	1.9665588	2659.4066967964172
27	4672.301	22.43622	4712.7715	4642.8325	4542.079	4.701043	4549.2944	4533.5215	1000.0	1000.0	270000	476.81714	10.726708	612.0543	237.47726	-476.9243	2.0316427	2760.6498231887817
28	4656.748	31.006685	4701.654	4595.4136	4566.2754	50.98133	4670.6953	4532.6187	1000.0	1000.0	280000	477.0052	10.407802	586.6724	355.49	-477.1088	1.7774707	2862.501968860626
