Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	908400.0	5122.4995	980600.0	8175.573	1000.0	1000.0	-15003.013	79633.18	79330.35	27624.045
2	904800.0	4707.441	921200.0	18432.578	1000.0	1000.0	-62759.246	367791.97	375913.38	224653.16
3	849800.0	159023.78	927000.0	6115.5537	1000.0	1000.0	-153261.11	1238837.9	1268884.5	884925.0
4	926000.0	16235.763	929500.0	16776.473	1000.0	1000.0	-207514.66	981149.7	1010009.94	881357.94
5	916200.0	41681.652	951500.0	7060.453	1000.0	1000.0	-229106.36	755628.3	757133.56	865683.44
6	946400.0	9810.199	936000.0	23285.188	1000.0	1000.0	-237189.22	734545.8	749534.6	871956.06
7	939000.0	18761.662	930400.0	65291.957	1000.0	1000.0	-230835.36	595424.1	607351.5	757251.06
8	954800.0	7652.4507	926400.0	24286.621	1000.0	1000.0	-226145.38	576238.56	596476.56	801302.75
9	935200.0	19436.049	929300.0	67134.266	1000.0	1000.0	-216956.08	457884.78	472758.44	640659.4
10	881600.0	72497.17	966800.0	27410.947	1000.0	1000.0	-203878.53	404802.75	410422.12	576353.56
11	914000.0	13813.037	810100.0	97591.445	1000.0	1000.0	-189466.77	339057.34	344194.4	471544.7
12	904800.0	79622.61	825100.0	127462.51	1000.0	1000.0	-178300.67	281056.8	288091.7	402965.94
13	878600.0	53965.17	938900.0	33643.57	1000.0	1000.0	-166985.78	242590.27	247808.97	341680.75
14	917600.0	51670.492	942300.0	22773.01	1000.0	1000.0	-157700.89	208053.25	211917.88	296667.38
15	950000.0	16112.106	906300.0	50846.926	1000.0	1000.0	-148963.08	192744.33	193903.05	275642.9
16	876000.0	45860.66	901200.0	53940.34	1000.0	1000.0	-141848.22	171842.66	171470.56	235256.31
17	876000.0	72688.375	914300.0	86928.766	1000.0	1000.0	-134999.5	150876.7	150909.2	209496.38
18	910600.0	40450.465	937100.0	32919.445	1000.0	1000.0	-128913.766	138093.84	138775.06	192209.19
19	918400.0	56485.75	855900.0	110455.83	1000.0	1000.0	-123677.31	128776.66	130418.25	174868.92
20	937200.0	44620.17	870900.0	103458.64	1000.0	1000.0	-118761.02	118699.414	119150.5	157595.08
21	919000.0	61135.914	916300.0	65139.926	1000.0	1000.0	-114475.25	112430.12	111851.37	153856.23
