Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	894200.0	17325.127	566800.0	106257.99	1000.0	1000.0	-14766.436	96441.18	97128.19	36806.8
2	889400.0	2416.6091	569700.0	46714.133	1000.0	1000.0	-77989.82	425682.62	426535.06	274611.0
3	850800.0	143325.36	619600.0	84009.76	1000.0	1000.0	-183742.0	2376821.8	2374992.8	1552695.8
4	841600.0	136485.31	831300.0	128074.24	1000.0	1000.0	-267672.22	3438585.8	3453346.5	2447936.2
5	881200.0	105927.14	948200.0	8195.12	1000.0	1000.0	-306516.75	2942682.0	2906128.0	2616215.5
6	931200.0	17290.459	901200.0	74671.016	1000.0	1000.0	-317668.97	2861046.8	2798836.8	2739585.5
7	926200.0	36711.85	892000.0	97004.125	1000.0	1000.0	-308725.88	2615244.8	2597438.2	2614408.8
8	854000.0	133401.64	930100.0	29639.332	1000.0	1000.0	-291236.56	2174331.0	2141486.8	2208704.8
9	937400.0	10091.581	878300.0	75107.99	1000.0	1000.0	-270168.06	1792991.9	1780536.1	1840551.9
10	933000.0	3741.6575	853700.0	104188.336	1000.0	1000.0	-253602.02	1581951.4	1562576.8	1617822.4
11	873800.0	74157.67	950800.0	6321.392	1000.0	1000.0	-238187.08	1444276.5	1403535.6	1427592.6
12	849000.0	94680.516	908100.0	61826.29	1000.0	1000.0	-223795.66	1157388.1	1126628.0	1190582.1
13	934400.0	24013.33	919800.0	29068.195	1000.0	1000.0	-209504.56	936414.2	909002.25	1002687.7
14	927400.0	47609.242	817300.0	109610.266	1000.0	1000.0	-194650.06	783919.44	757536.7	828266.7
15	908800.0	41691.246	904000.0	77984.62	1000.0	1000.0	-181734.02	632411.44	615522.6	682670.6
16	900400.0	39021.02	892000.0	73481.97	1000.0	1000.0	-170734.11	507453.2	493196.7	563994.5
17	938400.0	12690.153	899500.0	85510.53	1000.0	1000.0	-162426.34	413961.7	401147.5	468011.12
18	933400.0	24220.652	900200.0	55268.074	1000.0	1000.0	-153965.7	340505.28	329945.4	396241.5
19	911000.0	43382.023	890900.0	74551.26	1000.0	1000.0	-146408.66	285030.8	276011.7	334511.38
20	817400.0	115120.11	926100.0	19170.027	1000.0	1000.0	-140203.19	249254.77	243490.16	299072.62
21	886600.0	28436.596	954300.0	64725.652	1000.0	1000.0	-134442.7	216587.62	211835.78	264281.66
22	879200.0	77525.22	864700.0	78619.41	1000.0	1000.0	-129240.445	186175.77	180767.11	221833.73
23	792400.0	143237.7	847700.0	121550.85	1000.0	1000.0	-124491.01	169109.9	165061.48	206626.27
24	892600.0	82162.27	923900.0	20525.35	1000.0	1000.0	-120002.64	154571.17	151500.36	181904.33
25	899200.0	69542.51	916200.0	34330.16	1000.0	1000.0	-116055.695	147411.44	143866.31	176129.66
26	919600.0	32842.656	909900.0	65990.07	1000.0	1000.0	-113040.086	140454.5	137018.25	162352.0
27	853400.0	127991.56	931900.0	38161.367	1000.0	1000.0	-110774.414	133247.34	129671.414	155161.0
28	895000.0	54516.05	882700.0	69501.15	1000.0	1000.0	-108618.38	122061.89	119677.96	142561.05
29	884400.0	73093.37	806700.0	123261.55	1000.0	1000.0	-106822.89	117169.33	114121.266	136439.44
