Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	905200.0	3124.0999	801100.0	125001.97	1000.0	1000.0	-15018.542	70243.16	69510.87	22142.705
2	900000.0	4857.983	620400.0	12831.212	1000.0	1000.0	-62990.465	344019.4	332536.8	194282.17
3	831400.0	114578.53	962100.0	10737.318	1000.0	1000.0	-151047.3	1366063.9	1338706.4	761326.5
4	940200.0	12253.979	953600.0	14927.826	1000.0	1000.0	-207308.56	2540962.5	2471019.0	1364042.5
5	953600.0	11377.17	908600.0	49384.61	1000.0	1000.0	-235323.8	3473637.8	3430935.2	2026452.8
6	947600.0	19744.365	849400.0	106371.234	1000.0	1000.0	-244917.48	3880236.8	3843401.2	2288458.0
7	891600.0	73728.15	883600.0	55190.94	1000.0	1000.0	-240739.92	3660593.2	3606769.8	2296785.8
8	885000.0	57529.125	912400.0	47161.848	1000.0	1000.0	-235526.58	2950740.0	2924357.2	1989920.4
9	905400.0	23457.193	933200.0	21070.355	1000.0	1000.0	-230522.8	2442422.0	2405772.0	1750442.0
10	944800.0	15561.49	876300.0	78020.57	1000.0	1000.0	-222399.8	2141227.5	2109143.2	1664143.1
11	923200.0	49608.066	935600.0	74731.78	1000.0	1000.0	-211650.81	1589668.4	1565108.5	1354010.0
12	937200.0	21958.14	916200.0	73023.01	1000.0	1000.0	-198713.64	1271927.1	1262936.5	1179227.2
13	948200.0	14770.24	946900.0	42858.957	1000.0	1000.0	-185377.44	1051129.5	1052582.8	997016.2
14	925600.0	29574.312	859900.0	97191.0	1000.0	1000.0	-173612.05	848038.6	846893.1	824608.7
15	908200.0	35840.758	759200.0	100303.34	1000.0	1000.0	-163221.78	633877.2	632612.6	647419.4
16	869400.0	76043.67	814600.0	115677.31	1000.0	1000.0	-153533.22	495376.9	493591.25	532211.3
17	932600.0	33452.055	849300.0	91569.7	1000.0	1000.0	-145723.5	486837.72	485315.53	517918.5
18	888000.0	98152.94	975100.0	11970.38	1000.0	1000.0	-142671.27	547934.1	555562.8	518909.44
19	960200.0	12936.77	946900.0	52682.918	1000.0	1000.0	-140264.61	507935.53	518347.3	461718.3
20	888000.0	91470.22	848200.0	65876.86	1000.0	1000.0	-136513.92	427323.3	434820.34	404160.0
21	943600.0	21969.068	860500.0	114022.15	1000.0	1000.0	-131388.33	346810.75	350427.25	348958.53
22	875600.0	74098.85	831300.0	133831.28	1000.0	1000.0	-126281.445	280103.0	282400.03	295078.94
23	846400.0	99730.836	933100.0	65457.543	1000.0	1000.0	-122232.74	249557.94	248520.19	270076.34
24	938200.0	24758.027	903700.0	101244.305	1000.0	1000.0	-119275.664	220693.34	219910.45	239708.39
25	927200.0	66345.766	793500.0	103546.37	1000.0	1000.0	-117138.97	194101.98	193549.42	215475.25
26	872400.0	55539.535	848100.0	91309.86	1000.0	1000.0	-115233.24	169245.56	168570.23	190145.88
27	851000.0	122701.26	905300.0	127806.14	1000.0	1000.0	-112668.086	149015.89	147946.81	170310.19
28	803600.0	87367.27	930000.0	44982.22	1000.0	1000.0	-110200.68	134093.27	133230.34	153212.39
29	923000.0	57720.01	916100.0	52792.9	1000.0	1000.0	-107622.35	123094.44	122337.83	143084.86
