Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	13918677.0	17764.191	13942296.0	585.1611	1000.0	1000.0	-444788.88	171396580.0	172241520.0	40232816.0
2	13916749.0	9907.886	13927963.0	7917.8516	1000.0	1000.0	-2845521.2	1056444300.0	1062599700.0	271881400.0
3	13904525.0	28371.752	13911552.0	16763.002	1000.0	1000.0	-4153370.2	1095129100.0	1093736200.0	271250530.0
4	11205124.0	5435283.0	13927598.0	9415.752	804.8	1000.0	-3771733.8	524512500.0	521327870.0	135391980.0
5	13932950.0	6319.3374	8903353.0	6154349.0	1000.0	639.8	-3362869.8	398035840.0	395169860.0	93874420.0
6	9860952.0	5523128.5	4691885.0	5528343.5	708.375	336.7	-3070473.5	650623700.0	650392000.0	122949360.0
7	7666709.5	5812932.5	5943875.0	5756110.5	551.0	427.5	-3036723.2	1091401300.0	1090393300.0	124537880.0
8	9568723.0	5729529.0	12143498.0	4064352.0	686.7143	871.5	-2936080.8	1144979600.0	1146067600.0	123900390.0
9	8808269.0	6614587.5	8968846.0	6133705.5	632.25	643.6	-2782021.8	1305696500.0	1305237600.0	114751470.0
10	9136740.0	5544209.0	8776588.0	6343415.5	655.5	630.0	-2663669.0	1252516500.0	1251413100.0	103316180.0
11	5814538.5	5232523.5	3289214.5	3703383.5	417.27274	236.0	-2532216.0	1524097300.0	1525282700.0	101216970.0
12	11388311.0	4400648.0	8737353.0	5127824.5	817.8333	626.9	-2378915.0	1412395500.0	1414156400.0	94958190.0
13	7732396.5	5681030.0	10155773.0	5072459.5	554.7778	728.6	-2223639.8	1237036800.0	1236431700.0	83120570.0
14	8988677.0	6101394.5	8050237.0	6259120.0	645.125	577.7	-2082374.4	1145826300.0	1145836200.0	73567390.0
15	7305422.5	5863063.0	8575787.0	5518323.5	524.2	615.3	-1953182.1	1048604600.0	1048538600.0	68541260.0
16	12250975.0	2904276.2	10387026.0	4710801.0	879.0	745.8	-1844780.1	994479800.0	993968300.0	58524156.0
17	8151807.0	5062254.5	10929140.0	5305307.0	584.875	784.1	-1762235.8	872767400.0	872875300.0	59263860.0
18	10302087.0	5765895.0	10515502.0	3773534.0	739.2857	755.9	-1696731.2	920393700.0	919995970.0	53077788.0
19	9051341.0	6077436.0	5962001.0	4753634.5	649.375	427.8	-1640573.5	788678700.0	788435600.0	48571380.0
20	9076569.0	5970988.0	11121352.0	4411474.0	651.2857	798.0	-1595459.2	777051970.0	776490300.0	47408104.0
21	8536748.0	4487421.5	9291611.0	4601437.0	612.5	666.8	-1560840.1	707237000.0	706649300.0	49416376.0
22	9373830.0	5469619.0	10995157.0	4252559.5	672.8571	788.9	-1532823.4	725377900.0	725016960.0	47907870.0
23	8893383.0	5954288.5	13932174.0	5815.8423	638.1111	1000.0	-1504892.8	691377500.0	690940160.0	44031844.0
24	9751403.0	5937597.0	12081826.0	4184708.8	699.8333	867.2	-1484671.6	695491700.0	694216960.0	44724760.0
25	7842340.0	6190448.5	8649592.0	5639410.0	562.8	621.0	-1470863.5	610804500.0	610597600.0	42459300.0
26	11199801.0	3572663.8	9415386.0	5682079.0	803.8333	676.0	-1455916.8	695067970.0	693995140.0	45558804.0
27	7269762.0	4679343.5	7768080.0	6083106.0	521.6667	557.4	-1443494.1	627243800.0	627055170.0	43163000.0
28	8795615.0	6629513.5	10703946.0	5149196.0	631.375	768.0	-1434076.4	670291100.0	669515260.0	41781610.0
29	7797153.0	5659194.0	5880303.0	5344287.0	559.6667	422.0	-1425663.8	697560000.0	696633200.0	39213364.0
