Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	13586154.0	385741.94	11065663.0	2252751.8	1000.0	1000.0	-306425.56	72647870.0	74192190.0	26200796.0
2	10859916.0	5094497.5	13049302.0	828032.0	810.6	1000.0	-2015291.6	1506238100.0	1523296400.0	309530900.0
3	11870972.0	1689906.4	13424058.0	269691.12	1000.0	1000.0	-4228572.5	3448889600.0	3479840300.0	266528640.0
4	13276822.0	355836.38	12094222.0	1202415.1	1000.0	1000.0	-3932886.8	1724847000.0	1734444200.0	138740580.0
5	12968207.0	509479.06	12412243.0	3962185.8	1000.0	903.9	-3398698.2	692263200.0	693448200.0	83353420.0
6	13670051.0	126985.34	13770910.0	66517.93	1000.0	1000.0	-3035784.0	300557220.0	301347520.0	60491660.0
7	5327333.5	6001697.0	6207569.5	6304695.0	386.8	446.8	-2789651.2	429877220.0	430192100.0	63117810.0
8	4220436.0	4048329.2	4403866.0	4328823.5	307.75	317.6	-2527211.2	1518630100.0	1516847000.0	82326290.0
9	9087100.0	5740422.0	9883892.0	5383744.0	657.0	711.6	-2295101.8	1391828400.0	1391532800.0	59829800.0
10	7164468.0	6745377.0	12617972.0	3900158.5	515.3	906.6	-2238758.5	1363578100.0	1363898800.0	72747640.0
11	13128628.0	1591448.2	13873093.0	56298.855	943.4	1000.0	-2167777.8	1309376600.0	1309625200.0	76339870.0
12	11883563.0	3277123.8	13352675.0	1345034.8	854.3333	968.3	-2060767.5	1019483000.0	1019309400.0	71254700.0
13	13521509.0	656283.44	13459795.0	1225981.1	976.2	971.1	-1931323.0	942552100.0	942492160.0	65580490.0
14	13858830.0	56061.727	12583478.0	3649008.5	1000.0	911.9	-1819604.4	768444100.0	768662100.0	62108110.0
15	11635972.0	5023573.5	13000906.0	2732115.0	838.1667	934.5	-1726469.8	636004000.0	636242800.0	51898124.0
16	7393510.5	6434614.0	11653880.0	4585005.0	535.5	837.1	-1677563.2	603303100.0	603138200.0	52691310.0
17	6952173.5	5893529.0	12615669.0	3807105.5	500.1	908.6	-1638542.8	656027140.0	655498050.0	52895040.0
18	10813243.0	5018347.0	11294054.0	5149347.0	777.6667	814.2	-1604623.0	666376000.0	665850700.0	48632212.0
19	11866520.0	4481190.0	13863627.0	38204.574	855.6667	1000.0	-1574412.6	592449540.0	592146750.0	50158132.0
20	11067456.0	4718449.5	13907374.0	20928.582	797.6667	1000.0	-1550928.9	598976060.0	598772800.0	46373020.0
21	12180767.0	3847070.2	8741674.0	6265072.0	876.3333	631.3	-1530562.9	535759550.0	535519650.0	47562692.0
22	13906522.0	10692.991	8670067.0	5691176.5	1000.0	624.3	-1511529.0	537264900.0	537324100.0	46146704.0
23	13574251.0	582784.6	13859822.0	65463.18	975.2	1000.0	-1493199.9	509678460.0	510410430.0	44837364.0
24	10636072.0	3881279.0	10093293.0	5058045.5	768.1429	725.4	-1479118.1	502742370.0	503696030.0	43109240.0
25	12723298.0	1718404.2	9976412.0	5085600.0	916.2	716.8	-1464677.0	469842000.0	471300900.0	42502410.0
26	8849962.0	6520361.5	10933282.0	4717568.0	636.75	788.4	-1453479.2	453161540.0	455242000.0	43637000.0
27	8971532.0	6344618.0	10178483.0	5728580.0	646.5	731.7	-1442538.0	527503000.0	529915870.0	45366164.0
28	13867659.0	52558.734	6845105.5	6281735.0	1000.0	493.2	-1434802.8	467439650.0	470958430.0	42800852.0
29	13875187.0	36962.875	11128344.0	4001952.2	1000.0	799.0	-1429688.4	440282080.0	444562560.0	42972668.0
