Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	902400.0	9499.474	985700.0	3257.2996	1000.0	1000.0	-16903.678	79366.7	78519.19	32306.58
2	906000.0	11117.554	771900.0	91688.01	1000.0	1000.0	-75588.69	389840.7	394521.66	233051.19
3	878000.0	90562.68	919500.0	43026.156	1000.0	1000.0	-160882.16	1289786.5	1284725.5	865641.9
4	919400.0	72687.27	923600.0	10346.014	1000.0	1000.0	-223162.22	2226828.2	2193747.2	1568284.6
5	927000.0	25163.465	949100.0	15345.684	1000.0	1000.0	-255062.17	2305957.5	2291749.8	1767851.9
6	892400.0	69603.445	902800.0	67214.28	1000.0	1000.0	-268937.4	1724476.4	1718953.1	1649281.9
7	873200.0	101932.13	973900.0	9148.224	1000.0	1000.0	-272055.12	1463994.6	1437187.6	1457313.1
8	922200.0	56587.633	958200.0	29057.873	1000.0	1000.0	-279745.8	1321431.2	1296095.4	1344754.1
9	957400.0	24162.78	789000.0	91466.94	1000.0	1000.0	-274518.88	1004940.4	985285.8	1144522.0
10	920000.0	39924.93	929000.0	11636.15	1000.0	1000.0	-258670.6	685818.1	668585.06	920132.6
11	930400.0	11568.924	933200.0	28063.5	1000.0	1000.0	-239134.12	540574.1	529940.4	735214.1
12	949400.0	23837.785	881300.0	31365.744	1000.0	1000.0	-221283.22	520391.28	506442.34	659677.7
13	924400.0	22032.703	941500.0	10210.288	1000.0	1000.0	-206871.97	467089.62	456639.78	599521.4
14	874800.0	82615.734	922200.0	8997.777	1000.0	1000.0	-191957.9	387548.97	381053.12	486692.03
15	926800.0	11788.13	910500.0	75335.58	1000.0	1000.0	-179221.66	323560.22	321270.0	418954.75
16	861000.0	80820.79	884100.0	91716.36	1000.0	1000.0	-167376.81	267898.6	265565.75	352413.12
17	903600.0	35409.6	890200.0	72593.11	1000.0	1000.0	-157119.75	221626.62	216295.83	286572.25
18	926400.0	43088.746	953100.0	6699.9995	1000.0	1000.0	-148689.83	187339.86	184643.52	251487.64
19	952600.0	6248.1997	940900.0	13729.165	1000.0	1000.0	-141572.64	162113.5	159428.12	220246.55
