Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	13905226.0	11989.92	13851602.0	271597.6	1000.0	1000.0	-405205.28	187975000.0	180842930.0	84888344.0
2	13907414.0	7516.987	13849795.0	269188.34	1000.0	1000.0	-4178608.2	3748853800.0	3643365400.0	1049396800.0
3	13578189.0	440929.16	12605155.0	3904903.8	1000.0	906.4	-9719983.0	6306901000.0	6129189400.0	1360498700.0
4	13912480.0	3038.044	13915456.0	12118.679	1000.0	1000.0	-10107867.0	3082724000.0	3026091800.0	861717700.0
5	13911357.0	26560.172	7018804.0	5543549.0	1000.0	504.0	-8732334.0	1176757100.0	1182755000.0	443543700.0
6	9766107.0	4429558.0	9073277.0	5992584.0	701.6667	651.8	-7697937.0	1996511700.0	2010159600.0	436593180.0
7	6309387.5	5376177.5	9829986.0	4780406.0	452.72726	724.0	-6709190.0	4606059000.0	4615674000.0	433902530.0
8	8326426.0	5796558.0	13366664.0	1363864.2	630.6667	959.6	-5687126.5	5954075600.0	5945928000.0	369868900.0
9	13931858.0	3075.4688	13667035.0	758842.8	1000.0	981.8	-4872283.5	4530861600.0	4524797000.0	231727120.0
10	13933675.0	1980.8535	12015209.0	4163135.5	1000.0	862.9	-4173175.2	3275973600.0	3271115000.0	212343250.0
11	13929699.0	6979.6245	11868975.0	4353803.0	1000.0	851.8	-3634332.5	2286475000.0	2282828000.0	169938420.0
12	13932971.0	3301.1133	13930882.0	6246.168	1000.0	1000.0	-3184416.0	1564906100.0	1563093600.0	137101870.0
13	5129181.5	5194901.5	7287965.0	6604847.5	368.16666	524.6	-2843584.5	1144403700.0	1143880100.0	117840550.0
14	7135332.0	5737547.5	6727738.5	5702749.5	512.0	482.8	-2581782.8	1737379100.0	1735782400.0	120326020.0
15	7558855.0	5911364.0	9384763.0	6120284.0	551.7778	674.3	-2343040.8	1313609300.0	1313246800.0	89001330.0
16	10082293.0	4544741.0	10845146.0	4748025.0	723.4286	778.4	-2155581.8	1094720800.0	1094221300.0	85318150.0
17	6993468.0	6373103.0	10172182.0	5355421.5	501.8	729.9	-1997852.6	1030945100.0	1031215360.0	72013380.0
18	10147207.0	5985973.5	10100966.0	4830448.5	728.2857	725.0	-1871257.4	974305660.0	974235500.0	66091096.0
19	7873378.5	6218725.5	8449383.0	5774089.0	565.1111	607.1	-1771846.0	915026750.0	915035460.0	59235870.0
20	8835662.0	5582141.5	10395456.0	4881181.5	634.125	746.4	-1694236.1	868463100.0	868136800.0	57190490.0
21	7961682.5	5699115.0	13448899.0	1402053.1	571.44446	966.4	-1628947.1	770957800.0	770783940.0	52288176.0
22	12731630.0	2401377.5	9509770.0	5591422.5	913.8	682.7	-1580519.1	743898430.0	744255040.0	51585870.0
23	13843395.0	176680.92	8245157.0	6088290.5	993.6	591.8	-1543077.2	678074400.0	677993660.0	51029810.0
24	11045056.0	4777467.5	8809094.0	6278526.0	793.0	632.5	-1511429.2	566924200.0	566664100.0	44247250.0
25	7540736.0	5396652.0	9745004.0	5599647.5	541.5	699.6	-1486027.2	645473900.0	645115300.0	47643892.0
26	13928770.0	10405.562	12741423.0	3555568.2	1000.0	914.9	-1468504.6	615517600.0	615071800.0	44580544.0
27	11743065.0	4883778.0	13800894.0	377312.7	843.1667	991.1	-1454443.2	521960580.0	521690900.0	46292410.0
28	13928565.0	7571.9067	12604765.0	3970125.8	1000.0	905.0	-1444851.5	536203740.0	535780200.0	41141156.0
29	11719241.0	4935473.5	11434895.0	4989397.5	841.5	820.9	-1437261.8	533763400.0	533175200.0	43205210.0
