Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	8007230.5	378820.62	13942739.0	1.0	1000.0	1000.0	-37262.664	105543040.0	98298640.0	1012329.56
2	8115270.5	1232687.1	7897317.5	3114.241	1000.0	1000.0	-193158.22	644306750.0	602266500.0	5509461.0
3	8018369.5	726275.8	7908117.5	10221.432	1000.0	1000.0	-437004.38	1663080700.0	1590100900.0	15960660.0
4	6481966.5	1670103.6	7070835.0	1571.709	1000.0	1000.0	-736008.06	2362451000.0	2280820500.0	24116716.0
5	6226443.0	2543257.8	7377421.5	1571640.5	1000.0	1000.0	-1005548.94	2735494000.0	2687556900.0	17322020.0
6	6136422.0	2730997.2	6102026.5	1986909.8	1000.0	1000.0	-1179236.0	2740048100.0	2710215200.0	9642223.0
7	5593517.5	2679603.2	7899446.5	2199.8118	1000.0	1000.0	-1253254.2	3261305600.0	3241865700.0	7015056.0
8	5771316.0	2627311.2	4503744.5	2151677.2	1000.0	1000.0	-1285816.1	3504849200.0	3485674500.0	7282326.5
9	7298809.0	316343.66	7094311.0	22404.18	1000.0	1000.0	-1298793.4	2977926100.0	2955430000.0	6229908.5
10	7739730.5	326406.25	7174660.0	77824.72	1000.0	1000.0	-1294258.1	2453523200.0	2436870400.0	4893540.5
11	7014503.0	1950189.9	7901501.5	4216.2905	1000.0	1000.0	-1273158.1	2072734100.0	2058679200.0	4454564.5
12	6851275.0	2214693.0	7097038.5	24750.87	1000.0	1000.0	-1245709.6	1808694800.0	1794633500.0	3903132.5
13	6173877.5	2001838.0	5352900.0	2696898.5	1000.0	1000.0	-1213238.6	1652733700.0	1639957200.0	3616485.8
14	8044252.0	760455.94	7906057.0	3819.0178	1000.0	1000.0	-1170702.0	1487509200.0	1476196600.0	3535392.0
15	7914372.0	13439.509	7904901.0	5944.308	1000.0	1000.0	-1135630.1	1162089000.0	1153343700.0	3058155.0
