Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	11094226.0	173785.84	13942739.0	1.0	1000.0	1000.0	-33406.836	83954380.0	92359256.0	224665.1
2	11176963.0	284141.06	13924174.0	12476.673	1000.0	1000.0	-176353.89	466236400.0	508493760.0	3686419.2
3	11449975.0	4832251.0	1800315.4	14220.117	1000.0	1000.0	-435663.4	1634135300.0	1776115300.0	18717160.0
4	489682.3	660252.3	1797876.6	20403.867	1000.0	1000.0	-725920.1	2578952400.0	2741135400.0	22158408.0
5	9249035.0	5655193.0	13882717.0	84985.58	1000.0	1000.0	-1000696.5	3331709400.0	3447897000.0	17124936.0
6	8772733.0	4750967.5	4590235.0	2683216.2	1000.0	1000.0	-1198970.0	4707560400.0	4820644400.0	15107380.0
7	2031748.2	1962148.4	1089927.0	2578140.0	1000.0	1000.0	-1341360.4	4591447000.0	4679883000.0	16756520.0
8	7290146.5	5793761.0	3227477.5	3544309.5	1000.0	1000.0	-1415302.8	3823221000.0	3894751700.0	12131145.0
9	10569262.0	4657258.5	13879406.0	51569.87	1000.0	1000.0	-1429868.2	3344383700.0	3399548400.0	9141031.0
10	13910050.0	26099.674	13917134.0	11503.446	1000.0	1000.0	-1442481.5	2850453800.0	2893857500.0	7597715.5
11	11163175.0	5509241.5	12634898.0	3784926.2	1000.0	1000.0	-1459035.1	2598985700.0	2637750800.0	6222817.0
12	11390891.0	4993018.0	13465246.0	1179346.5	1000.0	1000.0	-1455962.4	2331085600.0	2367499300.0	5343579.5
13	11072742.0	4907184.5	8413435.0	4899751.5	1000.0	1000.0	-1439299.4	2339959300.0	2373646000.0	5630640.0
14	7754414.5	3947436.0	1751690.0	400614.03	1000.0	1000.0	-1427253.0	2188582400.0	2227467000.0	5497255.0
15	8991347.0	5949271.0	13868054.0	53813.945	1000.0	1000.0	-1407329.9	1896193300.0	1933755800.0	4924810.5
