Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	899800.0	10303.397	998400.0	663.32495	1000.0	1000.0	-16047.574	74933.45	75764.836	27053.744
2	900600.0	6711.1846	929600.0	93355.45	1000.0	1000.0	-63437.16	225602.44	225547.92	130000.44
3	972000.0	11644.741	964800.0	4331.2817	1000.0	1000.0	-118460.375	1167950.0	1165500.0	581631.3
4	967800.0	6013.3184	952400.0	13410.442	1000.0	1000.0	-142372.08	2554722.0	2574640.2	1037983.0
5	964200.0	13105.724	948600.0	10883.015	1000.0	1000.0	-158942.62	3167438.8	3223173.5	1558447.8
6	963600.0	15041.276	995500.0	3694.5906	1000.0	1000.0	-172307.17	2623316.0	2718021.5	1617532.4
7	964000.0	28488.594	817300.0	150386.2	1000.0	1000.0	-184086.9	1891392.9	1973916.9	1448804.0
8	955000.0	6356.0996	946500.0	14555.067	1000.0	1000.0	-193336.78	1582128.9	1624085.8	1332593.6
9	951800.0	20643.643	828800.0	119115.734	1000.0	1000.0	-194784.61	1538888.8	1585702.9	1319269.1
10	943400.0	18714.7	931900.0	31341.508	1000.0	1000.0	-190263.17	1227443.0	1250869.4	1097620.5
11	960000.0	11966.62	807000.0	133569.45	1000.0	1000.0	-181546.9	980633.2	989350.94	923177.4
12	965400.0	8333.066	863800.0	139164.52	1000.0	1000.0	-174302.0	791976.94	798642.5	770247.06
13	946400.0	30871.346	938500.0	19397.164	1000.0	1000.0	-167982.77	757503.8	756323.6	730990.0
14	898200.0	113691.516	941100.0	27482.54	1000.0	1000.0	-161359.12	616355.3	618019.4	638665.9
15	940000.0	12000.0	928900.0	67160.18	1000.0	1000.0	-155411.77	512521.47	509803.62	546127.94
16	954800.0	17451.646	947200.0	16945.797	1000.0	1000.0	-150202.19	398067.3	392483.84	445911.34
17	944600.0	25919.875	794700.0	107972.266	1000.0	1000.0	-144613.73	308892.22	302936.0	368326.75
18	797200.0	74563.8	935300.0	106745.54	1000.0	1000.0	-138507.61	252571.62	247673.22	311375.75
19	867800.0	150965.42	855500.0	97130.06	1000.0	1000.0	-133060.16	208957.34	204319.58	262341.22
