Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	917600.0	3006.6592	594300.0	59423.984	1000.0	1000.0	-15902.082	78208.63	77768.76	29739.648
2	920400.0	9264.988	726100.0	121314.84	1000.0	1000.0	-63536.92	246164.58	245509.53	137154.94
3	820600.0	171214.02	814100.0	140849.88	1000.0	1000.0	-113611.484	772106.6	758008.94	448281.8
4	895200.0	135211.53	934000.0	27813.666	1000.0	1000.0	-148138.12	1051601.0	1032913.3	700649.5
5	950800.0	15535.766	960800.0	9008.885	1000.0	1000.0	-168968.12	1162762.6	1165159.5	875152.4
6	934000.0	38905.01	949500.0	21676.023	1000.0	1000.0	-178990.3	967828.4	975049.8	831348.25
7	950600.0	10855.413	870300.0	91611.19	1000.0	1000.0	-178101.47	805276.5	793925.8	756860.6
8	901000.0	68398.83	840700.0	103729.5	1000.0	1000.0	-175344.88	736374.8	724163.75	700858.3
9	961400.0	9624.968	965800.0	9474.176	1000.0	1000.0	-171818.05	559656.4	553194.6	601983.5
10	924800.0	46326.664	930000.0	77106.42	1000.0	1000.0	-166974.52	460270.6	460221.03	521465.4
11	949600.0	8979.978	957700.0	17866.45	1000.0	1000.0	-161727.05	351005.28	346358.16	416868.4
12	895600.0	116286.88	891600.0	116928.35	1000.0	1000.0	-155119.97	283991.72	281968.34	363038.75
13	967800.0	3762.9775	948600.0	36175.13	1000.0	1000.0	-149126.7	264978.8	265821.47	347367.56
14	862000.0	65893.85	909600.0	107487.86	1000.0	1000.0	-143757.22	224800.05	224753.12	297969.56
15	953800.0	6493.073	885400.0	103336.54	1000.0	1000.0	-138285.86	199545.81	199272.73	266322.8
16	937800.0	15879.547	942500.0	31029.824	1000.0	1000.0	-133341.9	168939.3	168837.14	233087.39
17	951800.0	20846.102	932100.0	75128.49	1000.0	1000.0	-128471.98	147793.98	148321.95	206711.47
18	965200.0	8704.022	944100.0	55343.383	1000.0	1000.0	-124639.96	140155.23	140004.39	200306.98
19	876000.0	112598.4	928900.0	104411.164	1000.0	1000.0	-121208.086	127138.88	127909.12	180304.6
