Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	903400.0	10287.856	982500.0	3471.311	1000.0	1000.0	-15883.626	78236.85	78629.58	27405.693
2	904800.0	10205.881	929700.0	27853.367	1000.0	1000.0	-57269.926	241589.81	248046.03	131871.45
3	903800.0	90852.41	980700.0	6664.0825	1000.0	1000.0	-105601.44	846751.94	854336.6	578376.0
4	970200.0	13257.451	861800.0	69558.32	1000.0	1000.0	-144056.02	1259470.2	1269996.8	868622.94
5	874400.0	168704.0	962200.0	11258.774	1000.0	1000.0	-167836.7	1122161.6	1118105.4	905873.6
6	966400.0	7683.749	976300.0	4196.4272	1000.0	1000.0	-175063.66	950017.6	951794.5	868728.6
7	857400.0	102620.86	966500.0	16020.299	1000.0	1000.0	-174396.36	763358.5	768380.94	762989.2
8	969200.0	6493.073	957300.0	34675.785	1000.0	1000.0	-175391.92	599462.4	607632.5	673244.4
9	948200.0	21282.857	961800.0	10400.0	1000.0	1000.0	-169681.36	457624.7	469573.94	558438.5
10	951400.0	14235.168	943400.0	43859.32	1000.0	1000.0	-162162.16	339501.88	349951.38	459292.88
11	947400.0	34621.38	901900.0	114524.63	1000.0	1000.0	-153951.89	245873.05	256674.2	372293.3
12	840200.0	152780.11	878800.0	121882.56	1000.0	1000.0	-149042.23	198040.5	205628.75	300412.5
13	888200.0	99539.74	957500.0	28538.57	1000.0	1000.0	-142650.27	182405.83	185245.98	269395.28
14	946600.0	24848.338	941600.0	82103.836	1000.0	1000.0	-135560.66	169142.42	169398.62	248119.39
15	932200.0	28038.545	919800.0	82091.164	1000.0	1000.0	-129807.62	150242.08	150426.5	215540.48
16	956000.0	11849.051	898700.0	63387.773	1000.0	1000.0	-124415.414	139757.81	140027.48	198386.28
17	837400.0	137693.28	852700.0	107511.9	1000.0	1000.0	-119411.69	126003.25	126233.87	176214.34
18	970200.0	11513.471	918300.0	96093.76	1000.0	1000.0	-115378.64	115718.58	116402.05	163014.75
19	867400.0	73934.02	892500.0	81013.89	1000.0	1000.0	-111880.83	109439.72	109788.11	150954.72
20	945400.0	25726.252	953000.0	14872.793	1000.0	1000.0	-109258.625	105608.2	106073.23	144596.81
21	954400.0	25421.25	874700.0	118144.02	1000.0	1000.0	-107099.07	97123.586	96536.83	134388.28
22	970600.0	13260.468	909000.0	87849.87	1000.0	1000.0	-105120.3	88047.88	88325.52	121481.82
23	899400.0	110514.43	914700.0	123751.4	1000.0	1000.0	-103279.96	86008.16	85066.016	117192.32
24	878000.0	152184.1	879000.0	98032.65	1000.0	1000.0	-101772.23	84031.18	83380.47	115367.44
25	941200.0	32381.477	912200.0	80577.664	1000.0	1000.0	-100563.31	78810.71	78558.42	105198.375
26	953400.0	19365.95	922600.0	129146.586	1000.0	1000.0	-99458.84	74417.97	74582.0	101643.33
27	935000.0	50473.754	939500.0	55152.97	1000.0	1000.0	-98562.76	72092.12	71721.7	98083.45
28	913200.0	111230.21	969000.0	9132.36	1000.0	1000.0	-97745.484	70537.92	70068.8	94676.72
29	982400.0	16131.955	949300.0	74275.234	1000.0	1000.0	-96947.4	66671.63	66279.92	89279.24
