Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	909000.0	10059.821	987200.0	5946.4277	1000.0	1000.0	-14490.213	76701.35	77777.42	28844.916
2	911400.0	5351.6353	907400.0	10528.058	1000.0	1000.0	-61422.926	191942.19	195664.33	143824.52
3	942200.0	29982.662	970600.0	8002.4995	1000.0	1000.0	-125525.98	1377763.4	1380706.9	845392.3
4	943800.0	15144.635	955000.0	4669.047	1000.0	1000.0	-176792.08	2166768.2	2168001.8	1341545.9
5	941000.0	11454.257	922800.0	57927.2	1000.0	1000.0	-204484.3	1928577.2	1955411.1	1399035.9
6	941200.0	26528.475	950400.0	15844.242	1000.0	1000.0	-214120.39	1936191.1	1938131.8	1487486.1
7	958800.0	11565.466	962400.0	12199.999	1000.0	1000.0	-213706.95	2099414.8	2085390.4	1656429.0
8	947800.0	4166.533	935700.0	21615.041	1000.0	1000.0	-211696.52	2229516.0	2238717.5	1725646.0
9	960000.0	16049.922	958000.0	9919.678	1000.0	1000.0	-210477.95	2088704.9	2091121.5	1662116.6
10	939800.0	29464.553	927400.0	57479.04	1000.0	1000.0	-206690.56	1938832.1	1916555.9	1589220.4
11	948200.0	18861.6	950200.0	19156.2	1000.0	1000.0	-199640.97	1693621.6	1670089.9	1403760.4
12	917400.0	22258.48	952100.0	19613.516	1000.0	1000.0	-192565.0	1359993.0	1346417.2	1155817.9
13	947600.0	15357.083	932500.0	33577.523	1000.0	1000.0	-185906.47	1077197.2	1076132.6	1021018.1
14	930600.0	28168.066	957300.0	24306.584	1000.0	1000.0	-177630.83	882777.06	886440.44	854917.44
15	861000.0	126141.19	946800.0	30452.586	1000.0	1000.0	-168670.12	803130.44	807011.75	792193.4
16	925800.0	27556.488	945900.0	28001.607	1000.0	1000.0	-162157.75	726155.25	725652.8	698209.1
17	936200.0	31631.629	969100.0	17660.408	1000.0	1000.0	-156234.86	595261.4	598876.25	597866.3
18	962800.0	18497.568	967800.0	11294.246	1000.0	1000.0	-149224.94	503644.7	506712.7	528771.0
19	941400.0	19815.146	945500.0	13321.035	1000.0	1000.0	-143646.23	436954.78	435377.97	471351.6
20	945800.0	6112.2827	938100.0	27955.143	1000.0	1000.0	-139590.78	371825.88	370658.25	417320.78
21	901200.0	57631.242	955000.0	35162.477	1000.0	1000.0	-135157.5	313344.97	311904.66	351433.62
22	949400.0	14732.277	953600.0	23871.322	1000.0	1000.0	-130580.83	270959.78	270734.72	322165.16
23	940400.0	44665.87	967000.0	30993.547	1000.0	1000.0	-126760.7	236408.22	234216.06	282176.75
24	926400.0	35120.363	943000.0	41909.426	1000.0	1000.0	-123388.31	204317.25	201606.58	247892.2
25	950000.0	15349.267	951800.0	17554.486	1000.0	1000.0	-120522.266	176817.4	173684.3	220622.05
26	921400.0	52739.36	933600.0	21564.785	1000.0	1000.0	-117808.5	157459.53	154403.92	201119.05
27	947800.0	26331.73	946800.0	52126.383	1000.0	1000.0	-115177.18	138651.81	136609.31	181904.36
28	940800.0	61933.516	946600.0	37108.49	1000.0	1000.0	-112802.39	123044.81	120523.97	160114.61
29	954000.0	29475.414	937300.0	16691.615	1000.0	1000.0	-110769.38	110414.53	109612.33	147076.06
