Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	879200.0	11872.657	913600.0	43975.45	1000.0	1000.0	-17720.156	139551.89	139929.55	57414.65
2	891800.0	22220.71	934900.0	13772.799	1000.0	1000.0	-88831.26	456572.1	453569.44	364173.12
3	849600.0	79126.734	848900.0	43350.78	1000.0	1000.0	-195362.64	1361887.4	1366442.1	1092109.9
4	902600.0	29910.531	871500.0	16132.266	1000.0	1000.0	-267771.84	1949615.8	1940241.2	1611685.1
5	866600.0	79587.94	946800.0	16209.873	1000.0	1000.0	-314621.44	2208988.2	2188812.8	1925732.1
6	944400.0	13617.636	948100.0	9300.0	1000.0	1000.0	-326061.53	2156727.5	2163142.8	2049358.2
7	903400.0	58256.67	928000.0	48959.164	1000.0	1000.0	-334697.28	2186868.5	2171605.0	2194023.8
8	902400.0	38489.48	934200.0	16110.865	1000.0	1000.0	-354025.0	1711691.1	1685410.1	1883651.5
9	928400.0	12142.487	873000.0	49551.992	1000.0	1000.0	-350351.7	1813087.0	1813988.5	2175827.2
10	897400.0	25318.768	896700.0	88124.97	1000.0	1000.0	-338949.0	1647601.1	1638202.8	1907623.9
11	878200.0	52335.074	854700.0	29482.367	1000.0	1000.0	-321787.12	1268569.9	1266448.8	1535793.0
12	899000.0	63229.74	916400.0	70268.34	1000.0	1000.0	-297545.3	918597.44	911245.3	1218533.8
13	928200.0	26887.916	928600.0	71833.414	1000.0	1000.0	-273272.16	723143.2	724526.2	981837.8
14	930800.0	17656.727	889600.0	106375.945	1000.0	1000.0	-249004.16	605455.06	604678.25	830763.7
15	921800.0	24036.639	934800.0	33786.98	1000.0	1000.0	-227453.72	511168.22	511695.38	692452.1
16	909800.0	48280.016	951600.0	23491.273	1000.0	1000.0	-207969.34	461857.78	462434.9	599789.2
17	888200.0	99245.95	934400.0	38171.19	1000.0	1000.0	-192470.31	384129.9	388604.03	510394.7
18	898400.0	35409.6	913300.0	46647.723	1000.0	1000.0	-179092.28	329230.2	329650.1	432090.94
19	906600.0	34598.266	885600.0	55647.46	1000.0	1000.0	-166912.45	248847.77	248216.38	343694.4
20	917000.0	39944.96	925600.0	31280.025	1000.0	1000.0	-155275.28	201926.42	200632.12	285587.88
21	949400.0	17048.168	924000.0	47678.09	1000.0	1000.0	-145223.62	175516.84	174618.23	242574.4
22	938200.0	19114.393	933800.0	58644.35	1000.0	1000.0	-136331.39	156426.2	154626.8	218766.75
23	931800.0	33234.918	920800.0	21935.36	1000.0	1000.0	-129390.695	139324.86	139501.6	194748.94
24	905600.0	47684.797	903600.0	46740.133	1000.0	1000.0	-123589.93	123146.32	123227.24	168494.05
25	908600.0	60773.676	917900.0	20825.225	1000.0	1000.0	-119020.11	113516.67	114061.33	157177.72
26	921600.0	47743.48	925700.0	16929.559	1000.0	1000.0	-115388.91	104102.21	103255.07	139723.52
27	943000.0	6099.18	933900.0	6920.26	1000.0	1000.0	-112085.63	96550.62	96515.625	129308.266
28	903800.0	62901.19	895900.0	69602.37	1000.0	1000.0	-109012.555	93364.305	93436.24	125542.88
29	933000.0	24289.916	938600.0	9881.296	1000.0	1000.0	-106356.54	89163.23	89173.89	118786.18
