Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	902000.0	4690.4155	851800.0	34455.188	1000.0	1000.0	-16028.218	76045.516	75726.64	24016.945
2	896000.0	9033.271	953300.0	60661.44	1000.0	1000.0	-59781.324	200272.39	206578.66	113553.79
3	920400.0	48910.527	966300.0	4148.4937	1000.0	1000.0	-118491.75	995998.2	1008934.5	562725.3
4	946000.0	19524.344	919000.0	13053.735	1000.0	1000.0	-164309.2	2086954.2	2077180.4	973642.3
5	934000.0	21531.371	953900.0	5448.8525	1000.0	1000.0	-198335.83	2386565.0	2380098.2	1213369.5
6	947000.0	13175.735	929400.0	6118.823	1000.0	1000.0	-216451.66	2747247.0	2715150.2	1525972.0
7	949400.0	26089.076	955600.0	12611.106	1000.0	1000.0	-226557.67	2520261.5	2494035.2	1534409.0
8	942200.0	24506.326	981800.0	10274.239	1000.0	1000.0	-226473.98	2366317.5	2350366.2	1611036.4
9	978600.0	14008.568	938800.0	13919.7705	1000.0	1000.0	-228089.86	2202495.0	2193966.8	1576653.6
10	927000.0	35321.383	892100.0	87619.0	1000.0	1000.0	-226232.98	2031471.4	2023832.0	1545237.5
11	910200.0	23094.588	938600.0	24532.428	1000.0	1000.0	-221854.44	1660408.5	1650953.4	1375182.1
12	927000.0	24706.273	925900.0	59708.375	1000.0	1000.0	-215357.08	1380150.9	1370894.8	1196649.0
13	962400.0	9221.714	928300.0	33445.63	1000.0	1000.0	-208237.98	1196681.9	1187501.4	1077157.6
14	947800.0	23421.357	935100.0	24109.957	1000.0	1000.0	-198376.16	1043505.1	1039433.1	946326.94
15	959600.0	12273.549	950000.0	17646.53	1000.0	1000.0	-189587.81	911520.1	908329.56	834588.2
16	932800.0	16749.926	950200.0	34204.676	1000.0	1000.0	-181345.62	768486.94	765383.2	745819.75
17	928200.0	66931.01	942000.0	43952.25	1000.0	1000.0	-175052.4	644019.3	646040.06	635715.2
18	933400.0	30526.055	965300.0	18968.658	1000.0	1000.0	-167382.53	541902.75	544591.75	539826.4
19	951000.0	14656.057	946400.0	16788.092	1000.0	1000.0	-159784.17	458962.38	461373.1	478506.56
20	947000.0	27560.842	953300.0	15987.808	1000.0	1000.0	-152683.02	379252.62	380585.44	411517.6
21	926600.0	33163.836	942900.0	11335.343	1000.0	1000.0	-146438.98	322761.56	326603.12	360858.84
22	929400.0	22285.422	944800.0	22920.732	1000.0	1000.0	-140716.0	263732.78	265755.44	303095.72
23	903000.0	78646.05	916900.0	34323.316	1000.0	1000.0	-135591.0	221664.36	221437.39	264169.88
24	936600.0	30552.248	934100.0	76518.555	1000.0	1000.0	-131036.79	189154.28	189259.78	229852.75
25	926600.0	18106.352	938700.0	61299.348	1000.0	1000.0	-126384.0	165010.52	166264.3	208366.77
26	935000.0	29765.752	973200.0	25027.184	1000.0	1000.0	-122228.98	144517.12	145150.88	183235.64
27	953000.0	21419.617	956200.0	23642.334	1000.0	1000.0	-118616.24	127385.65	128070.86	162315.7
28	904000.0	75881.484	944900.0	28433.959	1000.0	1000.0	-115557.016	116145.89	117320.69	152596.2
29	931000.0	39924.93	948800.0	22422.31	1000.0	1000.0	-113103.82	103175.78	103734.92	131719.73
