Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	925000.0	3898.7178	548900.0	25173.2	1000.0	1000.0	-16239.2	108634.21	108273.65	45115.266
2	916000.0	12553.884	451600.0	56717.19	1000.0	1000.0	-101997.15	1077435.1	1070808.6	567639.6
3	674000.0	213337.3	905600.0	57205.242	1000.0	1000.0	-248718.64	3989114.0	3905782.5	2098686.2
4	892000.0	69480.93	921200.0	19554.027	1000.0	1000.0	-310946.9	4790519.5	4739241.5	2769758.2
5	947000.0	6899.2754	871600.0	60795.066	1000.0	1000.0	-319023.66	4370957.5	4377558.0	2717237.2
6	853800.0	90678.336	885700.0	181102.2	1000.0	1000.0	-304438.88	3357773.5	3358467.2	2388981.5
7	874000.0	196107.11	673400.0	184339.47	1000.0	1000.0	-298267.12	2265024.5	2288187.0	1787219.5
8	587800.0	125194.89	797600.0	127853.195	1000.0	1000.0	-285237.72	1685598.6	1702543.0	1473925.4
9	859600.0	91703.0	922300.0	35293.2	1000.0	1000.0	-262055.89	1126395.1	1132574.5	1175354.1
10	774000.0	178744.5	788200.0	148395.28	1000.0	1000.0	-256902.97	1006476.3	1007168.2	1131847.1
11	904600.0	71555.85	973200.0	18470.518	1000.0	1000.0	-270269.53	1088465.9	1108217.5	1202572.0
12	848000.0	134049.23	917500.0	63418.06	1000.0	1000.0	-259681.1	992694.56	1023942.9	1057938.5
13	958600.0	24630.062	991400.0	5161.395	1000.0	1000.0	-241668.61	771682.5	792103.0	864661.5
14	928000.0	37089.082	958900.0	16973.215	1000.0	1000.0	-220001.36	568324.8	580113.0	680079.44
15	921800.0	39055.86	698100.0	162972.05	1000.0	1000.0	-199509.86	438280.28	443584.97	549636.0
16	781000.0	164058.52	915100.0	12903.1	1000.0	1000.0	-182890.88	362979.5	363932.94	440292.6
17	875200.0	107624.16	816200.0	180594.47	1000.0	1000.0	-169293.2	324608.5	329363.06	394118.3
18	922800.0	43383.867	799500.0	155163.94	1000.0	1000.0	-157441.86	288311.56	288815.16	334514.88
19	877600.0	72212.46	933400.0	18282.232	1000.0	1000.0	-147038.53	255425.1	256147.61	290399.94
20	919200.0	65432.105	850500.0	140131.55	1000.0	1000.0	-138419.77	227171.61	226862.16	261593.34
21	945600.0	10781.466	904800.0	104984.57	1000.0	1000.0	-131528.78	202785.36	204946.61	239416.11
22	933000.0	32942.375	817800.0	148311.7	1000.0	1000.0	-131930.67	207546.03	206339.77	248654.8
23	914200.0	29239.7	927500.0	16286.497	1000.0	1000.0	-131776.6	191628.42	190330.62	230240.64
24	933000.0	20890.188	841600.0	91950.2	1000.0	1000.0	-128204.33	178638.39	176258.7	209777.05
25	911200.0	27367.133	761200.0	128616.336	1000.0	1000.0	-123735.5	163178.58	162038.97	188454.3
26	919200.0	21497.906	916400.0	121368.2	1000.0	1000.0	-121568.02	148761.95	147246.47	176066.08
27	929000.0	28474.55	930800.0	31466.809	1000.0	1000.0	-119953.54	130786.38	129724.336	157046.02
28	850800.0	58235.383	812100.0	149230.33	1000.0	1000.0	-117221.81	123085.63	122141.9	147906.17
29	930200.0	9495.262	848500.0	155032.42	1000.0	1000.0	-114045.54	121235.34	119187.05	143614.9
