Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	10224353.0	328584.62	13942739.0	1.0	1000.0	1000.0	-35648.957	93197980.0	90163170.0	410849.84
2	9834947.0	175015.3	6827989.5	4969.215	1000.0	1000.0	-186607.19	523914600.0	505236900.0	3773052.0
3	6741595.0	176412.22	6394951.5	6417.185	1000.0	1000.0	-450834.94	1517472400.0	1476251900.0	14064750.0
4	4944604.0	2041871.4	6399893.0	10449.125	1000.0	1000.0	-739715.56	4282759400.0	4128602400.0	27296788.0
5	5421953.0	1271399.2	5349223.0	3591177.8	1000.0	1000.0	-983762.3	3532650000.0	3476770000.0	18778970.0
6	8246429.0	40632.06	3008812.8	1288235.0	1000.0	1000.0	-1155427.4	3255364400.0	3234378500.0	10644364.0
7	5177664.0	1841182.4	2387846.2	846551.9	1000.0	1000.0	-1241069.4	3204859400.0	3175439400.0	8597620.0
8	4987496.5	3323008.5	6231809.0	3089591.0	1000.0	1000.0	-1283043.6	2845854700.0	2820400000.0	6384138.0
9	5657629.0	3327543.0	6406246.5	12254.445	1000.0	1000.0	-1272071.6	2401948400.0	2377033700.0	4828225.5
10	5847159.0	1989278.1	6486639.0	76021.25	1000.0	1000.0	-1256408.4	2125864100.0	2103085300.0	4051704.2
11	5240256.0	2990238.2	6828958.5	8629.328	1000.0	1000.0	-1208048.9	1948376300.0	1926812000.0	4176028.0
12	7948985.5	557321.6	8225867.0	3345.5586	1000.0	1000.0	-1158616.2	1565009800.0	1546486900.0	3724426.0
13	9369392.0	2286688.8	13763522.0	352194.62	1000.0	1000.0	-1117188.8	1263617800.0	1246863400.0	3153822.0
14	13942739.0	1.0	13942739.0	1.0	1000.0	1000.0	-1100043.9	1054076540.0	1040215940.0	2837109.5
15	13942739.0	1.0	13853566.0	267522.9	1000.0	1000.0	-1133771.1	998092200.0	984908350.0	2738316.8
