Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	7305437.5	895499.8	13942739.0	1.0	1000.0	1000.0	-40071.348	64209504.0	64741624.0	1042417.06
2	8027989.0	1254542.5	9391044.0	10862.937	1000.0	1000.0	-186111.47	408364300.0	393649730.0	6802344.0
3	6822657.0	3991692.2	13035919.0	1281.1975	1000.0	1000.0	-433872.38	1608579600.0	1551726300.0	24824910.0
4	11221111.0	3631678.2	9391690.0	10378.813	1000.0	1000.0	-716919.75	2854433800.0	2759058200.0	36521420.0
5	9973379.0	2452393.5	3842896.5	4756.2153	1000.0	1000.0	-999041.25	3401001500.0	3306346500.0	30826620.0
6	5774039.0	2027346.4	6010426.5	6555.6123	1000.0	1000.0	-1226569.6	4022803200.0	3949943800.0	22183588.0
7	9445610.0	2221558.8	13035658.0	2133.7422	1000.0	1000.0	-1389348.6	3981415400.0	3924643300.0	15919820.0
8	11363066.0	3344433.5	13032164.0	4629.9204	1000.0	1000.0	-1489017.1	3782424000.0	3733918000.0	12464982.0
9	10899957.0	2824624.5	13033260.0	3413.6545	1000.0	1000.0	-1551631.4	3534037000.0	3489552600.0	9927675.0
10	6757762.5	3918453.8	6007474.5	3072.5479	1000.0	1000.0	-1574853.2	3312473000.0	3267012400.0	8299436.5
11	5168735.5	984459.7	5486536.0	1702625.1	1000.0	1000.0	-1566911.0	3235702000.0	3192402200.0	7425666.5
12	10227580.0	3432116.0	13030443.0	6018.0703	1000.0	1000.0	-1536444.9	2959846100.0	2917005300.0	6814395.0
13	13034701.0	2756.3062	13035774.0	1395.1852	1000.0	1000.0	-1514959.2	2553910800.0	2515369700.0	6075930.0
14	13023022.0	22635.574	13036514.0	3768.5261	1000.0	1000.0	-1489876.8	2193944000.0	2159671600.0	5216017.0
15	13036893.0	3463.5737	13035374.0	1663.965	1000.0	1000.0	-1468211.6	1995470100.0	1961491500.0	4774312.0
