Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	4694.4346	40.029984	4765.075	4644.7056	4641.37	3.6746113	4647.045	4636.412	1000.0	1000.0	10000	103.83884	60.49488	269.0955	-256.76193	-104.51085	8.374834	92.91975569725037
2	4680.525	14.887746	4703.611	4659.176	4650.977	4.1151986	4659.201	4646.102	1000.0	1000.0	20000	253.03621	33.31205	781.0671	65.71695	-253.1649	9.05551	189.14338064193726
3	4670.1084	14.154691	4697.3755	4643.127	4651.0728	4.9267	4659.4565	4642.2964	1000.0	1000.0	30000	336.31494	22.515678	557.4884	90.154884	-336.30154	7.556047	284.7938423156738
4	4674.575	7.418583	4683.316	4661.504	4655.866	5.1074142	4666.107	4649.051	1000.0	1000.0	40000	388.83682	15.9667015	575.28406	169.7804	-388.8368	7.12116	381.6151692867279
5	4656.406	65.543495	4692.78	4463.0796	4651.882	4.1273317	4657.9463	4644.8037	1000.0	1000.0	50000	422.12158	12.431705	667.067	206.43912	-422.1691	7.0026407	477.4059398174286
6	4680.581	11.240422	4695.539	4661.454	4654.914	7.0458026	4667.8774	4640.565	1000.0	1000.0	60000	443.06104	10.250058	631.1634	159.66191	-443.11255	5.8505673	573.4846613407135
7	4641.4272	101.51313	4690.036	4338.8105	4654.554	5.6418047	4665.5117	4646.464	1000.0	1000.0	70000	456.05612	9.555042	593.29407	170.39798	-456.12625	5.087866	670.3716948032379
8	4642.1606	81.795494	4683.383	4399.3105	4649.7354	6.682569	4660.163	4638.8296	1000.0	1000.0	80000	463.6812	9.305302	652.97455	187.1585	-463.74435	5.2212825	767.2109680175781
9	4618.157	118.55462	4696.1025	4326.3125	4654.935	4.4807997	4664.3364	4648.5156	1000.0	1000.0	90000	468.36874	9.586138	689.3013	281.73853	-468.4354	4.5484467	864.1372518539429
10	4675.9736	11.789866	4703.8896	4662.991	4652.134	3.2167711	4658.521	4647.857	1000.0	1000.0	100000	471.20578	9.312156	634.1665	237.28622	-471.2747	4.377231	965.1495735645294
11	4670.6143	16.913244	4694.4287	4633.621	4628.3496	73.18692	4659.1235	4409.1543	1000.0	1000.0	110000	473.35254	9.250006	816.8334	282.43488	-473.4194	3.5651305	1068.4369804859161
12	4648.827	69.58748	4691.4956	4443.0576	4648.941	5.5383406	4658.91	4639.4834	1000.0	1000.0	120000	474.5899	8.950414	673.70624	237.27567	-474.6648	3.758368	1170.4054629802704
13	4640.426	86.93464	4695.6846	4463.2	4652.131	6.884033	4664.5425	4644.7456	1000.0	1000.0	130000	475.6739	8.930547	650.09515	290.4693	-475.7672	3.347431	1271.791631937027
14	4677.376	16.576628	4704.717	4645.1567	4655.9116	6.466464	4665.76	4643.7534	1000.0	1000.0	140000	476.9832	9.1612215	642.5258	269.56876	-477.0884	2.9612913	1374.553551197052
15	4675.0273	14.442188	4699.4272	4641.457	4649.764	4.7740846	4657.2124	4640.6484	1000.0	1000.0	150000	478.21445	9.15003	674.0636	270.7907	-478.3247	3.262067	1476.9641218185425
16	4658.603	61.31285	4689.8535	4479.6133	4654.2554	7.6246204	4667.631	4642.5684	1000.0	1000.0	160000	478.93915	9.025897	641.26074	199.53677	-479.0473	2.964882	1585.8655352592468
17	4673.6567	13.8035345	4693.689	4654.5117	4653.441	4.5395494	4661.714	4646.707	1000.0	1000.0	170000	479.4692	8.431368	611.78235	276.0481	-479.56976	2.725525	1696.647827386856
18	4672.7544	11.272123	4687.0005	4651.9556	4652.7334	3.2927768	4659.5615	4648.0527	1000.0	1000.0	180000	478.88144	8.3472185	676.56506	293.9997	-478.97424	2.5994277	1806.8091547489166
19	4673.0923	17.891762	4692.5	4626.5454	4654.21	2.975417	4659.7124	4649.9487	1000.0	1000.0	190000	478.1719	7.9815392	648.04553	272.00095	-478.24716	2.5809941	1918.008849143982
20	4651.089	71.539986	4690.3354	4439.9043	4576.54	132.58836	4666.065	4307.3984	1000.0	1000.0	200000	477.19864	7.916067	626.30536	242.05836	-477.2652	2.4078276	2030.9076540470123
21	4504.1514	160.29153	4686.1216	4314.7314	4653.157	2.7913058	4657.234	4648.574	1000.0	1000.0	210000	476.7554	8.272866	609.1181	259.4561	-476.855	2.478182	2143.2935121059418
22	4452.424	174.18611	4675.75	4282.3403	4535.4893	170.2725	4646.632	4162.0015	1000.0	1000.0	220000	475.91812	9.190112	579.2026	302.85443	-476.0008	2.2279015	2255.5872366428375
23	4530.168	159.61266	4673.5376	4271.507	4447.8667	235.20238	4644.0825	4146.9746	1000.0	1000.0	230000	475.1352	9.876172	562.96936	291.27258	-475.2125	2.3882868	2369.5747356414795
24	4564.4326	164.32059	4685.4556	4292.908	4651.609	4.850491	4660.215	4646.0234	1000.0	1000.0	240000	474.52954	10.543434	588.7837	247.17616	-474.59744	1.9935285	2483.2746686935425
25	4670.2295	14.352869	4698.1787	4645.856	4648.1953	6.518426	4658.3433	4636.063	1000.0	1000.0	250000	474.04825	10.724436	567.16254	302.05267	-474.1213	1.9230645	2593.39345908165
26	4679.0977	11.998042	4696.338	4659.6567	4655.2124	7.793514	4668.475	4643.1294	1000.0	1000.0	260000	474.11206	10.540054	689.0496	247.29376	-474.1872	1.9218379	2701.6420197486877
27	4649.3975	67.63959	4684.8047	4448.6963	4651.0054	4.0812283	4655.5254	4643.8896	1000.0	1000.0	270000	474.10727	10.306801	608.05023	281.88507	-474.177	1.8115674	2802.6420454978943
28	4614.382	129.10907	4691.3223	4288.9746	4655.68	6.4239607	4664.6543	4647.25	1000.0	1000.0	280000	474.0244	10.202421	738.2454	245.03902	-474.10175	2.1003437	2908.1976521015167
29	4679.003	16.58829	4696.3374	4638.673	4648.772	7.3081684	4663.1685	4638.451	1000.0	1000.0	290000	474.2026	10.126111	615.0519	293.09067	-474.2785	1.720221	3013.5751774311066
30	4669.561	19.475279	4695.1567	4630.1245	4652.677	4.7502913	4661.423	4646.7344	1000.0	1000.0	300000	474.19916	10.022131	607.68536	233.16278	-474.277	1.8485254	3120.0753486156464
31	4683.292	10.172787	4700.313	4667.8916	4649.7607	3.5141335	4657.7007	4643.4224	1000.0	1000.0	310000	474.4476	9.733783	635.19196	308.57837	-474.532	1.7440764	3229.4990355968475
32	4643.99	71.340294	4694.585	4438.337	4650.5938	6.8923116	4661.311	4637.398	1000.0	1000.0	320000	474.52124	9.725711	688.71655	332.49243	-474.5995	1.7655485	3339.656145811081
33	4677.9795	8.240896	4694.6807	4664.913	4654.3115	4.632434	4659.9272	4647.7603	1000.0	1000.0	330000	474.6418	9.651755	781.8129	261.33298	-474.715	1.9040574	3441.430775165558
34	4671.451	13.041693	4696.5654	4657.7173	4651.3896	6.3329535	4658.704	4637.375	1000.0	1000.0	340000	474.6802	9.644164	589.96674	263.06345	-474.7538	1.719324	3543.640625
35	4679.5146	9.847573	4698.405	4661.6597	4653.6616	5.0292983	4664.124	4644.9766	1000.0	1000.0	350000	474.66293	9.424619	559.3647	274.24042	-474.74084	1.7010403	3644.8143713474274
36	4674.1636	13.968057	4699.102	4648.9805	4648.0713	3.29096	4652.3613	4640.4043	1000.0	1000.0	360000	474.74017	9.328866	631.3608	298.93378	-474.8128	1.6264235	3746.3180723190308
37	4646.845	70.136696	4698.394	4447.0215	4652.6104	5.8838267	4660.3633	4642.2207	1000.0	1000.0	370000	474.67517	9.199564	541.5032	328.07574	-474.7447	1.5453845	3848.905285358429
38	4674.1	14.250025	4694.649	4647.1807	4654.4624	5.5758777	4660.958	4644.694	1000.0	1000.0	380000	474.60257	9.034046	617.9761	257.13913	-474.6762	1.6603502	3950.803204536438
39	4681.244	13.486194	4703.7207	4660.0674	4653.567	4.233239	4660.089	4647.41	1000.0	1000.0	390000	474.4949	8.941101	581.62195	316.7348	-474.5612	1.4537988	4052.8522295951843
40	4648.927	79.40847	4689.3228	4412.6294	4651.9326	6.6346273	4660.9844	4641.3584	1000.0	1000.0	400000	474.476	9.03225	593.2788	313.74057	-474.548	1.4513034	4156.181788921356
41	4648.212	117.836044	4708.574	4297.7466	4652.5874	6.2234273	4663.531	4639.2725	1000.0	1000.0	410000	474.428	8.848044	611.8703	324.39523	-474.493	1.4367921	4258.464955806732
42	4618.7456	125.14513	4694.31	4306.5522	4652.4873	9.949583	4666.79	4639.299	1000.0	1000.0	420000	474.215	8.995599	568.7038	200.39166	-474.28265	1.3446572	4362.758713245392
43	4679.851	12.2014885	4704.0186	4658.69	4653.3794	4.8023744	4662.101	4646.8867	1000.0	1000.0	430000	474.0858	8.860031	547.69916	227.39307	-474.1483	1.3827474	4465.52300286293
44	4663.8374	17.487371	4683.715	4616.78	4651.819	3.9317045	4660.1733	4646.8755	1000.0	1000.0	440000	474.08508	8.908709	555.6577	361.8495	-474.1539	1.3071355	4569.047591924667
45	4676.948	14.587413	4698.4375	4649.815	4655.5303	7.99484	4667.752	4641.49	1000.0	1000.0	450000	474.18958	8.867012	567.6128	268.5328	-474.25305	1.3030189	4672.8919286727905
46	4637.595	102.917595	4695.496	4331.831	4649.857	5.522049	4663.2275	4643.3706	1000.0	1000.0	460000	474.33328	8.860526	585.8364	308.2536	-474.4093	1.4154125	4777.4294493198395
47	4655.9014	65.69731	4694.1567	4460.873	4650.413	5.170038	4656.399	4638.271	1000.0	1000.0	470000	474.44824	8.894156	615.8723	287.96188	-474.5168	1.4413598	4880.625202417374
