Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	13880131.0	22700.48	13868573.0	84812.69	1000.0	1000.0	-443456.88	198246270.0	198210240.0	79903990.0
2	13886248.0	20425.621	13902928.0	24118.26	1000.0	1000.0	-5087698.0	8911298000.0	8981877000.0	2178704000.0
3	13907629.0	26238.602	13756051.0	487093.6	1000.0	1000.0	-13018827.0	25490053000.0	25675459000.0	2862694100.0
4	13897526.0	22289.828	13906349.0	13595.989	1000.0	1000.0	-11721148.0	10105858000.0	10156997000.0	736866300.0
5	13907933.0	19843.682	13918555.0	14864.344	1000.0	1000.0	-9559536.0	4174593300.0	4185260300.0	551744300.0
6	8280809.0	5253208.5	11718930.0	3829260.2	594.8571	841.6	-8314717.5	5177700000.0	5162928600.0	538826050.0
7	11790984.0	4763025.5	9930850.0	6102690.5	847.0	713.2	-7156258.5	4220666600.0	4211007000.0	437001440.0
8	9508295.0	5661475.5	9935362.0	4495695.0	682.7143	713.1	-6321971.5	3067702500.0	3059138600.0	377941280.0
9	4346982.5	4747426.5	6536077.5	5919328.0	312.05264	469.1	-5512674.5	4714441700.0	4711911400.0	342925630.0
10	10343265.0	5258524.0	12568036.0	4064176.2	742.5	902.7	-4681837.5	5861103600.0	5857789400.0	231412430.0
11	5959608.0	5570653.5	13616736.0	753901.25	428.07693	977.6	-4025696.2	4261204700.0	4259405000.0	163979820.0
12	13931654.0	7845.923	10048406.0	5083260.0	1000.0	721.5	-3458170.0	3409391000.0	3406883000.0	140864000.0
13	12302470.0	2252166.2	11403619.0	5076266.0	883.6	818.6	-3042931.0	2451316200.0	2451620600.0	110247560.0
14	9425929.0	5369437.5	11473821.0	4225486.0	676.7143	824.5	-2717337.0	2036415900.0	2034600200.0	95969490.0
15	8723677.0	5100350.5	8092502.5	5100134.0	626.3333	580.8	-2417036.0	1786229400.0	1783684100.0	80570010.0
16	11496809.0	4215566.0	6844493.5	6152517.0	825.8333	491.2	-2184321.2	1392752500.0	1391074600.0	73864050.0
17	8910661.0	5811360.5	10446849.0	5188183.5	639.5714	749.8	-2025713.5	1241232500.0	1240116500.0	65714484.0
18	11882891.0	4591699.5	13929690.0	6125.179	852.6667	1000.0	-1896037.2	974211500.0	973830340.0	53313030.0
19	11853097.0	4641136.0	11731050.0	4566688.0	851.0	842.1	-1787354.5	936165800.0	935121200.0	55150290.0
20	10837877.0	4774141.5	11711371.0	4550276.5	777.8333	840.3	-1708454.4	764202050.0	763712300.0	49097324.0
21	11733043.0	4917108.0	12782469.0	3448714.5	842.1667	917.5	-1648991.2	753954560.0	752949060.0	47944240.0
22	9142402.0	6202090.5	11834966.0	4188382.5	656.125	849.7	-1602330.2	625010800.0	624281400.0	45541900.0
23	13933472.0	3419.1965	12324358.0	3991509.2	1000.0	885.2	-1563998.9	653442750.0	652848600.0	47124420.0
24	10692734.0	5040672.0	11653176.0	4589592.5	767.5714	836.8	-1534022.0	521268670.0	520502100.0	41495188.0
25	8844541.0	6047347.0	11249975.0	5221710.5	634.8571	811.8	-1509822.8	567367900.0	566811600.0	45807590.0
26	13766824.0	333246.5	12637170.0	3652094.8	1000.0	907.0	-1490197.1	495697120.0	494969920.0	39845390.0
27	12392948.0	3108790.2	10996746.0	4674670.5	889.3333	789.3	-1471588.5	527248600.0	526597470.0	39746956.0
28	10709279.0	5142560.0	7743399.0	5602225.5	771.8571	555.8	-1455447.6	487336320.0	486638530.0	37208330.0
29	9273321.0	5507339.5	12662992.0	2901982.5	665.8571	913.6	-1440773.0	530390720.0	529572960.0	40466096.0
