Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	900600.0	9221.714	991800.0	2400.0	1000.0	1000.0	-15648.902	75700.89	75512.45	23979.227
2	907400.0	9112.629	624200.0	64205.605	1000.0	1000.0	-62674.56	254498.61	253803.55	129520.484
3	892000.0	65565.234	940400.0	17647.662	1000.0	1000.0	-114673.73	519708.16	516913.34	296154.47
4	943800.0	22789.47	945500.0	12027.053	1000.0	1000.0	-136509.39	1399557.8	1399874.5	610173.75
5	910600.0	31378.973	908300.0	16828.844	1000.0	1000.0	-156444.83	1576069.4	1554300.8	767114.4
6	897000.0	34426.73	883600.0	132702.83	1000.0	1000.0	-176521.1	1336998.5	1321384.2	854479.3
7	908400.0	75801.32	949000.0	24596.748	1000.0	1000.0	-185945.25	1224722.0	1229024.5	867323.3
8	945000.0	10158.74	914300.0	90798.734	1000.0	1000.0	-190596.14	1073683.8	1080612.2	869257.8
9	912400.0	47170.33	928300.0	16303.68	1000.0	1000.0	-190385.92	904384.94	909059.9	785089.0
10	942600.0	8284.926	939200.0	54237.992	1000.0	1000.0	-184438.62	763670.2	764426.6	722676.6
11	946000.0	18857.36	927900.0	13110.682	1000.0	1000.0	-175349.56	608644.7	604022.56	599389.56
12	934200.0	12253.979	945000.0	54744.863	1000.0	1000.0	-166344.39	440368.22	437084.56	485791.66
13	926400.0	57102.01	960700.0	28156.88	1000.0	1000.0	-157998.62	348546.2	347835.66	396539.66
14	952400.0	25865.807	953600.0	32240.348	1000.0	1000.0	-152447.69	281420.88	281464.25	334287.44
15	942000.0	4427.189	887000.0	89937.76	1000.0	1000.0	-145554.73	241158.55	240878.48	291083.1
16	965000.0	27364.21	939200.0	93442.81	1000.0	1000.0	-138883.81	194571.14	195905.16	248344.67
17	891400.0	70366.47	890300.0	86096.516	1000.0	1000.0	-133007.19	154623.95	156362.27	203131.44
18	762600.0	148297.81	922500.0	114965.43	1000.0	1000.0	-127331.61	139789.42	141105.73	182164.61
19	958200.0	36035.535	911100.0	89472.28	1000.0	1000.0	-122528.74	133707.7	135623.36	169994.94
20	946200.0	32108.564	978800.0	10609.43	1000.0	1000.0	-119129.28	118055.24	120103.59	152381.27
21	899200.0	90620.97	931200.0	64623.215	1000.0	1000.0	-115862.58	106725.42	108845.11	140655.48
22	933600.0	39368.008	942300.0	63658.547	1000.0	1000.0	-112947.43	98478.85	99802.99	130469.51
23	894200.0	90733.45	934500.0	105229.516	1000.0	1000.0	-110475.875	92810.91	93735.74	121420.98
24	947400.0	52629.27	948400.0	42017.14	1000.0	1000.0	-108265.32	85937.93	86898.84	114479.44
25	918400.0	23474.24	866800.0	124636.11	1000.0	1000.0	-106304.43	80362.56	81114.46	106977.72
26	860000.0	82957.82	973700.0	28422.0	1000.0	1000.0	-104733.62	78829.58	79910.71	101890.29
27	943600.0	45880.715	952800.0	21264.055	1000.0	1000.0	-103090.77	77144.62	78186.29	98662.15
28	969600.0	15882.065	945200.0	6352.952	1000.0	1000.0	-101739.984	74431.87	75515.15	94611.59
29	892400.0	84719.77	877100.0	101239.766	1000.0	1000.0	-100470.98	72787.23	73485.54	90370.88
