Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
40	4374.1123	171.5506	4721.211	4277.879	4187.8823	4.3567567	4197.774	4182.5493	1000.0	1000.0	400000	458.9019	21.670137	611.5134	315.37305	-459.05865	1.9619997	3788.0746915340424
41	4374.1074	168.08282	4711.2993	4282.21	4186.7544	2.7841716	4193.277	4183.6177	1000.0	1000.0	410000	458.26486	21.627913	705.25183	333.67053	-458.4209	1.879351	3879.298852443695
42	4377.6577	170.95323	4719.505	4279.553	4187.3936	5.020372	4198.058	4182.541	1000.0	1000.0	420000	457.53607	21.607365	686.4055	311.7682	-457.6747	1.8127288	3970.154250383377
43	4460.324	209.59464	4718.7666	4281.3535	4187.0566	4.425669	4196.3994	4180.7695	1000.0	1000.0	430000	457.09442	21.456364	598.2366	359.449	-457.23776	1.7375804	4061.7177193164825
44	4333.9717	127.00751	4714.37	4279.251	4185.1934	1.9163318	4188.4414	4181.836	1000.0	1000.0	440000	456.453	21.465391	726.2836	331.0415	-456.58246	1.7774785	4153.033024311066
45	4292.8154	6.498909	4306.274	4281.766	4186.9155	4.11648	4194.0527	4181.606	1000.0	1000.0	450000	455.62674	21.23569	623.1689	361.29788	-455.75204	1.6369183	4244.901618719101
46	4328.0615	125.67886	4703.907	4263.6597	4186.6025	1.8496681	4189.908	4184.1426	1000.0	1000.0	460000	454.98877	21.03446	699.071	334.10114	-455.1129	1.6222428	4336.596373081207
47	4416.9634	196.21426	4719.7036	4270.368	4186.381	1.8102269	4189.2495	4183.658	1000.0	1000.0	470000	454.41675	20.839966	665.6743	323.93686	-454.54736	1.7827923	4429.910167217255
48	4414.2725	195.33875	4714.687	4274.276	4186.3057	2.987707	4192.3633	4182.225	1000.0	1000.0	480000	454.6862	20.898098	706.01154	327.8336	-454.81354	1.6789677	4521.436423063278
49	4290.1357	7.651462	4298.947	4271.7305	4185.6606	2.8371801	4190.036	4180.293	1000.0	1000.0	490000	454.21692	20.806355	593.2059	283.90665	-454.3302	1.7218106	4612.9118638038635
50	4419.1616	192.53223	4714.661	4281.9775	4187.894	4.210725	4196.602	4182.302	1000.0	1000.0	500000	453.49716	20.503483	785.84186	363.46213	-453.6083	1.5098706	4706.059702157974
51	4338.2627	125.12779	4712.666	4275.5923	4188.2256	2.7996998	4191.9526	4184.2314	1000.0	1000.0	510000	452.98434	20.577597	595.5922	355.8108	-453.09256	1.5638107	4801.543370008469
52	4462.0146	205.36696	4716.5723	4281.4097	4187.9277	3.864052	4193.957	4182.743	1000.0	1000.0	520000	452.662	20.70689	609.42065	340.49188	-452.76666	1.5530101	4897.162063121796
53	4415.541	196.4266	4719.178	4269.1514	4186.4805	2.1770196	4191.413	4183.313	1000.0	1000.0	530000	452.2245	20.634268	595.3168	351.79007	-452.3227	1.5478117	4996.629292011261
54	4457.866	209.89595	4718.127	4275.51	4186.3506	2.8005931	4192.377	4182.705	1000.0	1000.0	540000	452.0431	20.49699	613.1187	290.253	-452.1507	1.5615737	5098.20699095726
55	4372.5864	169.84207	4714.555	4272.789	4188.548	3.4570177	4193.9136	4181.474	1000.0	1000.0	550000	452.21234	20.577248	593.353	341.76895	-452.3232	1.494226	5199.663562297821
56	4587.495	192.37584	4716.7773	4284.2983	4187.3545	3.137753	4192.247	4183.492	1000.0	1000.0	560000	452.3614	20.797298	582.5485	363.1302	-452.46814	1.4629256	5300.817454576492
57	4378.5347	169.82495	4718.9624	4284.1133	4187.1606	3.7784102	4193.204	4181.6226	1000.0	1000.0	570000	452.5657	20.786772	554.99146	351.2849	-452.6722	1.346135	5402.190677165985
58	4337.3467	123.511566	4707.5957	4289.493	4186.0063	2.1690323	4189.752	4181.958	1000.0	1000.0	580000	452.1419	20.721252	585.74615	321.6778	-452.2422	1.4305352	5503.408566713333
59	4379.085	169.28069	4720.0664	4286.7905	4186.822	4.0157757	4193.3906	4181.6533	1000.0	1000.0	590000	451.76602	20.691284	638.6872	329.1466	-451.86105	1.5728903	5605.456869840622
60	4333.025	126.742226	4712.711	4282.117	4186.3975	3.6015596	4192.118	4180.273	1000.0	1000.0	600000	451.37418	20.401918	618.41943	341.7709	-451.46716	1.3679838	5706.847305059433
61	4377.2627	166.8939	4713.3564	4283.7456	4188.7983	4.7165036	4197.3203	4182.979	1000.0	1000.0	610000	450.9821	20.40579	693.3025	335.87463	-451.07095	1.3517243	5808.322116136551
62	4456.886	207.95862	4717.91	4276.243	4185.846	3.9943595	4192.568	4178.8257	1000.0	1000.0	620000	450.64606	20.302849	551.46277	357.0707	-450.7302	1.460786	5915.156863689423
63	4376.3696	167.94833	4712.734	4281.065	4186.625	3.6103878	4193.577	4182.1016	1000.0	1000.0	630000	450.2542	20.265882	680.3163	355.26215	-450.33514	1.3486208	6025.110723018646
64	4287.806	9.317649	4305.967	4273.5938	4189.764	5.3090034	4200.223	4182.8896	1000.0	1000.0	640000	449.6994	20.158821	551.4475	302.72787	-449.77325	1.3255234	6134.801110506058
65	4373.6826	171.40979	4717.353	4278.411	4189.6353	3.9664817	4197.432	4182.4814	1000.0	1000.0	650000	449.44226	19.962234	667.313	325.90607	-449.5177	1.2984841	6245.005463600159
66	4339.0425	126.2616	4715.7227	4276.998	4186.0205	2.7703192	4192.4307	4182.06	1000.0	1000.0	660000	449.0907	19.951088	595.46747	357.80707	-449.16656	1.3030372	6354.001992702484
67	4374.8564	167.47824	4710.505	4275.803	4186.1553	1.2749233	4188.249	4183.408	1000.0	1000.0	670000	448.85852	19.888247	637.9981	331.95117	-448.9331	1.3016437	6463.883712053299
68	4460.6157	206.74924	4715.035	4270.4146	4187.77	3.431982	4194.386	4181.228	1000.0	1000.0	680000	448.7956	19.96672	565.3459	296.72495	-448.8698	1.2437732	6583.382529020309
69	4337.8345	126.9748	4718.4634	4288.93	4187.845	2.4918232	4193.049	4185.482	1000.0	1000.0	690000	448.7332	19.962315	574.0175	281.99524	-448.808	1.2849244	6701.031406879425
70	4376.6963	168.18494	4712.768	4280.5405	4187.491	2.9741423	4192.865	4183.977	1000.0	1000.0	700000	448.48663	19.9863	537.5952	257.4602	-448.5515	1.1373796	6818.735794067383
71	4332.8906	123.98057	4704.428	4277.2085	4188.4336	4.0409994	4197.01	4182.523	1000.0	1000.0	710000	447.9734	19.884666	558.9164	262.3479	-448.0336	1.1862053	6939.021536588669
72	4416.1606	195.13628	4716.638	4282.821	4186.5464	2.4804332	4190.4478	4182.035	1000.0	1000.0	720000	447.54535	19.83774	571.62634	292.65332	-447.6023	1.261329	7056.403001308441
73	4419.507	193.71521	4719.108	4281.64	4187.0537	3.1413019	4192.859	4181.9688	1000.0	1000.0	730000	447.43454	19.770576	634.45044	321.1881	-447.4952	1.1920135	7174.112076759338
74	4462.42	205.40729	4716.912	4284.9824	4189.097	3.1877134	4194.889	4183.8535	1000.0	1000.0	740000	447.3242	19.813429	583.26935	276.77264	-447.385	1.2099931	7291.215965270996
75	4289.706	6.6209364	4302.967	4279.9077	4186.85	1.8243425	4189.8174	4184.659	1000.0	1000.0	750000	447.18433	19.837475	580.33496	233.00032	-447.244	1.2045324	7408.943529367447
76	4415.3696	195.3657	4717.1855	4276.942	4186.212	2.295368	4191.4214	4182.4897	1000.0	1000.0	760000	447.1167	19.776937	534.30963	366.35928	-447.1748	1.1416659	7527.142043828964
77	4377.7505	168.69148	4716.5503	4288.7593	4187.3516	2.4159877	4190.6006	4183.5405	1000.0	1000.0	770000	446.86154	19.724281	588.649	336.72638	-446.9151	1.1989701	7642.216916561127
78	4460.023	207.29422	4720.591	4269.9434	4186.142	1.8650844	4189.1816	4183.322	1000.0	1000.0	780000	446.67023	19.740765	590.66925	314.7604	-446.7207	1.1606412	7749.646553277969
79	4499.2407	214.10887	4715.9756	4273.8936	4187.8564	3.9722288	4194.6685	4182.9062	1000.0	1000.0	790000	446.6681	19.83375	615.78156	314.4034	-446.7221	1.1867144	7859.018981695175
80	4331.028	126.60837	4710.624	4281.054	4184.7305	1.444031	4187.687	4183.02	1000.0	1000.0	800000	446.8031	19.856152	533.53186	364.76227	-446.8557	1.1709031	7970.632200956345
81	4334.1343	127.43267	4715.55	4275.1265	4185.4014	3.4941964	4192.327	4179.624	1000.0	1000.0	810000	446.5168	19.808214	615.39813	343.86646	-446.56924	1.1929349	8086.339730501175
82	4378.948	168.32648	4715.6045	4284.0923	4186.0977	3.4552214	4195.137	4182.208	1000.0	1000.0	820000	446.6427	19.712101	667.6762	358.9224	-446.7015	1.1828738	8204.02513718605
83	4333.2227	125.06685	4707.901	4277.2915	4185.909	2.0542681	4189.3115	4182.406	1000.0	1000.0	830000	446.6058	19.767195	568.1359	344.01703	-446.657	1.0966463	8317.103600740433
84	4331.332	126.51288	4710.1685	4273.858	4187.006	3.3969853	4196.515	4184.5454	1000.0	1000.0	840000	446.2173	19.64035	573.15857	265.63278	-446.26685	1.14791	8425.797030210495
85	4374.0947	170.23143	4716.096	4277.836	4186.274	2.8807125	4191.033	4181.954	1000.0	1000.0	850000	446.02026	19.522844	529.97614	308.6594	-446.0665	1.0678673	8533.22606253624
86	4335.9536	124.09469	4708.055	4288.7837	4187.6353	3.958728	4197.029	4182.0337	1000.0	1000.0	860000	445.81403	19.440962	575.30255	346.92136	-445.8607	1.1361288	8640.88466835022
87	4294.104	5.038781	4304.5527	4286.4697	4186.8096	2.2277555	4191.1826	4183.0435	1000.0	1000.0	870000	445.58752	19.396048	618.25854	282.5035	-445.6298	1.0350614	8749.937318563461
88	4330.1826	128.64078	4715.5327	4277.7046	4187.7227	4.1838784	4194.874	4182.439	1000.0	1000.0	880000	444.91235	19.368765	549.31744	294.1308	-444.94894	1.0323138	8858.771245002747
89	4460.432	207.05318	4716.785	4283.6943	4186.177	3.6355073	4196.343	4183.274	1000.0	1000.0	890000	444.79916	19.35657	627.78455	370.0236	-444.83786	1.1041362	8967.023991584778
90	4331.7554	127.45178	4713.612	4278.5483	4185.933	3.0149643	4190.846	4182.425	1000.0	1000.0	900000	444.65344	19.35219	538.8745	259.2153	-444.689	1.0502554	9075.980656147003
91	4375.562	169.65092	4715.5894	4277.012	4186.9233	2.2619357	4190.951	4183.6777	1000.0	1000.0	910000	444.30807	19.223358	535.7408	378.6392	-444.34015	0.9998016	9185.153662204742
92	4292.114	6.900097	4300.3525	4275.8735	4185.7764	2.246867	4189.3037	4182.6562	1000.0	1000.0	920000	443.99954	19.262794	550.1844	298.91174	-444.0309	1.0569983	9294.572901725769
93	4339.0576	125.00183	4713.748	4290.8057	4186.882	3.8960397	4192.401	4181.848	1000.0	1000.0	930000	443.82172	19.136267	649.5021	364.93677	-443.8508	1.0733808	9404.59214258194
94	4457.973	209.68259	4721.1514	4274.4414	4189.422	3.4526436	4194.387	4183.899	1000.0	1000.0	940000	443.64343	19.105377	572.4492	276.76703	-443.66794	0.9716936	9513.57116651535
95	4337.659	124.16855	4709.8545	4289.7915	4186.0713	3.191247	4192.075	4182.6543	1000.0	1000.0	950000	443.32944	19.072245	559.8967	363.19562	-443.35086	1.015868	9623.232906341553
96	4415.9404	196.23874	4717.3896	4279.167	4186.919	1.5518411	4189.7954	4184.4307	1000.0	1000.0	960000	443.11984	19.12225	533.9384	349.18445	-443.1423	0.9977729	9734.35753941536
97	4503.2695	212.31776	4720.7163	4278.727	4186.884	1.6303542	4189.5225	4184.185	1000.0	1000.0	970000	443.00647	19.198137	605.77014	285.74905	-443.02414	1.0573897	9843.557777881622
98	4419.2515	192.59016	4716.225	4282.3604	4185.4756	1.621813	4188.7075	4183.4224	1000.0	1000.0	980000	442.9897	19.052933	585.7297	330.07016	-443.0124	1.0529815	9954.253373146057
99	4294.919	6.651227	4302.8867	4280.6084	4186.4937	1.4104176	4189.5186	4184.794	1000.0	1000.0	990000	443.26614	19.029343	637.9231	365.15445	-443.29605	1.01067	10064.511184215546
100	4330.2686	130.03117	4720.192	4281.188	4186.3833	1.8776473	4190.071	4182.1426	1000.0	1000.0	1000000	443.2529	18.947449	607.87	320.46094	-443.27646	1.0314927	10174.504951000214
101	4417.1187	195.09947	4721.0044	4281.2593	4186.1187	1.9580107	4188.4644	4181.216	1000.0	1000.0	1010000	442.80908	18.76385	527.26447	322.5235	-442.82574	0.8796864	10285.283248186111
102	4333.782	125.42743	4709.588	4277.826	4184.922	1.208188	4187.216	4182.6846	1000.0	1000.0	1020000	442.21237	18.567171	516.38654	380.87366	-442.2211	0.86549646	10403.925838470459
103	4415.4795	195.16818	4715.6055	4277.838	4187.7705	4.422902	4197.6567	4182.6606	1000.0	1000.0	1030000	441.7752	18.583542	551.32214	363.78928	-441.7871	0.8615871	10523.955949306488
104	4379.8193	167.32129	4718.099	4291.09	4185.964	3.3257697	4192.463	4181.343	1000.0	1000.0	1040000	441.90186	18.468487	509.57507	369.3492	-441.92065	0.87516105	10644.267449617386
105	4416.112	194.89952	4715.6797	4263.25	4187.3364	3.2228258	4193.762	4181.9434	1000.0	1000.0	1050000	441.93625	18.411192	530.50806	364.1495	-441.95255	0.8143645	10763.476414442062
106	4373.9795	168.6878	4714.1226	4269.7686	4187.3447	3.6449144	4194.4663	4182.141	1000.0	1000.0	1060000	441.75247	18.28759	515.62756	370.93442	-441.7682	0.8129232	10883.652018070221
107	4378.9604	167.26317	4714.759	4281.4805	4187.7095	3.9386692	4196.6035	4182.192	1000.0	1000.0	1070000	441.66315	18.251116	577.6459	356.96255	-441.6782	0.8359572	11003.541302204132
108	4377.6904	166.44337	4711.694	4288.2827	4189.571	2.6461568	4195.091	4186.4136	1000.0	1000.0	1080000	441.55954	18.172699	515.40454	361.5732	-441.5771	0.78942925	11122.148870229721
109	4328.768	128.9086	4714.62	4266.369	4186.9507	1.3588917	4188.5654	4184.973	1000.0	1000.0	1090000	441.55728	18.238579	527.06055	361.81284	-441.5714	0.8295796	11242.105083942413
110	4374.243	169.33084	4715.629	4263.5317	4188.563	4.382281	4197.842	4184.3975	1000.0	1000.0	1100000	441.45172	18.273668	510.58926	359.36594	-441.46405	0.8147231	11361.565817117691
111	4373.3774	171.55922	4716.504	4271.9834	4185.7427	2.29338	4189.3057	4181.3755	1000.0	1000.0	1110000	441.4395	18.232914	510.86377	346.27292	-441.4534	0.83365226	11489.95611667633
112	4415.5845	197.16096	4718.408	4274.862	4185.8506	1.4702462	4188.0376	4182.8276	1000.0	1000.0	1120000	441.3473	18.277384	528.93207	357.11945	-441.3627	0.83423233	11618.249741315842
113	4380.2563	168.22949	4719.566	4289.783	4187.63	3.062588	4192.8228	4181.917	1000.0	1000.0	1130000	441.13364	18.164238	557.03253	352.11795	-441.1487	0.8329442	11746.710469722748
114	4421.6655	193.07773	4718.466	4286.0283	4186.599	2.6836016	4192.339	4183.9062	1000.0	1000.0	1140000	441.24478	18.186314	520.9286	374.60275	-441.26285	0.81897616	11875.115192174911
115	4333.5186	125.06919	4708.2183	4279.6714	4186.1333	3.3687367	4191.5776	4180.497	1000.0	1000.0	1150000	441.38855	18.202354	510.87314	374.08182	-441.40714	0.8049723	12003.662015676498
116	4337.2705	126.0012	4714.951	4280.7437	4187.1426	1.8863924	4190.153	4183.79	1000.0	1000.0	1160000	441.40073	18.113876	515.6284	375.96338	-441.42056	0.7661374	12132.623574256897
117	4336.169	126.43439	4715.1357	4283.183	4186.464	2.1943674	4190.011	4182.9253	1000.0	1000.0	1170000	441.31226	18.011068	570.5186	375.43546	-441.3283	0.835425	12255.217128753662
118	4458.7593	208.83679	4716.077	4275.9146	4185.064	4.716424	4197.8843	4179.964	1000.0	1000.0	1180000	441.28787	17.956102	525.6226	377.24304	-441.3025	0.77973324	12373.772925138474
119	4417.7163	194.86436	4717.665	4272.0522	4185.7017	3.3488402	4191.9863	4182.1616	1000.0	1000.0	1190000	441.16995	17.992388	526.20605	348.3321	-441.1811	0.77186936	12493.669334173203
120	4333.158	126.0598	4711.1846	4284.6606	4187.743	2.5102706	4192.8164	4183.975	1000.0	1000.0	1200000	440.9685	18.135574	508.4914	373.2938	-440.9738	0.76454324	12612.371234178543
121	4334.5513	127.939	4717.994	4283.487	4187.2334	2.5584059	4191.251	4183.9697	1000.0	1000.0	1210000	440.70578	18.109018	532.2866	363.943	-440.71045	0.7961335	12731.890894889832
122	4416.87	193.54092	4715.154	4277.6445	4185.8843	2.3735728	4190.1226	4182.526	1000.0	1000.0	1220000	440.4724	18.054789	528.1051	372.22034	-440.4791	0.79041874	12851.764076471329
123	4465.174	204.05106	4718.4253	4279.6367	4188.1196	4.4066086	4198.012	4182.714	1000.0	1000.0	1230000	440.4143	18.12873	540.07495	373.76883	-440.41934	0.76327366	12969.623702287674
124	4291.915	3.4682908	4296.827	4286.276	4186.4272	3.2657042	4192.6807	4181.7827	1000.0	1000.0	1240000	440.3936	18.232729	511.05682	363.24994	-440.3974	0.7711661	13089.24570775032
125	4340.028	124.83291	4714.32	4292.957	4187.3896	3.4317722	4194.163	4183.119	1000.0	1000.0	1250000	440.22702	18.19791	532.9729	364.15015	-440.23474	0.79900753	13208.381890535355
126	4291.387	8.333991	4298.2827	4270.8174	4188.2275	4.3287687	4197.3286	4182.76	1000.0	1000.0	1260000	440.24466	18.093313	520.2415	376.49106	-440.2506	0.7502923	13322.898818969727
127	4373.7236	169.37982	4713.367	4276.97	4189.096	4.652464	4199.4575	4183.4585	1000.0	1000.0	1270000	440.14392	18.078688	517.1704	362.55557	-440.1473	0.7727792	13433.419067144394
128	4289.7217	7.1541576	4303.0137	4276.4805	4186.9287	3.4107213	4193.366	4180.0	1000.0	1000.0	1280000	440.29556	17.955805	525.87854	369.95197	-440.3036	0.78193295	13542.710287094116
129	4459.8174	205.89197	4718.0435	4280.2007	4188.1006	2.7866066	4192.3364	4182.995	1000.0	1000.0	1290000	440.28775	17.870625	525.0813	362.56107	-440.2914	0.7383869	13652.139338493347
130	4331.2495	129.1407	4718.067	4277.154	4188.185	4.5962086	4199.4927	4182.445	1000.0	1000.0	1300000	440.09372	17.880424	528.68	349.05923	-440.0971	0.75230753	13762.234685659409
131	4336.274	126.52569	4715.272	4279.5166	4188.386	6.0948935	4201.7275	4181.9297	1000.0	1000.0	1310000	439.94418	17.81018	502.1883	376.48987	-439.9475	0.70265645	13872.793824195862
132	4335.694	126.323166	4714.5034	4287.8315	4188.422	3.613625	4195.6553	4184.108	1000.0	1000.0	1320000	439.79462	17.767769	511.1938	373.63446	-439.7981	0.71385473	13984.028487443924
133	4375.843	169.9411	4718.265	4274.142	4187.1123	3.6012678	4196.3535	4182.6904	1000.0	1000.0	1330000	439.64078	17.640144	531.8163	374.2797	-439.64624	0.71806663	14093.740468263626
134	4377.6445	168.18452	4715.342	4279.333	4186.778	2.376934	4192.3564	4183.9243	1000.0	1000.0	1340000	439.5882	17.560932	531.20544	367.35757	-439.59155	0.708991	14204.86154961586
135	4420.678	193.19704	4718.7754	4278.5576	4187.0903	5.0759077	4200.111	4179.7334	1000.0	1000.0	1350000	439.45914	17.572008	546.57837	374.58167	-439.4604	0.674862	14315.436324119568
136	4501.5107	210.75133	4716.9995	4278.5913	4187.7056	2.9290392	4192.629	4181.4907	1000.0	1000.0	1360000	439.24557	17.6291	540.89874	365.1943	-439.241	0.7474824	14425.370351552963
137	4334.915	126.81195	4714.699	4276.5967	4187.2104	3.987165	4194.322	4181.879	1000.0	1000.0	1370000	438.97366	17.585512	517.33405	355.76556	-438.96765	0.7032177	14537.002222776413
138	4379.746	166.12941	4712.5347	4285.4365	4188.422	3.6357286	4193.277	4180.9043	1000.0	1000.0	1380000	438.81894	17.46397	534.57007	371.57742	-438.81714	0.7109577	14647.939429283142
