Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	13862514.0	43016.215	13941318.0	1203.4336	1000.0	1000.0	-366550.66	113745900.0	112321180.0	38278604.0
2	13868752.0	38205.43	13834398.0	267178.5	1000.0	1000.0	-2658565.0	1240461400.0	1233660000.0	295359650.0
3	13708813.0	320350.72	13854501.0	58520.44	1000.0	1000.0	-4367232.0	1199715200.0	1199513500.0	202094620.0
4	8517024.0	6069472.0	7609906.5	6235633.0	613.875	550.2	-4121593.5	928086700.0	922410200.0	179927120.0
5	13896230.0	45604.617	8629770.0	6115611.5	1000.0	619.9	-3848471.0	1544585900.0	1538533600.0	148322300.0
6	9221637.0	5924864.0	6438833.5	6283589.5	662.4286	463.0	-3616295.8	1392816800.0	1389361800.0	167421820.0
7	7488016.0	5953002.5	6537332.0	5855549.5	538.5	469.5	-3230924.8	1634442400.0	1635233900.0	156626560.0
8	9899033.0	5158432.5	13712277.0	617066.75	711.8571	1000.0	-3006424.8	1690955400.0	1693254100.0	156843890.0
9	8047244.5	5977117.0	8882704.0	6144979.5	578.875	640.2	-2876168.2	1710065300.0	1712614100.0	133544890.0
10	8994328.0	5181941.5	6569367.0	4762386.5	646.375	471.8	-2617081.0	1538000300.0	1539489200.0	113723656.0
11	12513611.0	2795731.8	11127266.0	4963573.5	899.4	802.0	-2378239.5	1422681900.0	1424119400.0	96820440.0
12	10001207.0	5211985.5	11086810.0	3026225.8	718.1429	795.8	-2199942.2	1128822000.0	1128581100.0	86707520.0
13	8852372.0	4565080.5	9463292.0	4972078.5	635.8889	680.0	-2042926.9	997589200.0	997216640.0	84565220.0
14	11666047.0	5048879.5	10239563.0	4895611.5	837.8333	736.1	-1910975.9	970337860.0	969661630.0	69658490.0
15	13924997.0	11614.12	12633436.0	3849247.5	1000.0	907.8	-1813538.4	752252600.0	751869600.0	63731684.0
16	13924467.0	11679.588	12371073.0	3953071.2	1000.0	903.9	-1735848.4	662770700.0	662532860.0	62162300.0
17	13914798.0	22687.62	13595491.0	907316.75	1000.0	978.2	-1673380.9	620952640.0	620910900.0	55808696.0
18	11998884.0	3827126.0	9376114.0	5874384.0	862.4	673.8	-1625968.9	505347740.0	505477700.0	52161664.0
19	11775787.0	4800682.0	11232104.0	5352342.5	845.8333	807.6	-1586539.2	593752260.0	593983100.0	50562624.0
20	13668994.0	496739.97	7564031.0	6428866.0	982.2	543.1	-1550756.0	485130370.0	485241660.0	50265236.0
21	9533484.0	4894024.5	12104421.0	3990671.8	685.25	869.1	-1521841.5	441285440.0	441306750.0	46214350.0
22	13549366.0	747402.06	8640615.0	5668036.0	973.2	620.4	-1498112.1	428968260.0	428894940.0	47150108.0
23	12578504.0	2703093.2	10615098.0	4510015.5	903.0	762.5	-1478938.0	425201660.0	425131260.0	46249830.0
24	8779683.0	5459041.0	13917576.0	14076.352	630.375	1000.0	-1462396.6	382126750.0	382154850.0	42039932.0
25	10191047.0	5862387.5	6245311.0	6368026.5	733.4286	448.5	-1447534.6	415672740.0	415580300.0	43575856.0
26	10297554.0	5744126.5	12730517.0	3574673.5	739.2857	914.4	-1433337.0	372977380.0	372764160.0	43828456.0
27	11769760.0	4791371.5	9334310.0	5209326.0	846.0	670.2	-1422703.5	432881860.0	432665280.0	45084224.0
28	9131348.0	5444125.0	13108681.0	1232299.2	655.625	941.8	-1414686.0	407844540.0	407631170.0	43179092.0
29	10823107.0	4520034.5	8398288.0	5891550.5	777.6667	603.4	-1408621.5	353837500.0	353650020.0	41234050.0
