Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	4477.672	60.52817	4549.8633	4375.646	1000.0	0.3073829	0.76698554	2.6505735	-2.46183	5000	0.077651	171472.05	-0.07862776	-10950.016	16.353607	0.7284793	20.28205156326294
1	4498.268	28.451056	4536.1143	4458.621	1000.0	13.463656	2.398892	14.231505	-13.177231	10000	-0.0038052064	162199.73	-0.054154426	-5353.1875	16.331432	0.69341254	31.56408715248108
2	4555.85	57.286755	4663.2295	4503.92	1000.0	20.224974	1.331553	20.456785	-8.456039	15000	0.013182984	161619.05	-0.036186837	-4620.2656	16.399622	0.7717893	42.18846845626831
3	4521.163	77.17384	4650.714	4435.3477	1000.0	26.116385	1.0130404	26.183626	-15.565227	20000	0.081205174	154852.11	-0.028268714	-4192.75	16.35661	0.70457	52.93325066566467
4	4469.2114	21.633701	4492.942	4429.27	1000.0	31.560553	1.4806666	31.639944	-30.733122	25000	0.027637243	146568.55	-0.027613195	-3945.0	16.38375	0.73476857	63.76329231262207
5	4508.1074	17.02945	4532.285	4490.61	1000.0	36.82276	1.761898	36.905636	-34.39328	30000	-0.0063017593	145396.5	-0.019220281	-3884.9062	16.357891	0.748117	74.81501340866089
6	4548.168	78.60708	4680.0444	4451.753	1000.0	41.89742	3.021312	42.12867	-35.61347	35000	-0.033510976	143775.19	-0.01961593	-3982.1094	16.313747	0.6907001	86.07278180122375
7	4515.8926	33.93567	4559.1216	4463.453	1000.0	47.215725	1.8341485	47.31806	-33.63331	40000	-0.0414854	137525.66	-0.018069763	-3716.5	16.446302	0.7680876	97.27192401885986
8	4515.8696	33.3926	4550.715	4464.3	1000.0	52.30392	2.2248456	52.41296	-33.40138	45000	0.0031576995	134662.34	-0.017560214	-3653.625	16.348196	0.75566447	108.57900643348694
9	4510.1973	51.501743	4585.377	4455.616	1000.0	57.393677	1.750329	57.464867	-33.72588	50000	0.028435571	131223.31	-0.017978702	-3520.875	16.344242	0.7320052	119.81502771377563
10	4521.499	84.17397	4664.689	4434.6855	1000.0	62.350086	2.6363075	62.4702	-37.380116	55000	0.11015155	128109.62	-0.014764048	-3510.1172	16.354004	0.72366697	131.86056065559387
11	4568.753	65.2365	4693.361	4511.883	1000.0	67.34136	2.148838	67.43972	-19.368027	60000	0.024856325	126607.28	-0.01381057	-3469.8203	16.376076	0.7034097	143.1546802520752
12	4507.7544	45.51553	4547.9897	4425.7886	1000.0	72.335144	1.6225876	72.40975	17.077246	65000	-0.1417941	120635.39	-0.015264511	-3295.0625	16.3005	0.73733866	154.47457718849182
13	4505.7153	48.272526	4565.6074	4457.9434	1000.0	77.28606	0.2470527	77.29546	61.857635	70000	0.036793265	116641.305	-0.014017677	-3175.3203	16.32855	0.75675625	165.89195895195007
14	4526.2725	31.729614	4579.7505	4494.2065	1000.0	82.09839	1.1806314	82.134186	16.728483	75000	0.06626185	114912.766	-0.01185048	-3157.4922	16.392174	0.7894493	177.55352401733398
15	4533.1675	38.01848	4578.409	4472.3735	1000.0	86.91423	1.8095434	86.96466	-0.15291715	80000	0.108440064	112279.2	-0.011697315	-3106.3125	16.417343	0.7980874	188.98016715049744
16	4497.06	49.98666	4552.9883	4421.356	1000.0	91.706024	1.8170501	91.77097	-9.039465	85000	-0.022600513	107030.49	-0.012264717	-2993.4766	16.436487	0.7868949	200.2369453907013
17	4503.3643	45.25947	4559.8057	4439.201	1000.0	96.462326	1.9372107	96.50968	-27.452698	90000	-0.017405206	104820.13	-0.014037786	-2946.8203	16.450981	0.8348206	211.66600108146667
18	4512.4507	12.750294	4528.1895	4494.984	1000.0	101.215836	0.53227127	101.234344	73.43593	95000	0.011740271	102931.38	-0.0092890505	-2890.5938	16.367506	0.7857409	222.89089560508728
19	4492.712	50.345116	4541.964	4422.1035	1000.0	105.9251	0.7308374	105.9482	67.76498	100000	-0.07673771	98042.53	-0.015792198	-2784.7578	16.390057	0.73398197	234.28032636642456
20	4486.3057	42.921875	4535.8857	4410.2495	1000.0	110.56138	1.3816848	110.59804	23.392803	105000	-0.0037695006	94823.08	-0.013347993	-2723.1719	16.457912	0.7820588	246.3246991634369
21	4536.986	95.861664	4654.952	4410.383	1000.0	115.16847	1.6416733	115.20916	6.317521	110000	0.07049391	94860.35	-0.012633469	-2746.2031	16.413881	0.7034394	257.6413824558258
22	4523.704	54.798676	4626.453	4475.146	1000.0	119.75916	3.7571974	119.8564	-92.312904	115000	0.0071512787	91806.914	-0.011891397	-2726.1562	16.408716	0.75791836	269.0085880756378
23	4504.1284	49.80853	4566.973	4426.688	1000.0	124.38125	2.753891	124.476364	5.257264	120000	6.9940186e-05	88186.38	-0.00951821	-2611.9453	16.467697	0.827191	280.4628574848175
24	4539.953	36.444042	4581.469	4485.1104	1000.0	128.94823	2.8104246	129.03969	6.102935	125000	-0.053013805	87098.234	-0.011194516	-2602.8906	16.326918	0.7613265	291.9107995033264
25	4545.328	35.1092	4578.477	4488.308	1000.0	133.52963	2.473384	133.61166	12.4091	130000	-0.050423175	85108.97	-0.013280094	-2566.6875	16.331787	0.66068166	303.5836102962494
26	4527.352	27.55923	4564.006	4481.27	1000.0	138.14792	0.98981315	138.18239	84.10848	135000	0.015461594	81807.36	-0.01306041	-2456.6094	16.415195	0.8051791	314.9553029537201
27	4538.625	20.903656	4555.2295	4499.003	1000.0	142.62646	2.3995948	142.70595	43.845875	140000	-0.124201685	79749.836	-0.013732865	-2443.3516	16.543987	0.9221219	326.42744636535645
28	4530.7803	53.396152	4603.693	4451.571	1000.0	147.16942	2.0561378	147.2134	4.524565	145000	-0.04847729	76656.055	-0.0120682195	-2347.75	16.437668	0.77977794	338.69382071495056
29	4486.366	35.103233	4524.1855	4433.403	1000.0	151.63443	1.7420064	151.67455	59.636684	150000	0.07273198	72497.01	-0.012411192	-2232.9062	16.39603	0.81457144	350.01742601394653
30	4507.428	56.485928	4574.5376	4422.6484	1000.0	155.88063	6.4012513	156.0599	-147.52863	155000	0.0038718109	71628.08	-0.013628973	-2319.3281	16.441809	0.75254285	361.7560317516327
31	4505.118	63.255352	4606.2236	4418.198	1000.0	160.4245	1.1643267	160.45908	99.23957	160000	-0.052136842	68690.78	-0.013321083	-2153.0625	16.458591	0.8108457	373.16434264183044
32	4558.8916	85.297554	4720.948	4477.555	1000.0	164.79144	0.9736585	164.82196	120.41613	165000	-0.041793026	69161.23	-0.011911076	-2165.3125	16.45777	0.8752258	384.55348801612854
33	4510.7407	40.813145	4564.0576	4457.501	1000.0	169.21544	0.37492883	169.22495	144.75313	170000	0.023133945	64083.33	-0.009691788	-2038.9883	16.419758	0.8629332	395.8717694282532
34	4581.558	71.638596	4646.028	4451.785	1000.0	173.5246	1.3147988	173.5449	80.62475	175000	-0.07861714	65688.95	-0.014311813	-2103.9336	16.365137	0.7542139	407.8016917705536
35	4491.285	34.368027	4543.7354	4436.2383	1000.0	177.90912	1.8437961	177.94176	48.292828	180000	0.066499606	59742.117	-0.013848159	-1938.1562	16.47822	0.84852266	419.1286027431488
36	4541.7456	103.58923	4737.2246	4454.3457	1000.0	182.19882	0.35918477	182.20528	157.08643	185000	-0.08808168	60432.31	-0.014412537	-1956.8398	16.30685	0.76910406	430.56056213378906
37	4524.018	69.66575	4662.432	4478.626	1000.0	186.49417	1.1799349	186.51405	103.22983	190000	0.08361666	57275.277	-0.012139633	-1883.3672	16.44592	0.79879457	441.9121301174164
38	4541.2227	66.28368	4646.808	4476.7056	1000.0	190.75082	0.6242511	190.76727	160.20197	195000	-0.08150221	56489.906	-0.012646884	-1870.3398	16.388172	0.7666042	453.2398097515106
39	4506.8037	67.72863	4594.047	4419.3096	1000.0	195.0303	0.1334872	195.0351	188.87181	200000	-0.0065030213	53177.023	-0.012396051	-1757.5234	16.32085	0.72159183	464.6519196033478
40	4502.5737	69.65151	4588.964	4411.087	1000.0	199.1439	2.4865565	199.21599	42.881058	205000	-0.13776205	50618.137	-0.011315435	-1736.2148	16.48019	0.80504423	476.76469564437866
41	4506.966	67.92163	4637.6807	4439.0146	1000.0	203.34483	0.46373427	203.3578	179.16667	210000	0.04043553	50228.99	-0.009951491	-1689.0898	16.4506	0.8211831	488.29867815971375
42	4524.1494	56.01498	4610.9375	4470.86	1000.0	207.50514	0.11830279	207.50877	201.63283	215000	-0.062033117	48761.434	-0.013633497	-1650.6914	16.35732	0.7611976	499.91226744651794
43	4481.6465	35.18734	4548.0728	4454.7334	1000.0	211.5848	2.7382264	211.65086	58.763176	220000	-0.03696044	45764.125	-0.010671344	-1605.1289	16.445688	0.85578907	511.1823687553406
44	4547.306	64.982864	4638.139	4465.6636	1000.0	215.665	1.9126678	215.72227	116.77183	225000	0.0012606232	46651.14	-0.013190555	-1639.3398	16.382652	0.8370418	522.7917289733887
45	4501.4233	64.65641	4620.8584	4440.158	1000.0	219.8155	1.8986825	219.87071	120.46761	230000	0.009790524	43342.54	-0.010700131	-1539.0586	16.306023	0.7519645	534.1947841644287
46	4515.9077	45.99642	4604.9517	4479.2666	1000.0	223.91322	1.0738436	223.9359	150.63307	235000	-0.12730151	41960.523	-0.009746775	-1482.6523	16.41686	0.7710896	545.6350109577179
47	4525.102	37.90925	4565.7485	4459.3564	1000.0	227.89897	3.5059917	227.97281	32.141087	240000	0.117220506	40707.31	-0.013044529	-1486.7852	16.474594	0.847547	557.0065636634827
48	4543.5728	44.64676	4605.6216	4485.934	1000.0	231.9646	1.5095723	232.00418	134.9264	245000	-0.04475694	39995.18	-0.012762185	-1440.0859	16.444134	0.8051592	568.6797204017639
49	4500.294	43.067165	4582.298	4458.3022	1000.0	236.00587	2.2328186	236.04346	79.11904	250000	-0.054828193	36437.977	-0.011497039	-1329.2227	16.537615	0.8478036	580.2900910377502
50	4528.4565	47.315422	4582.5137	4459.5645	1000.0	239.944	0.61565924	239.95853	198.3579	255000	-0.030399079	36356.297	-0.012642706	-1329.5	16.402382	0.7309428	592.4922034740448
51	4538.9595	70.98038	4678.8984	4485.8613	1000.0	243.9084	0.33121195	243.91548	221.64772	260000	0.0382918	35446.227	-0.011773869	-1295.6211	16.48806	0.85207635	603.9054064750671
52	4550.0864	36.51279	4597.963	4510.604	1000.0	247.85757	0.1844621	247.86443	237.40997	265000	0.059038647	34566.965	-0.010241553	-1281.5156	16.49551	0.79826015	615.2516968250275
53	4532.923	63.066074	4652.8877	4483.346	1000.0	251.81564	0.3114271	251.82469	234.3319	270000	-0.019385248	32890.82	-0.013200626	-1224.6602	16.4931	0.82856405	626.601261138916
54	4529.118	53.572468	4613.7603	4480.5703	1000.0	255.72517	0.34204966	255.73296	232.45326	275000	-0.124211594	31956.275	-0.012710303	-1182.1855	16.430271	0.85286045	638.2392950057983
55	4543.546	51.182636	4618.4795	4484.6045	1000.0	259.57175	1.4283124	259.6068	175.19238	280000	0.06998012	30513.57	-0.011809271	-1166.2109	16.433939	0.8102048	650.2403693199158
56	4490.6553	54.86227	4564.859	4414.9927	1000.0	263.4662	0.20088607	263.47284	253.69493	285000	0.012518158	28096.467	-0.010885431	-1056.3457	16.484663	0.8698076	661.6707892417908
57	4518.259	51.213978	4592.012	4457.9053	1000.0	267.21036	0.016093504	267.2109	266.26477	290000	-0.027116232	28000.215	-0.013619352	-1052.6875	16.343435	0.745924	673.1243147850037
58	4523.8584	28.734997	4567.4546	4488.1685	1000.0	270.97144	0.0035685506	270.97165	270.80264	295000	0.07592183	26844.375	-0.013448201	-1012.78906	16.394878	0.7710046	684.2446403503418
