Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	905600.0	7059.745	949500.0	22379.678	1000.0	1000.0	-15756.648	101462.46	100111.24	37102.324
2	897800.0	9558.242	906700.0	9869.65	1000.0	1000.0	-82261.06	598232.6	591709.25	357088.4
3	912200.0	21544.373	949700.0	14318.17	1000.0	1000.0	-213126.83	2437321.2	2437987.0	1498629.6
4	941800.0	19239.541	926800.0	22080.762	1000.0	1000.0	-292659.4	3693955.5	3662206.2	2167604.5
5	931800.0	21273.457	926700.0	16468.457	1000.0	1000.0	-320633.12	2655092.2	2670405.8	2115262.8
6	880200.0	64734.535	947300.0	29539.973	1000.0	1000.0	-324834.47	1988867.2	2012830.8	1786379.6
7	933800.0	33990.586	958200.0	8997.777	1000.0	1000.0	-314142.84	1985934.5	2002151.9	1776764.4
8	924200.0	79885.914	839300.0	111531.2	1000.0	1000.0	-302657.34	1825391.2	1806099.6	1623457.8
9	936600.0	10071.742	918700.0	47347.754	1000.0	1000.0	-289052.78	1357693.4	1316061.6	1314364.6
10	911800.0	51499.125	950900.0	19781.053	1000.0	1000.0	-280801.62	1250974.1	1238654.6	1263629.1
11	958600.0	10190.191	853800.0	113030.8	1000.0	1000.0	-272973.88	1115311.2	1094101.6	1149923.8
12	896200.0	88232.42	896000.0	113456.6	1000.0	1000.0	-258110.03	843029.44	831523.0	908491.4
13	938800.0	40424.746	895800.0	62007.742	1000.0	1000.0	-240384.97	703279.1	704462.56	785596.6
14	844600.0	88214.74	893500.0	35469.0	1000.0	1000.0	-225466.94	637970.56	634378.56	700670.2
15	927600.0	19085.072	926000.0	39625.75	1000.0	1000.0	-209801.11	559853.8	555212.5	612371.56
16	933600.0	26157.982	962200.0	31817.605	1000.0	1000.0	-196362.62	484679.38	484122.84	549447.8
17	880200.0	49373.676	826400.0	118118.75	1000.0	1000.0	-182822.1	410254.5	409410.2	464474.94
18	832800.0	109882.484	919600.0	6545.227	1000.0	1000.0	-171531.16	336968.22	337120.1	386852.5
19	941800.0	12237.646	905800.0	48893.35	1000.0	1000.0	-163213.73	301567.06	301677.94	348018.44
