Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	10060338.0	678456.0	13942739.0	1.0	1000.0	1000.0	-30619.95	71862420.0	77394696.0	209854.48
2	9898397.0	204802.73	5676945.0	2309.5388	1000.0	1000.0	-166031.83	399483170.0	427082600.0	3295378.5
3	7075150.5	3966759.5	5681162.5	8946.54	1000.0	1000.0	-419796.84	1867485300.0	1961116400.0	18420658.0
4	7224113.0	1322191.8	7913520.0	36017.52	1000.0	1000.0	-725523.3	3205123800.0	3360944000.0	37390080.0
5	7407571.0	3134236.8	7901467.0	2415.633	1000.0	1000.0	-1015228.3	3706411800.0	3811240200.0	28538984.0
6	7892345.5	1186806.9	8956644.0	27938.334	1000.0	1000.0	-1239193.6	3697293300.0	3746079700.0	14593522.0
7	9787038.0	2250155.2	7904007.0	10213.137	1000.0	1000.0	-1378573.2	3587218400.0	3621571000.0	9082626.0
8	8610389.0	1881574.0	11525359.0	7947.737	1000.0	1000.0	-1450996.8	3279327000.0	3312945200.0	6458077.0
9	6893718.5	4302549.0	7154677.0	2253185.0	1000.0	1000.0	-1475995.5	2983417600.0	3016024800.0	4972708.0
10	8330919.0	516320.53	11526581.0	6731.7407	1000.0	1000.0	-1476088.0	2723462100.0	2754401500.0	4081603.0
11	9198789.0	2844223.2	11517178.0	8873.531	1000.0	1000.0	-1446588.9	2291425000.0	2320510000.0	3560974.8
12	5338715.0	4172799.0	7901773.5	4565.778	1000.0	1000.0	-1404906.1	2000453000.0	2029428600.0	3206848.0
13	7406267.0	1931370.2	8148160.0	2517173.5	1000.0	1000.0	-1363484.9	1833261000.0	1862118300.0	3190109.5
14	6025017.0	1848529.6	8968116.0	8892.689	1000.0	1000.0	-1315897.5	1573125500.0	1601062900.0	3112170.5
15	7137456.0	2203525.5	7154202.5	2265368.2	1000.0	1000.0	-1260031.6	1522016000.0	1549978900.0	3429559.2
