Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	13918066.0	7308.0444	13761853.0	186165.2	1000.0	1000.0	-273062.6	74596770.0	74051400.0	29655604.0
2	13911771.0	13856.639	13863848.0	134392.73	1000.0	1000.0	-2650312.0	1664674200.0	1654333400.0	524447580.0
3	13872365.0	22711.482	12472571.0	3976178.5	1000.0	904.2	-5564623.0	3721649700.0	3695786800.0	675121150.0
4	13909901.0	10049.465	13916203.0	14904.608	1000.0	1000.0	-5112971.0	1366104300.0	1365070600.0	272826880.0
5	11208951.0	5430193.5	9034951.0	6061054.0	805.0	649.3	-4625628.0	772813500.0	775493200.0	188279310.0
6	12236819.0	3773479.2	12338381.0	2620670.0	878.8333	888.9	-4113426.8	564419000.0	565916740.0	133153816.0
7	13934061.0	4025.2036	7570328.0	6387422.0	1000.0	543.4	-3668152.2	578006200.0	579797000.0	113922060.0
8	13880240.0	82274.086	10179576.0	5251969.5	1000.0	730.7	-3288007.5	380802850.0	380910430.0	81944420.0
9	10042793.0	5759713.5	13920605.0	11195.294	720.7143	1000.0	-2906589.5	368160400.0	368584600.0	71497970.0
10	13931376.0	6346.8765	10596944.0	4806437.0	1000.0	761.4	-2662555.8	413806660.0	414174880.0	67943060.0
11	10209713.0	5874795.0	11283146.0	5294876.0	733.4286	810.0	-2396812.5	291002620.0	290697020.0	55713910.0
12	13931013.0	2991.1987	12636104.0	3887014.8	1000.0	907.0	-2159540.8	253814140.0	253614620.0	49853184.0
13	13917576.0	17259.994	12565494.0	4068881.2	1000.0	902.6	-1973926.2	197228130.0	196978820.0	40490490.0
14	11757315.0	4828642.5	12563800.0	4086002.5	844.8333	902.2	-1830039.9	173390800.0	173642660.0	35747990.0
15	13922872.0	13594.633	9395384.0	5956859.5	1000.0	674.6	-1716793.5	150134850.0	150080580.0	35355076.0
16	10210497.0	5888518.0	7134413.5	6770757.0	733.1429	513.1	-1634901.8	121589280.0	121232000.0	28355152.0
17	10200158.0	5340202.0	8081758.5	6235443.0	732.7143	580.7	-1565034.2	208065180.0	207778020.0	34456340.0
18	11966093.0	4342902.0	7614898.5	6394106.0	860.3333	547.4	-1507299.4	171984210.0	171432620.0	30019672.0
19	7235488.0	6656470.5	9727507.0	5613341.0	520.875	699.5	-1466862.2	189892100.0	189367150.0	31157260.0
20	13915514.0	4869.392	12834806.0	3154310.0	1000.0	924.3	-1442184.0	181485460.0	181108700.0	31175076.0
21	13919267.0	13986.253	12698008.0	3342111.8	1000.0	912.6	-1441605.5	176850450.0	176237550.0	29243916.0
22	10065395.0	5603861.5	12067548.0	3756362.0	722.875	866.8	-1435558.0	185110720.0	184365460.0	29637248.0
23	11681412.0	5018729.0	13923301.0	10666.812	838.8333	1000.0	-1425033.9	159604940.0	158760430.0	27267918.0
24	12268826.0	3306775.2	13915899.0	12039.985	881.2	1000.0	-1415449.0	192137780.0	191084690.0	31803122.0
25	13926269.0	6878.6763	12602116.0	3982580.5	1000.0	904.7	-1405008.1	194819170.0	193382020.0	28483394.0
26	13855597.0	157102.16	13671806.0	735517.94	994.4	982.4	-1396722.8	172667250.0	171566740.0	28151054.0
27	10187370.0	5911819.5	12433831.0	3362517.8	731.5714	892.4	-1388260.8	187201810.0	185877490.0	28403908.0
28	10969451.0	4644800.5	12912482.0	2137660.0	787.4286	927.1	-1379627.4	184207440.0	182745440.0	28139086.0
29	10473293.0	5067391.0	12163162.0	4158182.8	752.8333	873.5	-1372761.6	190754140.0	189175340.0	29051796.0
