Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	882600.0	11620.671	393300.0	32379.16	1000.0	1000.0	-14987.471	87455.24	87149.11	27124.13
2	876000.0	12247.448	837600.0	23122.283	1000.0	1000.0	-58114.824	270779.25	270319.1	146105.66
3	719000.0	168196.31	927300.0	10344.563	1000.0	1000.0	-121978.805	838271.0	837346.5	514874.3
4	920800.0	45150.414	718900.0	162112.58	1000.0	1000.0	-175583.61	1643108.5	1636936.0	945075.2
5	941600.0	20185.143	947200.0	10137.061	1000.0	1000.0	-211026.11	2292180.0	2298553.2	1477348.4
6	853000.0	154757.88	632400.0	215544.98	1000.0	1000.0	-238720.52	3031241.0	3027891.8	2016628.1
7	850000.0	168667.72	942100.0	7395.2686	1000.0	1000.0	-253307.95	2490010.0	2500937.0	1929022.6
8	874400.0	116532.57	776100.0	131033.17	1000.0	1000.0	-261501.6	1926271.4	1904184.8	1723706.1
9	928600.0	40157.688	844000.0	81265.0	1000.0	1000.0	-266777.97	1487187.8	1503903.0	1466761.5
10	931200.0	25810.076	911400.0	35191.477	1000.0	1000.0	-258303.55	1208734.2	1221789.1	1294836.0
11	915000.0	17742.604	901900.0	20408.086	1000.0	1000.0	-242973.27	1038363.25	1052846.5	1116530.1
12	790600.0	139357.95	674700.0	132419.81	1000.0	1000.0	-228329.94	848811.1	849972.4	950006.2
13	819400.0	114407.34	898400.0	68041.46	1000.0	1000.0	-213782.72	670530.5	662365.5	771127.7
14	828400.0	135409.89	859200.0	82735.484	1000.0	1000.0	-199614.38	526859.75	513767.7	625177.7
15	928800.0	28392.957	766600.0	120881.93	1000.0	1000.0	-186175.39	399509.25	390877.66	498776.16
16	709000.0	114635.07	713400.0	120746.18	1000.0	1000.0	-176252.5	324983.44	315495.56	406888.22
17	822600.0	130521.414	864500.0	105700.76	1000.0	1000.0	-166507.53	262351.7	257809.0	331788.66
18	818200.0	224785.58	896600.0	77883.5	1000.0	1000.0	-156673.08	214072.61	209602.3	270930.06
19	923400.0	11740.528	811400.0	105870.87	1000.0	1000.0	-147563.61	180584.2	177094.83	231557.38
20	825600.0	121958.36	909300.0	116358.11	1000.0	1000.0	-139444.61	157531.5	153798.77	202186.39
21	931000.0	23177.576	835300.0	134046.3	1000.0	1000.0	-132238.48	138363.16	136628.53	174422.48
22	900200.0	56112.03	936300.0	37145.793	1000.0	1000.0	-125724.16	129034.88	125478.98	156884.2
23	931400.0	18488.914	872700.0	137665.58	1000.0	1000.0	-120048.84	119547.55	118130.23	143317.94
24	935000.0	12976.902	700200.0	72358.55	1000.0	1000.0	-115425.08	110977.54	108427.555	132049.38
25	912600.0	66023.03	930500.0	17488.568	1000.0	1000.0	-111523.164	103352.46	101544.46	119778.484
26	942400.0	10031.949	873600.0	134040.44	1000.0	1000.0	-108301.44	100254.84	98553.92	115557.96
27	955800.0	23969.98	838900.0	106533.98	1000.0	1000.0	-105817.52	96625.83	95240.68	111364.71
28	935600.0	6800.0	901200.0	60991.477	1000.0	1000.0	-103665.74	91427.5	89997.26	104945.53
29	867800.0	58053.082	862300.0	118406.97	1000.0	1000.0	-101793.89	87504.445	86252.82	98465.805
