Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	4693.3657	47.693573	4773.3735	4633.411	4686.9478	3.0471084	4692.563	4682.582	1000.0	1000.0	10000	112.96503	59.516903	292.52295	-68.13386	-113.761185	6.9982085	79.05311346054077
2	4717.652	6.941716	4726.7617	4703.8813	4685.3877	2.1514618	4688.366	4682.1606	1000.0	1000.0	20000	269.4841	33.095016	479.40607	51.164886	-269.8401	6.44871	165.42747950553894
3	4732.7285	10.713174	4749.438	4718.3774	4700.634	3.4191914	4706.982	4696.06	1000.0	1000.0	30000	353.92737	23.669119	656.63324	74.41061	-354.13586	5.987032	252.55883622169495
4	4743.021	7.063351	4751.6772	4724.6753	4701.405	2.3297899	4704.156	4697.5444	1000.0	1000.0	40000	405.47833	16.715532	756.184	103.163994	-405.62466	6.048706	340.4826431274414
5	4740.2305	10.618656	4751.397	4720.855	4701.621	2.3357503	4706.3516	4698.903	1000.0	1000.0	50000	435.84464	13.8802185	730.6842	84.913864	-435.96686	6.7176757	427.55552768707275
6	4744.8384	3.049248	4748.7085	4739.7466	4700.712	2.4360836	4705.3994	4696.401	1000.0	1000.0	60000	453.46313	11.910807	803.6512	184.36987	-453.5596	5.338505	514.9953744411469
7	4741.745	8.2774	4750.172	4726.0454	4700.5205	2.8177526	4703.955	4695.912	1000.0	1000.0	70000	464.1783	11.273148	775.8611	140.19943	-464.27194	4.887547	603.337548494339
8	4741.702	10.66963	4751.762	4720.5815	4699.0513	2.261992	4702.2656	4695.671	1000.0	1000.0	80000	471.05133	10.822519	682.46515	244.41603	-471.14166	4.3739295	691.2282161712646
9	4737.1787	13.041977	4748.256	4707.4346	4699.8076	3.1208723	4705.4263	4695.9385	1000.0	1000.0	90000	474.56113	9.965331	850.4227	185.28029	-474.6335	4.238507	779.8997573852539
10	4741.1084	8.29532	4748.0425	4721.288	4701.5303	2.1031835	4704.6587	4697.603	1000.0	1000.0	100000	476.93567	9.68662	755.88007	191.50601	-477.0158	4.2777214	867.2354714870453
