Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	911600.0	11038.116	974500.0	7446.4756	1000.0	1000.0	-14269.616	75301.59	75428.27	24603.816
2	909600.0	8163.3325	943800.0	37249.97	1000.0	1000.0	-56389.223	265488.34	268773.1	138183.73
3	914400.0	91096.875	918600.0	5180.7334	1000.0	1000.0	-117451.47	1356892.0	1354032.5	727122.8
4	944400.0	16169.106	927000.0	6164.414	1000.0	1000.0	-172957.17	2221454.0	2208670.5	1193160.2
5	954000.0	22315.912	973000.0	4837.3545	1000.0	1000.0	-205624.7	2314709.0	2327509.5	1497017.9
6	966000.0	7293.833	954600.0	12539.537	1000.0	1000.0	-222789.53	2568276.0	2570894.0	1872226.8
7	940000.0	42759.793	965700.0	13740.815	1000.0	1000.0	-222405.06	1760713.4	1780070.0	1541161.5
8	913600.0	23550.797	953100.0	16189.194	1000.0	1000.0	-218278.05	1136933.8	1146036.9	1176391.9
9	946600.0	22177.467	953100.0	23170.887	1000.0	1000.0	-214886.12	819970.1	808631.56	944014.9
10	934400.0	27904.121	812300.0	61494.797	1000.0	1000.0	-208513.31	669169.75	657281.56	798738.75
11	932800.0	58697.188	934700.0	23021.947	1000.0	1000.0	-197770.56	530688.44	525911.25	674641.2
12	924000.0	19929.877	916400.0	15027.974	1000.0	1000.0	-185446.06	425544.38	423617.06	550888.4
13	940400.0	30236.4	959600.0	18623.64	1000.0	1000.0	-173403.06	344683.4	340924.1	449671.3
14	928800.0	10796.296	964000.0	9560.335	1000.0	1000.0	-161581.55	272614.03	272365.56	368467.1
15	907000.0	66594.29	974500.0	27655.922	1000.0	1000.0	-151683.02	219105.12	217391.6	303746.72
16	936400.0	36800.0	931700.0	22109.049	1000.0	1000.0	-143261.34	180442.84	179030.19	254827.7
17	931600.0	19365.95	938700.0	18303.277	1000.0	1000.0	-136505.38	155982.27	154216.11	220335.47
18	936600.0	43093.387	932000.0	48093.656	1000.0	1000.0	-131156.42	133136.52	131492.36	193678.97
19	949400.0	11253.444	882300.0	100352.43	1000.0	1000.0	-126809.01	122931.305	123883.984	175228.72
20	893600.0	68837.78	921800.0	64884.203	1000.0	1000.0	-122640.945	114181.89	114391.34	159286.84
21	910600.0	29917.217	929600.0	56945.94	1000.0	1000.0	-118465.664	107816.24	106979.33	149526.5
22	921600.0	45810.918	865000.0	21549.941	1000.0	1000.0	-115126.71	101748.445	101609.76	140235.72
23	896200.0	33162.63	906900.0	12251.122	1000.0	1000.0	-111968.88	93899.83	93210.484	126574.3
24	897800.0	23472.537	935700.0	70726.305	1000.0	1000.0	-109568.56	87122.24	86148.37	116475.85
25	932000.0	55831.89	939700.0	44113.6	1000.0	1000.0	-107550.4	82130.86	81839.21	111399.195
26	914200.0	64938.125	897600.0	70963.66	1000.0	1000.0	-105864.27	76039.52	75502.836	101915.2
27	908400.0	39210.203	954300.0	16691.613	1000.0	1000.0	-104265.625	74403.17	74530.48	99712.68
28	942200.0	35498.73	943700.0	19230.445	1000.0	1000.0	-102911.02	70542.336	70310.72	93468.41
29	926000.0	35524.637	801200.0	227736.17	1000.0	1000.0	-101795.35	68433.08	67877.43	89815.47
