Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
86	4530.2314	78.482635	4644.5327	4442.997	1000.0	360.99814	2.9013495	361.1758	266.40222	435000	-0.1370514	10060.119	-0.014855266	-308.80566	17.53919	1.9171051	1028.8848519325256
87	4455.1016	92.616714	4634.7075	4381.38	1000.0	363.3202	7.1366596	363.77423	90.225494	440000	-0.007433368	9266.58	-0.01581474	-428.9463	17.487944	1.8805602	1040.3762528896332
88	4491.915	19.014473	4523.123	4471.133	1000.0	363.2846	14.030398	366.0219	-154.63513	445000	-0.05112974	10073.793	-0.015407991	-1038.4102	17.711103	2.138749	1052.0094692707062
89	4474.5195	57.37516	4541.2344	4395.055	1000.0	366.2053	12.786125	368.40134	-130.37752	450000	-0.15276892	9129.547	-0.0157855	-1581.5918	17.6719	2.0896962	1063.690269947052
90	4428.5264	86.44773	4554.832	4332.934	1000.0	363.06427	22.380127	370.74414	-147.53882	455000	-0.022029877	9162.511	-0.015217859	-2477.308	17.64209	2.131854	1076.6537499427795
91	4508.592	57.85899	4573.831	4407.4736	1000.0	364.24814	24.84732	372.95578	-4.528636	460000	0.104556546	10509.626	-0.01650633	-3522.083	17.477465	1.9629191	1088.6423296928406
92	4535.549	98.828224	4668.004	4399.77	1000.0	342.6704	52.105587	375.54648	-228.30342	465000	0.10719801	13693.075	-0.01677917	-5951.4014	17.51879	1.9376539	1100.2990176677704
93	4453.3213	59.116028	4563.5176	4402.244	1000.0	372.94235	19.686422	378.07083	215.88426	470000	-0.017649004	8268.443	-0.016366469	-2047.4067	17.444763	1.8717326	1112.0905530452728
94	4488.1396	71.1479	4593.844	4387.8213	1000.0	366.46722	33.557667	380.33163	-32.765633	475000	-0.1168002	9567.009	-0.0147183165	-2840.0166	17.585491	2.0658453	1124.7415976524353
95	4450.442	76.48052	4529.855	4308.0947	1000.0	379.0381	16.152569	382.51495	77.89034	480000	-0.09195386	8224.856	-0.0140271485	-1307.8467	17.633608	2.014718	1136.4086952209473
96	4517.7456	112.16176	4722.6626	4414.172	1000.0	373.39014	30.66959	384.3183	-176.00368	485000	-0.005147516	10228.272	-0.0121942265	-2233.7188	17.626392	2.0530226	1147.7253875732422
97	4519.2954	81.85378	4663.4697	4444.679	1000.0	381.30185	18.68696	386.2928	220.5748	490000	-0.011218805	8254.18	-0.016520191	-1209.2695	17.573404	2.0412493	1159.2560567855835
