Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-1536.0741	92.33868	-1365.4928	-1640.375	1000.0	-0.02817804	0.84725744	2.0007396	-2.0859706	5000	0.38918102	20436.66	-0.027171046	-3792.9395	10.620768	3.1404266	12.999241590499878
1	-1454.4059	40.954067	-1385.5574	-1510.9194	1000.0	-14.393019	0.512751	-9.783592	-14.997736	10000	0.60755163	14778.374	-0.028481543	-1618.6025	10.626004	3.2138972	20.382198333740234
2	-1314.5922	57.21799	-1238.2275	-1404.551	1000.0	-21.57704	0.08369619	-20.668266	-21.651356	15000	0.42871293	10352.396	-0.020580232	-995.6455	10.485183	3.1163454	26.876789093017578
3	-1306.5161	64.81939	-1252.3345	-1431.0762	1000.0	-26.84048	0.045184482	-26.07192	-26.879154	20000	0.44324532	8978.827	-0.017878383	-861.4009	10.361378	2.9694083	33.200846672058105
4	-1217.4529	36.06464	-1167.4772	-1274.1421	1000.0	-31.734732	0.035468426	-31.139307	-31.760838	25000	0.47596532	6951.608	-0.015488565	-681.75195	10.293935	2.9082503	39.595669746398926
5	-1157.2284	84.104256	-1054.1144	-1271.6067	1000.0	-36.175423	0.022963857	-35.548443	-36.19162	30000	0.35911876	5643.8296	-0.016247094	-551.94775	10.372829	2.9305809	45.964720726013184
6	-1183.2817	56.760086	-1087.0079	-1260.3955	1000.0	-40.24875	0.023757407	-39.69206	-40.26432	35000	0.30973944	5467.06	-0.013962597	-536.50977	10.25366	2.8385146	52.56308388710022
7	-1097.603	57.57114	-1037.1516	-1183.4312	1000.0	-44.332355	0.01566052	-43.944283	-44.341846	40000	0.37055936	3628.9312	-0.011439532	-372.61426	10.2978325	2.9023309	59.173381090164185
8	-1121.0481	53.927975	-1063.1797	-1215.2424	1000.0	-47.846558	0.018253505	-47.24098	-47.855984	45000	0.32275552	3574.066	-0.012087047	-355.1958	10.279527	2.8113592	65.44843196868896
9	-1049.3324	61.778484	-935.409	-1104.1562	1000.0	-51.324642	0.014504124	-50.842327	-51.332676	50000	0.35038796	2716.2097	-0.010060698	-255.5498	10.102097	2.6948886	71.78195118904114
10	-995.94446	48.300335	-938.5219	-1080.4265	1000.0	-54.3748	0.014088845	-53.90535	-54.38184	55000	0.14409621	1946.296	-0.006863892	-185.03479	10.14647	2.7296536	78.7013087272644
11	-971.8289	47.90502	-918.4036	-1057.9546	1000.0	-57.035538	0.013328493	-56.523193	-57.04255	60000	0.4332003	1540.6827	-0.009725213	-150.47351	10.01444	2.6138282	85.8571228981018
12	-963.1234	56.818504	-886.4598	-1063.3789	1000.0	-59.4903	0.010839004	-59.24856	-59.49665	65000	0.2411335	1426.341	-0.008518651	-120.70715	10.062606	2.653552	92.71956372261047
13	-945.1984	48.960663	-883.2255	-1010.8946	1000.0	-61.747513	0.011143951	-61.47554	-61.753815	70000	0.19349854	954.4666	-0.009112358	-84.25079	10.080458	2.650346	99.83542275428772
14	-910.31934	66.88889	-802.08453	-999.7848	1000.0	-63.69233	0.0101393005	-63.46058	-63.697998	75000	0.18570426	840.4442	-0.0065496415	-55.118225	10.023964	2.601458	105.97376561164856
15	-851.0544	70.70079	-778.1242	-936.305	1000.0	-65.3107	0.009336111	-65.1195	-65.315605	80000	0.31931332	730.0308	-0.0072927177	-26.869873	9.955792	2.5516129	112.26194715499878
16	-926.2072	61.953846	-836.8375	-1001.2289	1000.0	-66.482666	0.009699362	-66.19097	-66.487854	85000	0.16551204	826.1725	-0.0056150258	-44.321777	10.016218	2.6288645	118.70074677467346
17	-816.8802	72.43984	-710.94946	-898.4497	1000.0	-67.97323	0.010113469	-67.70186	-67.97779	90000	0.19004324	485.2487	-0.007047385	-10.967102	9.936451	2.5073934	125.39390778541565
18	-812.53784	38.980797	-738.804	-847.4082	1000.0	-68.78903	0.00831829	-68.58817	-68.793625	95000	0.14080462	387.8196	-0.0055938065	-3.328186	9.796036	2.4167655	132.72231888771057
19	-815.57025	25.829489	-766.07697	-838.80664	1000.0	-69.241035	0.008366495	-69.04604	-69.2461	100000	0.19998169	407.8836	-0.005491242	-6.51532	9.864508	2.3973975	140.11176204681396
20	-830.05725	61.73164	-718.1632	-901.23395	1000.0	-69.85534	0.010790121	-69.63497	-69.86034	105000	0.20102526	599.9293	-0.006525442	-7.7491455	9.766911	2.3258874	147.9583637714386
21	-785.2227	69.21303	-712.69037	-876.09705	1000.0	-70.55167	0.00858318	-70.33448	-70.55636	110000	0.18625641	463.8998	-0.005166292	-0.43389893	9.71514	2.3111446	155.15994215011597
22	-780.95734	51.550198	-715.5132	-862.1826	1000.0	-70.75302	0.010043137	-70.41194	-70.75745	115000	0.19914582	506.6445	-0.005087495	-0.015899658	9.885554	2.4814343	162.59157824516296
23	-698.3888	25.139208	-667.4624	-740.3317	1000.0	-70.73657	0.010049452	-70.411995	-70.74107	120000	0.16350998	411.6844	-0.004323438	-11.8029785	9.841063	2.4172218	169.9869613647461
24	-782.8466	73.04871	-678.4483	-886.8218	1000.0	-69.85137	0.10878347	-66.02581	-69.86943	125000	0.06423264	491.6156	-0.00553181	-1.1744995	9.774184	2.331611	177.52818083763123
