Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	4665.0713	45.27983	4746.6543	4589.5225	4655.751	4.9759884	4662.6533	4646.7607	1000.0	1000.0	10000	116.746635	50.437843	368.25882	-106.7059	-116.97819	16.25531	82.70112156867981
2	4626.6514	46.489502	4688.0483	4552.093	4660.2905	2.5116918	4664.5522	4654.945	1000.0	1000.0	20000	252.42505	32.12	525.19586	63.558933	-252.59856	7.2260194	169.24192094802856
3	4616.322	52.47187	4674.112	4539.8486	4657.382	5.1433487	4663.473	4649.9873	1000.0	1000.0	30000	338.33478	21.841373	534.959	149.69571	-338.47113	5.999018	256.1177718639374
4	4624.389	47.7908	4664.518	4544.2207	4657.2593	3.4695249	4661.701	4650.3296	1000.0	1000.0	40000	391.35352	14.644157	714.5714	141.7449	-391.4703	5.802619	344.0133213996887
5	4647.243	33.3459	4671.578	4551.2207	4657.9165	3.9921176	4665.3105	4650.648	1000.0	1000.0	50000	425.18063	10.356912	662.4824	159.33632	-425.33786	5.6970315	431.50920724868774
6	4652.6943	37.613766	4700.0205	4551.593	4657.8223	6.0686903	4668.077	4645.46	1000.0	1000.0	60000	447.04813	7.843805	674.48145	217.76527	-447.21576	5.2352414	518.8264689445496
7	4619.536	45.465298	4671.5923	4543.135	4657.424	4.233847	4666.339	4649.77	1000.0	1000.0	70000	460.9083	7.081476	592.74915	230.58997	-461.0927	4.569718	606.976628780365
8	4626.084	54.23845	4697.285	4537.263	4659.103	4.585262	4664.5205	4648.9614	1000.0	1000.0	80000	470.4555	7.1312337	629.3199	272.12503	-470.66714	4.4042172	694.6428053379059
9	4640.943	42.96602	4685.348	4551.6387	4659.2056	3.9577222	4667.502	4653.031	1000.0	1000.0	90000	476.11108	7.3143687	688.7186	271.27097	-476.3083	4.350382	783.1534669399261
10	4648.329	27.518879	4670.4604	4568.0356	4658.817	3.384476	4664.9688	4654.899	1000.0	1000.0	100000	478.86176	7.5697274	722.66504	220.28201	-479.04016	4.2157025	870.7301375865936
11	4616.0933	46.11678	4666.447	4548.122	4659.6006	3.5293381	4667.3335	4654.793	1000.0	1000.0	110000	480.5181	7.829307	699.3755	237.52843	-480.7017	3.825093	958.9655718803406
12	4657.4927	12.041125	4680.7	4642.0684	4656.351	3.9858742	4663.6177	4650.0693	1000.0	1000.0	120000	481.88092	8.035253	697.7628	196.29773	-482.0574	3.974829	1047.4376947879791
13	4627.807	50.082783	4675.06	4538.9326	4657.5635	3.592601	4666.123	4652.1587	1000.0	1000.0	130000	482.1402	8.080217	684.56854	297.7005	-482.3099	3.7358575	1135.5594601631165
14	4660.3228	2.5467315	4663.2935	4654.392	4660.2266	4.9216857	4666.601	4651.142	1000.0	1000.0	140000	481.86456	8.038515	604.69116	308.06903	-482.029	3.4192288	1224.4843842983246
15	4605.3696	52.70469	4666.7563	4539.578	4658.3545	2.044382	4662.207	4655.4883	1000.0	1000.0	150000	481.3192	8.222289	634.1237	265.81235	-481.48056	3.294398	1313.3545925617218
16	4660.4766	12.734115	4688.874	4646.3706	4659.5044	3.3943634	4665.6187	4655.947	1000.0	1000.0	160000	481.0035	8.302091	698.2271	359.74127	-481.16516	3.34396	1402.4471611976624
17	4642.2163	39.42895	4680.99	4556.5044	4658.734	2.8705323	4664.9053	4654.178	1000.0	1000.0	170000	480.9887	8.337443	624.49835	325.91177	-481.145	3.0195243	1491.3650448322296
18	4656.04	10.15393	4674.025	4635.643	4657.116	4.5654383	4664.973	4651.04	1000.0	1000.0	180000	480.79416	8.2458105	643.87164	249.30278	-480.94424	2.889912	1579.7682087421417
19	4630.752	39.155876	4667.1416	4547.733	4659.231	4.4006987	4668.4014	4653.1475	1000.0	1000.0	190000	480.4783	7.9774785	642.5013	348.4444	-480.63	2.9040422	1668.6402034759521
20	4637.223	37.881115	4660.7114	4558.1377	4657.464	4.384939	4665.9136	4650.6963	1000.0	1000.0	200000	479.97845	7.927402	604.24585	262.38928	-480.12256	2.5062423	1757.3435685634613
