Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	903600.0	8260.751	974800.0	3600.0	1000.0	1000.0	-15539.677	78979.13	79021.07	28261.037
2	896200.0	4621.688	915800.0	16606.023	1000.0	1000.0	-58946.74	204127.55	202284.78	127669.86
3	945000.0	43464.926	940300.0	18697.861	1000.0	1000.0	-106809.695	1058194.4	1053910.2	576037.2
4	967200.0	7222.188	928100.0	9689.685	1000.0	1000.0	-139921.97	1936366.8	1935947.1	1082603.6
5	948200.0	20183.162	971900.0	7955.501	1000.0	1000.0	-167118.16	1627161.6	1635055.9	1094046.2
6	962400.0	22366.045	972500.0	28619.05	1000.0	1000.0	-168754.45	1364102.8	1374762.5	1062466.1
7	933400.0	28330.902	955300.0	20347.234	1000.0	1000.0	-164311.17	950232.5	949677.2	888409.94
8	953800.0	9907.573	962500.0	18006.943	1000.0	1000.0	-159238.78	676287.5	676614.9	717136.25
9	953200.0	9579.144	927500.0	56084.312	1000.0	1000.0	-153355.88	499997.2	503072.97	582119.6
10	951600.0	30130.38	954700.0	23790.965	1000.0	1000.0	-147507.33	360903.22	360635.4	460342.84
11	959400.0	19724.098	947500.0	16632.799	1000.0	1000.0	-142070.66	254101.45	254814.08	354688.12
12	927000.0	24600.812	932500.0	19469.205	1000.0	1000.0	-136568.02	204025.72	202498.08	296454.84
13	938200.0	10740.577	933100.0	24566.035	1000.0	1000.0	-131302.75	168444.23	166398.38	247084.7
14	942800.0	30367.086	919700.0	35575.414	1000.0	1000.0	-126430.92	140875.75	140242.94	212679.61
15	931800.0	48565.008	908500.0	31768.697	1000.0	1000.0	-121984.445	120343.22	117752.04	184546.83
16	941400.0	16871.277	964600.0	15460.919	1000.0	1000.0	-118017.41	105420.695	103380.35	162991.77
17	981200.0	12560.255	939900.0	26744.906	1000.0	1000.0	-114369.18	94896.53	93631.17	149732.1
18	955000.0	21307.275	946300.0	20474.617	1000.0	1000.0	-111224.12	85806.49	84243.664	134786.69
19	931600.0	27731.57	892800.0	29023.44	1000.0	1000.0	-108408.266	79558.95	78211.914	123342.836
