Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	8042892.0	131380.31	13942739.0	1.0	1000.0	1000.0	-33606.066	89175160.0	80945150.0	652974.75
2	7953149.0	630213.94	8573376.0	3938.7415	1000.0	1000.0	-189879.58	538509800.0	476494620.0	5483833.0
3	8730857.0	186738.52	8959474.0	2756.5579	1000.0	1000.0	-426637.8	1375523300.0	1241115100.0	16951224.0
4	6092827.0	3385223.8	8575030.0	2996.2427	1000.0	1000.0	-739913.75	2618808300.0	2409227300.0	26826366.0
5	8274818.5	601975.94	7070773.5	2244.0593	1000.0	1000.0	-1029203.4	3178989600.0	2993063400.0	28540560.0
6	8584906.0	754904.06	6878252.0	2185685.8	1000.0	1000.0	-1278972.4	3179898600.0	3101540600.0	16379044.0
7	7084133.0	2479255.5	7073193.5	3018.8179	894.8	1000.0	-1434101.0	4351799300.0	4229620500.0	11686893.0
8	6150004.0	2496957.5	7011820.0	3125308.0	1000.0	1000.0	-1504338.4	4076149500.0	3978803200.0	8560145.0
9	6429600.5	2918393.0	4843493.5	2972117.0	1000.0	1000.0	-1498721.6	4083289600.0	3982282200.0	8521071.0
10	10146225.0	3233791.8	8584534.0	6012.003	1000.0	1000.0	-1451552.0	3530981000.0	3444674800.0	8016443.0
11	7809645.0	704894.94	4788421.0	3049785.2	1000.0	912.3	-1420429.1	2889510700.0	2819213000.0	6590510.0
12	7679711.0	1411847.2	8500245.0	5115616.0	1000.0	912.6	-1396161.4	2349061000.0	2289311000.0	5164434.5
13	4076200.0	1905072.0	7890830.5	2331038.0	1000.0	1000.0	-1332373.9	2159326000.0	2094475000.0	4709558.0
14	5422277.0	3650936.5	4224379.0	3153591.8	1000.0	1000.0	-1294815.8	1833647600.0	1772397600.0	4192875.2
15	6487253.0	1169388.0	6503626.5	1787711.8	1000.0	1000.0	-1252526.9	1779817200.0	1721978000.0	4184309.8
