Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	890400.0	15422.0625	681300.0	19930.127	1000.0	1000.0	-13719.005	84486.04	84594.695	26292.04
2	904400.0	13139.254	934800.0	34626.0	1000.0	1000.0	-59328.7	412026.75	406723.88	226786.94
3	938200.0	21235.818	941700.0	11180.787	1000.0	1000.0	-145735.16	1658005.4	1659446.2	1138618.5
4	941400.0	17602.271	931300.0	23302.574	1000.0	1000.0	-198403.78	2370792.8	2370848.8	1565060.8
5	845000.0	138662.17	928400.0	60678.168	1000.0	1000.0	-224727.66	1748155.4	1733434.6	1372071.1
6	922400.0	30335.457	921500.0	20313.787	1000.0	1000.0	-241192.89	1357395.9	1352380.4	1309156.6
7	925600.0	14907.716	899200.0	28006.426	1000.0	1000.0	-244093.83	1174258.6	1182566.2	1197676.4
8	910000.0	60332.41	979700.0	26646.014	1000.0	1000.0	-240542.16	1081864.1	1094083.6	1119116.4
9	950000.0	32539.207	941600.0	31206.41	1000.0	1000.0	-235814.42	965770.3	976872.56	1048734.6
10	956400.0	19925.863	970300.0	10198.529	1000.0	1000.0	-228352.81	868444.56	882427.8	942170.3
11	933200.0	27665.14	919200.0	62683.01	1000.0	1000.0	-218269.95	718293.0	724941.1	811022.94
12	863400.0	105190.49	910000.0	50909.727	1000.0	1000.0	-206107.83	633566.8	632593.75	704916.75
13	927000.0	38631.59	909100.0	37827.11	1000.0	1000.0	-194141.72	532459.0	534118.06	605213.9
14	861200.0	100604.97	927000.0	55924.945	1000.0	1000.0	-183269.31	441914.7	438493.7	516511.12
15	923600.0	21312.906	863800.0	120965.125	1000.0	1000.0	-174442.47	364227.38	360972.44	440269.22
16	890200.0	78784.266	841400.0	83520.3	1000.0	1000.0	-165144.73	306692.6	304861.38	380070.8
17	944000.0	36567.746	897200.0	86408.11	1000.0	1000.0	-156965.89	281347.84	280758.5	345485.72
18	885400.0	69807.164	936500.0	21597.453	1000.0	1000.0	-149874.81	243697.72	240917.1	293505.75
19	834600.0	106931.01	889000.0	74927.96	1000.0	1000.0	-142554.19	218315.31	218741.66	269804.7
20	908400.0	49204.062	930800.0	30668.55	1000.0	1000.0	-136748.5	192957.6	191181.22	241741.92
21	934000.0	50346.797	939000.0	56621.55	1000.0	1000.0	-131617.66	181259.67	178331.03	223272.94
22	923200.0	70881.31	915800.0	80777.23	1000.0	1000.0	-127406.44	171658.9	170686.69	212059.5
23	929200.0	23232.736	897800.0	69509.42	1000.0	1000.0	-123730.53	153484.28	153528.84	187491.39
24	947400.0	10556.515	913900.0	15706.368	1000.0	1000.0	-120281.6	139829.75	138988.36	174653.36
25	919200.0	26648.828	943200.0	29212.324	1000.0	1000.0	-116956.19	125985.766	125543.805	156664.53
26	848400.0	93176.39	938100.0	81792.97	1000.0	1000.0	-114023.58	114943.8	114580.61	143120.8
27	968200.0	41257.242	920700.0	106944.9	1000.0	1000.0	-111466.32	105604.52	105564.56	131126.45
28	945200.0	22586.72	956100.0	29296.586	1000.0	1000.0	-109745.64	101203.95	100966.49	125818.39
29	810000.0	138838.05	876700.0	96745.08	1000.0	1000.0	-107900.13	96623.06	96203.53	118493.49
