Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	906200.0	16460.863	905800.0	24947.143	1000.0	1000.0	-14528.675	121773.44	121589.51	48723.105
2	904000.0	7874.008	896700.0	22899.998	1000.0	1000.0	-76052.33	586116.8	580653.94	391024.56
3	938400.0	12862.349	946500.0	18023.596	1000.0	1000.0	-180852.31	1912743.5	1907220.1	1470644.4
4	942800.0	12286.578	858900.0	59215.625	1000.0	1000.0	-218863.11	1599762.2	1612221.8	1466460.1
5	932000.0	31799.371	897100.0	52511.81	1000.0	1000.0	-224075.08	1117314.0	1136277.8	1130059.6
6	914000.0	39934.945	942300.0	19162.725	1000.0	1000.0	-223052.75	915207.8	928035.6	1020762.94
7	940000.0	15414.279	869900.0	43679.4	1000.0	1000.0	-216434.36	765025.8	768874.3	896248.94
8	911200.0	17057.549	894900.0	50916.5	1000.0	1000.0	-206255.0	559453.3	562297.4	722692.0
9	920600.0	29883.775	922700.0	19545.076	1000.0	1000.0	-192908.64	424121.7	426695.1	574486.5
10	963200.0	26248.047	881100.0	93846.1	1000.0	1000.0	-180612.77	303923.03	302262.66	451367.47
11	934000.0	29806.04	876200.0	104838.73	1000.0	1000.0	-182012.08	278493.6	272520.1	418677.88
12	948400.0	16871.277	931200.0	22315.018	1000.0	1000.0	-180267.08	262827.16	258665.39	398444.5
13	910800.0	61336.445	929300.0	58537.25	1000.0	1000.0	-174123.27	243241.22	239866.72	364771.62
14	937800.0	48325.566	958600.0	7200.0	1000.0	1000.0	-165730.4	227678.11	228004.97	366078.94
15	937200.0	20093.78	942500.0	50890.57	1000.0	1000.0	-157477.1	207738.86	207999.14	325531.38
16	944000.0	20000.0	922600.0	30643.758	1000.0	1000.0	-149379.36	183527.42	182503.75	279461.06
17	926400.0	27244.08	945800.0	17440.182	1000.0	1000.0	-141790.16	158003.4	156480.72	240353.25
18	952800.0	22399.998	957100.0	8129.575	1000.0	1000.0	-134630.28	136690.48	136025.23	208694.8
19	957400.0	18682.611	942100.0	48683.57	1000.0	1000.0	-128234.88	123347.734	123051.99	190931.33
20	932200.0	35918.797	937300.0	29735.668	1000.0	1000.0	-123212.83	110908.086	110971.57	169029.58
21	954200.0	13687.951	944100.0	17896.648	1000.0	1000.0	-119197.016	105423.0	105540.16	161218.3
22	960000.0	16284.962	889200.0	142538.28	1000.0	1000.0	-115274.91	102762.4	102180.66	151233.12
23	918600.0	57991.727	925600.0	64366.45	1000.0	1000.0	-111987.02	98420.8	98157.08	145655.5
24	905800.0	34718.293	933800.0	33686.203	1000.0	1000.0	-109352.04	93582.92	93133.39	136377.9
25	943000.0	22405.357	965300.0	20736.684	1000.0	1000.0	-106913.18	88925.59	88266.56	127934.64
26	954800.0	23111.9	978300.0	13587.126	1000.0	1000.0	-105005.94	86663.37	87904.55	126961.41
27	957000.0	16769.018	904800.0	75011.73	1000.0	1000.0	-103535.88	79316.18	79283.65	114473.24
28	954400.0	22366.045	967200.0	27312.268	1000.0	1000.0	-102246.44	74434.52	74039.42	106621.61
29	958000.0	25495.098	986000.0	12680.693	1000.0	1000.0	-101166.305	69946.375	70083.34	101552.586
