Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	887200.0	12432.216	521400.0	13807.244	1000.0	1000.0	-15997.378	88581.54	87760.664	28018.713
2	885400.0	12109.5	840700.0	45354.27	1000.0	1000.0	-65537.18	265217.44	249991.78	154856.22
3	944600.0	66725.11	979900.0	6106.5537	1000.0	1000.0	-127163.83	1205060.4	1189717.1	642107.4
4	956000.0	31196.154	936600.0	8077.1284	1000.0	1000.0	-172376.73	1946452.4	1929980.9	1019657.8
5	955800.0	10205.881	966900.0	10830.051	1000.0	1000.0	-205916.52	2063099.1	2081707.9	1183894.9
6	933600.0	51235.145	796900.0	184428.0	1000.0	1000.0	-222018.72	2098970.2	2112900.5	1313636.8
7	921800.0	53014.715	959400.0	12419.34	1000.0	1000.0	-228068.53	1701670.9	1717560.5	1180792.4
8	935000.0	72550.67	889900.0	109337.51	1000.0	1000.0	-226788.58	1222720.8	1209742.8	1013874.25
9	921000.0	39247.93	900300.0	67223.58	1000.0	1000.0	-219522.92	948006.7	941687.2	850388.25
10	899000.0	111301.39	918500.0	72015.625	1000.0	1000.0	-212166.53	792735.94	794321.4	763403.75
11	960400.0	13425.35	958000.0	29772.47	1000.0	1000.0	-201880.25	640306.7	641776.2	660674.44
12	927200.0	20653.328	939100.0	60263.504	1000.0	1000.0	-190824.28	482490.0	483465.84	533397.1
13	888400.0	71544.67	938600.0	30961.912	1000.0	1000.0	-178469.34	361514.0	361471.78	424968.75
14	960000.0	14764.823	905400.0	107862.13	1000.0	1000.0	-165758.6	274836.5	274461.94	344143.0
15	935000.0	56579.15	724400.0	151100.1	1000.0	1000.0	-153802.98	238128.89	235074.05	301197.88
16	865000.0	136262.98	978800.0	25937.617	1000.0	1000.0	-143598.77	208379.5	205597.11	255893.05
17	872200.0	157417.16	881800.0	116338.984	1000.0	1000.0	-136639.31	180701.38	178059.45	221526.14
18	934400.0	51959.984	887400.0	129546.29	1000.0	1000.0	-130747.02	152568.73	150279.03	193114.66
19	889000.0	78064.08	930600.0	117964.58	1000.0	1000.0	-125347.45	134494.39	132551.84	169219.56
20	874000.0	169954.11	879600.0	110336.03	1000.0	1000.0	-120596.43	122997.25	121158.14	153763.95
21	886400.0	83860.84	945100.0	27171.492	1000.0	1000.0	-115933.234	109440.62	107479.016	138844.25
22	948200.0	17893.016	814000.0	155664.38	1000.0	1000.0	-112276.734	99449.46	98054.46	126723.734
23	859400.0	159641.6	784900.0	130564.51	1000.0	1000.0	-109519.56	92530.99	91211.08	118320.16
24	968400.0	18768.059	635700.0	173034.7	1000.0	1000.0	-108585.79	93139.69	91806.18	118496.98
25	921000.0	106299.57	916800.0	109087.85	1000.0	1000.0	-107974.6	94877.25	93913.6	114927.18
26	794000.0	110428.26	928000.0	46632.605	1000.0	1000.0	-107076.17	96978.71	95778.914	114977.38
27	963400.0	24686.838	991800.0	7277.3623	1000.0	1000.0	-106040.305	94601.89	93907.24	112099.99
28	981600.0	13200.0	929600.0	89015.95	1000.0	1000.0	-104833.64	87567.836	87047.67	102540.09
29	899600.0	147900.78	919900.0	110365.26	1000.0	1000.0	-103508.055	83394.98	83202.95	99592.62
