Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	897600.0	15200.0	1000000.0	0.0	1000.0	1000.0	-14819.048	86353.56	85891.95	26940.225
2	902000.0	10353.743	991600.0	5969.925	1000.0	1000.0	-60865.754	282044.8	269977.03	165235.47
3	977800.0	28659.379	861800.0	163071.03	1000.0	1000.0	-134766.97	1324436.0	1301665.6	795752.06
4	980200.0	15942.3955	990700.0	6165.2246	1000.0	1000.0	-194214.94	2274872.2	2296749.5	1361451.9
5	946800.0	44115.3	982700.0	6957.729	1000.0	1000.0	-224264.95	2366411.2	2385059.5	1606231.2
6	933800.0	95648.11	992700.0	7085.9014	1000.0	1000.0	-241379.5	2120268.5	2140886.2	1671820.0
7	982000.0	21624.06	963800.0	33210.84	1000.0	1000.0	-250097.36	1840951.5	1838250.6	1609198.0
8	981600.0	12800.0	814700.0	177134.44	1000.0	1000.0	-247051.62	1878239.4	1868772.8	1578446.2
9	924200.0	87052.625	982300.0	12736.169	1000.0	1000.0	-239005.75	2042123.9	2044525.1	1604467.9
10	950000.0	44645.27	950600.0	63185.758	1000.0	1000.0	-230823.38	1802718.0	1834407.9	1496065.6
11	989800.0	6615.1343	942100.0	101919.04	1000.0	1000.0	-222480.39	1424162.6	1437616.8	1268198.2
12	992400.0	5851.4956	985900.0	27613.22	1000.0	1000.0	-212959.4	1229164.5	1246114.9	1145880.6
13	988800.0	10925.2	939900.0	94820.305	1000.0	1000.0	-208559.75	974750.5	993649.06	963245.06
14	833000.0	190208.3	790200.0	193070.36	1000.0	1000.0	-199189.2	805540.94	811968.8	813174.5
15	906000.0	181511.44	977500.0	32153.537	1000.0	1000.0	-189059.44	645781.94	647155.6	670364.4
16	954600.0	79557.77	926300.0	101429.83	1000.0	1000.0	-178422.94	514693.16	513293.06	571618.56
17	976400.0	25064.717	926700.0	93080.66	1000.0	1000.0	-169885.34	410660.3	405545.16	470313.16
18	872800.0	144781.77	932800.0	65711.19	1000.0	1000.0	-161618.22	339000.16	333229.88	402286.94
19	978200.0	17881.834	945900.0	90298.89	1000.0	1000.0	-155501.75	283866.22	278169.03	348478.25
