Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	899400.0	15907.23	980400.0	4247.352	1000.0	1000.0	-15898.973	92911.22	93333.99	35400.7
2	882600.0	20065.89	813800.0	143406.27	1000.0	1000.0	-68586.445	318732.38	317884.72	191238.0
3	915000.0	69183.81	908200.0	47662.98	1000.0	1000.0	-141794.05	873949.8	880188.1	604752.6
4	947400.0	29910.531	940200.0	12749.902	1000.0	1000.0	-187413.98	1739442.6	1740360.5	1170088.4
5	929400.0	17828.066	985700.0	12617.844	1000.0	1000.0	-212429.84	1380920.4	1366145.4	1235623.2
6	949600.0	19985.994	957200.0	30963.85	1000.0	1000.0	-220179.89	1083777.5	1062363.5	1120133.9
7	904000.0	45011.11	960500.0	5220.1533	1000.0	1000.0	-219458.89	778132.5	758444.75	939477.5
8	943000.0	42558.19	911800.0	74064.56	1000.0	1000.0	-214808.73	874585.7	860885.0	994315.9
9	836000.0	86424.54	907900.0	80864.64	1000.0	1000.0	-211618.17	808366.5	792246.5	891367.94
10	927400.0	18205.494	931200.0	40056.957	1000.0	1000.0	-203437.06	677217.06	655639.1	788907.6
11	935400.0	34337.152	914200.0	108398.16	1000.0	1000.0	-196323.81	575495.25	552672.0	676768.6
12	935400.0	28883.213	951000.0	17538.53	1000.0	1000.0	-188716.08	487051.56	475212.6	608935.5
13	934000.0	37507.332	950500.0	29557.57	1000.0	1000.0	-179618.89	424490.9	410040.4	530473.94
14	924000.0	34715.99	923700.0	46891.473	1000.0	1000.0	-171342.92	346069.44	333480.12	437272.78
15	904000.0	23435.016	863800.0	88706.03	1000.0	1000.0	-162610.2	279476.88	270435.94	370519.34
16	924400.0	27753.197	907700.0	52725.8	1000.0	1000.0	-153802.53	234012.31	225298.4	308333.5
17	939800.0	38353.098	948100.0	29409.012	1000.0	1000.0	-145795.05	201735.55	196708.45	274737.56
18	947800.0	23498.084	906400.0	18995.79	1000.0	1000.0	-139744.11	186080.8	181223.47	251860.94
19	872800.0	133900.56	931400.0	29425.158	1000.0	1000.0	-134472.11	170424.55	165380.84	227017.14
20	877800.0	74847.58	948600.0	7927.1685	1000.0	1000.0	-130363.445	156882.14	152961.17	212514.53
21	924200.0	21008.568	853200.0	116537.375	1000.0	1000.0	-126208.72	145389.61	142081.44	194171.92
22	867000.0	46299.027	938300.0	54600.457	1000.0	1000.0	-122490.42	137572.6	134305.36	178917.33
23	929400.0	58837.402	918200.0	55482.973	1000.0	1000.0	-119591.77	132000.95	130026.29	172449.4
24	913400.0	25215.867	941400.0	15167.07	1000.0	1000.0	-117417.305	127732.23	124979.914	166768.38
25	903600.0	69257.78	905100.0	56007.945	1000.0	1000.0	-115501.8	123224.82	120217.08	157232.95
26	946400.0	13455.11	872100.0	81901.71	1000.0	1000.0	-113573.15	118701.4	116287.59	152616.17
27	951400.0	30728.488	947100.0	41430.543	1000.0	1000.0	-111539.09	114741.555	113258.46	146423.95
28	928000.0	34211.11	931900.0	31395.7	1000.0	1000.0	-109744.54	111701.89	110533.36	141557.62
29	938200.0	18290.98	945700.0	21762.582	1000.0	1000.0	-108081.38	108658.29	107322.75	136873.98
