Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	882600.0	11271.202	535000.0	12529.964	1000.0	1000.0	-14540.197	81126.37	80874.445	25658.416
2	883000.0	11401.754	697700.0	116868.34	1000.0	1000.0	-66320.92	456667.66	462018.9	287110.16
3	943200.0	35119.227	881400.0	115438.46	1000.0	1000.0	-164334.25	1499872.0	1494642.1	1033348.5
4	957000.0	13431.307	973600.0	5713.1426	1000.0	1000.0	-227872.4	2657045.5	2675645.8	1842690.5
5	940400.0	19581.623	925500.0	37976.97	1000.0	1000.0	-259613.0	2916585.5	2918209.0	2188156.0
6	889800.0	85269.92	926000.0	52988.676	1000.0	1000.0	-265354.25	1911917.0	1885490.4	1769100.2
7	940800.0	26437.852	911800.0	24762.068	1000.0	1000.0	-257980.0	1597576.8	1576625.0	1614561.1
8	839600.0	127030.06	922200.0	59539.57	1000.0	1000.0	-247771.23	1245685.1	1240565.1	1292809.0
9	885400.0	40003.0	843200.0	134484.05	1000.0	1000.0	-232875.55	882492.1	878766.9	1038340.3
10	861200.0	147270.36	951400.0	11516.944	1000.0	1000.0	-223558.42	785674.4	774458.94	946377.2
11	886200.0	94469.88	934200.0	28613.984	1000.0	1000.0	-209672.62	682132.7	678126.9	848127.9
12	916000.0	67637.266	737100.0	77287.06	1000.0	1000.0	-194829.55	604920.44	603360.44	731767.94
13	803600.0	124793.59	835900.0	96978.81	1000.0	1000.0	-182040.33	471266.3	467297.75	596458.3
14	806200.0	36869.5	783600.0	124329.555	1000.0	1000.0	-171634.77	388584.03	383629.47	506129.78
15	764000.0	120575.29	736600.0	106340.21	1000.0	1000.0	-163222.33	325314.34	320567.6	411410.06
16	822000.0	71091.49	876400.0	31862.83	1000.0	1000.0	-156111.05	262666.38	261168.33	345025.34
17	863000.0	103380.84	827500.0	126430.414	1000.0	1000.0	-148381.73	207824.77	204824.06	279160.16
18	778400.0	142228.83	800200.0	24947.145	1000.0	1000.0	-141190.62	179231.48	177400.66	246864.31
19	898800.0	51034.89	841800.0	78248.06	1000.0	1000.0	-134863.47	159334.58	156342.06	215978.16
