Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	913000.0	6985.6997	991800.0	1886.7963	1000.0	1000.0	-14401.325	69691.42	69872.484	22282.156
2	907600.0	10229.369	988100.0	3645.5452	1000.0	1000.0	-54855.31	214214.19	215856.12	112976.664
3	947600.0	24137.938	970200.0	17531.686	1000.0	1000.0	-108957.12	817360.3	823912.94	398256.06
4	960000.0	22742.031	930700.0	19682.732	1000.0	1000.0	-157462.17	1642511.8	1668322.1	760182.7
5	941200.0	32443.182	964300.0	5622.277	1000.0	1000.0	-202699.83	2016991.9	2033796.8	1069049.5
6	943400.0	14513.442	952300.0	4733.92	1000.0	1000.0	-226182.97	2370058.8	2386051.0	1343464.0
7	935000.0	34234.484	923900.0	10539.924	1000.0	1000.0	-241171.02	2078592.2	2088661.0	1370959.5
8	913200.0	33150.566	931200.0	19973.982	1000.0	1000.0	-244675.05	1682214.2	1689754.0	1238986.8
9	901800.0	47658.785	969300.0	12899.999	1000.0	1000.0	-241315.44	1369423.6	1380383.1	1125740.6
10	928800.0	16833.3	936600.0	42610.33	1000.0	1000.0	-235439.69	1139407.0	1133335.1	1012963.94
11	963200.0	23455.49	895600.0	43591.742	1000.0	1000.0	-232779.52	993149.6	991966.6	987130.25
12	910600.0	32215.523	955800.0	55513.6	1000.0	1000.0	-228606.88	900620.5	888921.5	901972.4
13	961200.0	26133.504	931700.0	43162.598	1000.0	1000.0	-221069.88	745173.1	734266.6	783360.6
14	970600.0	15653.754	958300.0	11950.313	1000.0	1000.0	-209507.44	642973.5	636905.5	686881.8
15	910000.0	23503.191	897900.0	54804.105	1000.0	1000.0	-196177.16	503347.8	489130.4	559472.0
16	941000.0	30541.775	943400.0	32066.182	1000.0	1000.0	-183340.77	402618.38	388475.06	470780.0
17	946000.0	32539.207	933000.0	40306.33	1000.0	1000.0	-170738.92	329856.72	320309.88	391211.0
18	952400.0	11253.444	927500.0	60146.902	1000.0	1000.0	-160034.73	286421.97	278606.2	355433.7
19	945800.0	34839.06	973600.0	22055.385	1000.0	1000.0	-151999.83	256615.11	248716.52	311723.66
