Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	4668.86	51.51372	4777.792	4590.4985	4462.4243	1.9357842	4465.4653	4459.2764	1000.0	1000.0	10000	104.91991	52.43353	333.97223	-111.77715	-105.087524	7.186933	81.2039635181427
2	4618.8047	56.10211	4674.7637	4477.4365	4602.7544	3.2360756	4610.7485	4598.333	1000.0	1000.0	20000	245.63951	33.177174	424.45532	92.430756	-245.80298	4.8845844	166.67406964302063
3	4605.1377	46.299824	4670.558	4539.764	4602.4087	4.658828	4609.9204	4594.387	1000.0	1000.0	30000	333.0114	22.856783	662.8847	97.34312	-333.15826	4.932612	252.30619478225708
4	4622.585	35.563232	4673.0513	4565.897	4604.241	2.7872431	4608.2944	4599.7993	1000.0	1000.0	40000	388.10626	17.995882	534.73627	87.033005	-388.2618	4.995421	337.9975800514221
5	4628.732	34.817616	4676.977	4573.472	4603.039	3.263739	4608.414	4599.2646	1000.0	1000.0	50000	421.62653	14.683122	659.6904	152.71399	-421.7334	5.376282	424.42708444595337
6	4598.332	37.188118	4652.4565	4546.2363	4601.721	2.8648243	4608.95	4597.423	1000.0	1000.0	60000	441.70892	13.169337	643.07404	128.92865	-441.81375	4.9373975	510.05950450897217
7	4598.581	47.91198	4653.519	4507.8896	4604.229	4.3338404	4610.658	4598.561	1000.0	1000.0	70000	453.21603	12.253492	690.915	120.21104	-453.293	5.1600585	597.0447978973389
8	4594.0728	42.72281	4673.231	4545.309	4604.766	3.9644365	4612.096	4600.179	1000.0	1000.0	80000	459.46893	11.586601	696.4432	123.27408	-459.53775	4.2081766	683.2374436855316
9	4586.1484	93.136185	4667.959	4329.7363	4604.322	4.1085505	4610.6	4597.858	1000.0	1000.0	90000	463.32025	11.28615	761.0011	222.4752	-463.39865	4.2129064	770.1115357875824
10	4589.09	36.663918	4639.5186	4538.688	4604.3403	3.5771322	4610.5986	4597.817	1000.0	1000.0	100000	465.81354	11.04759	695.4702	91.49367	-465.90054	4.4252563	856.1127028465271
11	4621.483	43.927723	4673.7334	4548.8154	4604.706	5.0413675	4610.7715	4595.8535	1000.0	1000.0	110000	468.2984	10.355214	756.08374	257.26657	-468.40054	3.8039887	942.8291923999786
12	4622.914	39.018295	4675.5703	4553.327	4605.637	5.1467333	4611.791	4597.0864	1000.0	1000.0	120000	470.21503	9.735946	738.4077	245.58325	-470.32736	3.4871314	1029.9608941078186
13	4589.2866	44.558773	4660.4062	4528.7095	4603.8975	3.7961226	4609.3306	4597.744	1000.0	1000.0	130000	472.27948	9.081786	746.5488	204.32358	-472.40976	3.7648504	1116.688444852829
14	4620.001	39.25484	4664.7153	4565.313	4605.425	4.1848083	4611.2827	4600.1133	1000.0	1000.0	140000	473.69107	8.721421	701.53766	108.9997	-473.81744	2.9507177	1203.6986060142517
15	4624.083	35.695255	4660.3022	4565.117	4605.0693	5.034258	4611.6294	4599.142	1000.0	1000.0	150000	474.5154	8.849373	752.5924	274.25513	-474.6502	2.8407972	1292.387936115265
16	4646.6494	22.68569	4676.7705	4591.4873	4605.3164	3.6128478	4611.3887	4600.89	1000.0	1000.0	160000	475.59	9.011332	669.59595	215.37389	-475.729	2.8576376	1380.6394307613373
17	4608.26	46.248535	4667.227	4542.5566	4602.283	4.188921	4610.354	4595.0063	1000.0	1000.0	170000	476.42935	9.181493	598.4503	126.905205	-476.5653	2.5875542	1468.30260014534
18	4629.96	33.775787	4658.0474	4563.7246	4604.5005	5.1204495	4610.8564	4595.3604	1000.0	1000.0	180000	475.8268	9.157968	665.3502	297.24893	-475.9345	2.3488848	1556.3596346378326
19	4620.6157	50.71336	4672.056	4536.3433	4605.204	5.4164395	4611.085	4594.769	1000.0	1000.0	190000	475.37695	9.397645	748.0236	252.06541	-475.50244	2.4155388	1644.2425928115845
20	4605.943	40.800064	4659.514	4550.8965	4604.1094	5.7099323	4610.8164	4594.125	1000.0	1000.0	200000	475.48923	9.337632	738.8301	304.4087	-475.60724	2.2615921	1731.70024228096
21	4602.219	43.653763	4674.081	4548.889	4602.667	3.8689508	4609.2964	4596.067	1000.0	1000.0	210000	475.6634	9.270339	573.02704	306.69434	-475.795	2.106858	1821.6576309204102
22	4619.554	42.60029	4665.932	4540.184	4604.257	5.074274	4610.6187	4592.647	1000.0	1000.0	220000	475.79526	9.834606	662.5668	245.59467	-475.9206	2.432659	1922.9212744235992
23	4625.8174	37.634747	4668.756	4557.5317	4603.651	4.6705575	4611.465	4594.1772	1000.0	1000.0	230000	475.90735	10.729525	684.84753	298.37408	-476.0342	2.1682653	2023.0287866592407
24	4623.155	41.462254	4670.774	4532.826	4605.0093	4.198212	4610.389	4599.924	1000.0	1000.0	240000	476.1211	11.858854	572.9788	280.21295	-476.24445	2.5616903	2122.6976103782654
25	4616.037	41.119274	4667.7837	4544.559	4604.9854	4.751516	4611.5254	4598.8022	1000.0	1000.0	250000	476.4717	12.967998	649.71545	191.98401	-476.61746	2.6003985	2223.7761087417603
26	4622.362	36.92836	4662.0464	4550.862	4604.0938	5.492704	4610.059	4591.5938	1000.0	1000.0	260000	476.9959	13.576095	602.3938	211.90465	-477.1198	2.5423372	2326.5463242530823
27	4628.802	49.868526	4676.4927	4497.583	4602.7373	4.1199703	4609.4507	4594.0522	1000.0	1000.0	270000	476.22537	12.807221	710.0949	237.15926	-476.32986	2.5493157	2429.408889770508
28	4620.7593	44.3667	4668.0103	4553.9707	4603.3203	4.9246554	4609.8677	4593.587	1000.0	1000.0	280000	475.31052	12.331914	589.8971	169.37102	-475.41086	2.3884628	2531.895541906357
29	4610.0605	47.030014	4661.1562	4535.6763	4603.19	3.8365493	4609.7925	4597.2603	1000.0	1000.0	290000	474.50092	11.956849	759.71893	113.72514	-474.59875	2.81918	2633.022259235382
30	4607.876	68.83583	4662.2544	4428.3823	4604.3433	4.7417645	4610.026	4595.0166	1000.0	1000.0	300000	473.9363	11.429824	676.4815	157.31091	-474.0341	2.483134	2733.807408809662
31	4601.505	41.722694	4666.3687	4548.007	4606.04	4.687469	4610.852	4596.5957	1000.0	1000.0	310000	473.61847	10.7726755	617.34064	281.45184	-473.71576	2.5689552	2834.9661197662354
32	4623.4907	38.480618	4659.9736	4547.7285	4603.4624	2.8694527	4609.6104	4599.622	1000.0	1000.0	320000	473.3323	10.552238	722.4194	248.6043	-473.43515	2.8459165	2936.5565977096558
33	4602.7695	35.32429	4645.648	4548.7144	4606.3994	4.038857	4611.347	4599.2983	1000.0	1000.0	330000	473.4852	10.259553	595.6246	288.83563	-473.6053	2.4514036	3039.487465620041
34	4611.7046	36.566433	4655.849	4554.7036	4605.553	4.101272	4609.4473	4596.832	1000.0	1000.0	340000	473.9891	9.527962	600.7758	323.41135	-474.106	2.4004576	3143.303063392639
35	4614.273	44.383472	4671.172	4547.9644	4602.547	5.6978564	4610.124	4593.0225	1000.0	1000.0	350000	474.24365	8.937211	576.03687	286.97208	-474.36816	2.172392	3245.723479747772
36	4596.59	43.454372	4654.4814	4546.934	4602.473	4.733196	4609.837	4595.346	1000.0	1000.0	360000	474.54327	8.298238	691.56195	345.3796	-474.66486	2.1307638	3347.3205938339233
37	4596.4297	43.650757	4654.361	4527.4956	4604.318	3.678737	4611.482	4599.78	1000.0	1000.0	370000	474.78308	7.958942	604.63837	270.85522	-474.9077	2.131923	3446.536116838455
38	4613.39	34.065132	4666.2476	4552.884	4604.458	4.1504426	4610.2935	4595.476	1000.0	1000.0	380000	474.6613	7.9810243	582.19086	326.91953	-474.77744	1.73354	3539.6778898239136
39	4604.9517	45.82153	4660.2764	4539.203	4603.694	3.458373	4610.003	4598.934	1000.0	1000.0	390000	474.4571	7.842406	719.80145	276.91025	-474.5705	1.9636527	3627.8743658065796
40	4621.9307	35.408314	4679.3423	4557.688	4603.42	4.8744574	4609.305	4596.7964	1000.0	1000.0	400000	474.38586	7.658475	648.66534	278.0767	-474.50406	1.6900227	3717.7410311698914
41	4624.2407	39.239994	4692.367	4548.129	4604.9795	4.1645727	4610.427	4596.7627	1000.0	1000.0	410000	474.44617	7.6408653	595.6435	332.51138	-474.5652	1.791227	3806.9095392227173
42	4581.8857	59.207924	4665.7324	4469.015	4604.4087	3.7483435	4610.928	4599.219	1000.0	1000.0	420000	474.3136	7.5231586	831.4646	340.07278	-474.42526	1.7137656	3895.377419948578
43	4609.935	34.87296	4653.3066	4563.7456	4604.793	3.8383102	4610.1187	4599.0405	1000.0	1000.0	430000	474.03156	7.0663667	598.29596	268.22873	-474.13635	1.6117687	3983.733190536499
44	4578.343	38.773827	4652.036	4516.911	4604.4395	4.594432	4611.271	4596.2485	1000.0	1000.0	440000	473.9008	6.708423	618.9625	297.08887	-474.01376	1.6116275	4073.136085987091
45	4626.863	43.915928	4660.528	4509.7046	4606.3057	3.4671876	4610.885	4599.8374	1000.0	1000.0	450000	473.85446	6.3845067	658.52814	315.2446	-473.96313	1.4913803	4162.37037396431
46	4608.269	45.686237	4672.755	4542.448	4599.5635	5.748761	4611.044	4592.0625	1000.0	1000.0	460000	473.6566	6.305389	619.4739	253.77058	-473.769	1.6043153	4250.998715877533
47	4624.5923	43.515465	4663.2617	4540.668	4601.8735	2.8884714	4606.5747	4594.9775	1000.0	1000.0	470000	473.68103	6.168072	573.7553	381.72995	-473.7874	1.3788369	4341.88574719429
48	4616.907	51.00605	4684.0264	4503.1133	4606.618	3.9364238	4611.804	4598.553	1000.0	1000.0	480000	473.6976	5.918904	636.7105	328.28503	-473.8193	1.7757412	4431.929725408554
49	4604.6943	38.39982	4656.9526	4534.3584	4603.2285	4.9894576	4608.61	4591.109	1000.0	1000.0	490000	473.96793	5.735259	614.75323	296.0257	-474.0907	1.5434378	4522.161968231201
50	4609.6196	43.907127	4679.147	4541.4185	4603.564	3.7463093	4609.564	4599.125	1000.0	1000.0	500000	474.30475	5.3528094	724.7323	285.9546	-474.4297	1.6195989	4612.747917413712
51	4604.76	50.61476	4664.9336	4514.014	4603.723	5.0413313	4610.471	4596.5396	1000.0	1000.0	510000	474.43292	5.230699	619.71497	348.58267	-474.553	1.4964421	4705.985659122467
52	4617.0273	45.4504	4667.35	4536.1772	4601.477	5.1922812	4610.0894	4593.2437	1000.0	1000.0	520000	474.26962	5.130911	567.98914	259.9709	-474.3813	1.3204709	4798.525629997253
53	4618.359	47.171234	4672.004	4547.3955	4604.1235	4.2552505	4611.219	4595.6226	1000.0	1000.0	530000	474.0351	5.0643873	624.98865	345.396	-474.14655	1.3491911	4892.3100066185
54	4618.1455	41.677425	4670.395	4563.448	4604.8228	5.026749	4610.251	4594.785	1000.0	1000.0	540000	473.9776	4.979574	649.8389	339.50314	-474.0939	1.3449429	4990.9153842926025
55	4607.505	45.38132	4665.6616	4519.168	4601.8774	6.0595956	4610.646	4592.917	1000.0	1000.0	550000	473.8712	5.118409	567.7708	334.89084	-473.98566	1.3621398	5089.677219629288
56	4600.4927	42.28042	4667.4517	4539.8403	4602.7246	4.3435493	4610.1284	4594.02	1000.0	1000.0	560000	473.6848	5.0351954	573.84503	291.7641	-473.7931	1.2900907	5188.385497570038
57	4609.3613	46.967766	4667.276	4545.26	4602.85	5.3550606	4609.632	4591.6235	1000.0	1000.0	570000	473.64926	5.0328274	556.91565	360.93414	-473.7599	1.3582807	5288.74293422699
58	4616.735	40.309483	4657.6934	4542.1504	4605.007	3.1086159	4610.334	4600.656	1000.0	1000.0	580000	473.3849	5.1883135	590.1786	340.46484	-473.492	1.3978984	5387.937431573868
59	4630.118	42.049416	4666.8086	4554.394	4602.5977	4.70886	4609.138	4593.4653	1000.0	1000.0	590000	473.461	5.063141	644.24084	340.2053	-473.5721	1.4592732	5487.8698036670685
60	4601.5635	43.03945	4661.772	4546.267	4606.8906	3.638195	4611.3564	4599.9106	1000.0	1000.0	600000	473.21622	4.8933654	616.0854	323.2295	-473.31876	1.2212427	5587.073172330856
61	4618.71	63.754505	4657.4106	4433.6323	4604.1396	5.104217	4610.373	4595.1484	1000.0	1000.0	610000	473.0228	4.9427204	614.2958	361.5943	-473.1286	1.2150639	5686.323709726334
62	4601.917	41.87355	4650.415	4544.091	4603.173	4.581481	4610.9326	4597.033	1000.0	1000.0	620000	472.7743	5.143334	617.0807	354.04114	-472.8743	1.3490965	5784.825182914734
63	4591.4106	30.44205	4659.238	4548.2495	4602.656	4.82753	4608.9263	4595.5444	1000.0	1000.0	630000	472.65027	5.3554263	590.97504	346.41107	-472.7558	1.4056426	5888.555267095566
64	4624.729	31.060192	4661.0137	4551.8237	4603.6865	4.882372	4611.1284	4597.7544	1000.0	1000.0	640000	472.67545	5.55979	658.25665	299.8913	-472.77234	1.4942135	5994.856629371643
65	4623.6807	42.92631	4666.553	4537.5913	4603.5337	5.397337	4610.0347	4593.8994	1000.0	1000.0	650000	472.31268	5.750857	627.4836	305.077	-472.4091	1.4297894	6099.80525970459
66	4612.6665	42.60693	4667.894	4554.6133	4603.1787	5.4566684	4609.9604	4593.0967	1000.0	1000.0	660000	472.32016	5.3542247	549.09863	291.17365	-472.42276	1.2464036	6207.320908784866
67	4597.718	44.81724	4658.988	4534.6616	4602.4585	6.0615506	4610.671	4593.4033	1000.0	1000.0	670000	472.37695	4.999775	684.8389	335.08014	-472.4749	1.3676246	6313.11803483963
68	4585.5693	38.24351	4649.305	4532.9893	4605.078	4.175788	4610.3975	4597.0835	1000.0	1000.0	680000	472.20593	4.8220453	566.5669	345.02734	-472.3005	1.2586881	6419.284721851349
69	4582.096	34.314167	4647.4526	4531.445	4604.7407	4.9724803	4609.6426	4595.3237	1000.0	1000.0	690000	471.98285	4.854962	553.59467	370.3117	-472.08234	1.1566427	6534.939287662506
70	4611.2	39.165115	4665.268	4548.536	4602.7583	4.758325	4609.66	4594.8706	1000.0	1000.0	700000	472.0194	4.8857074	553.5716	216.39293	-472.1126	1.2231456	6648.42903137207
