Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	10773342.0	293850.12	13941520.0	3658.2	1000.0	1000.0	-38076.715	108352920.0	109622260.0	592869.9
2	10887387.0	358083.3	13860150.0	39640.73	1000.0	1000.0	-206723.89	703541950.0	719606400.0	7194081.5
3	13874253.0	26126.037	13734498.0	189351.48	1000.0	1000.0	-481826.25	2264718800.0	2324561400.0	30912846.0
4	12226558.0	3248966.8	967730.2	22543.418	1000.0	1000.0	-813178.1	4039198700.0	4142667000.0	43311052.0
5	983088.4	802144.94	972528.3	37323.46	1000.0	1000.0	-1169838.1	6111770000.0	6236096000.0	59810892.0
6	6614263.0	5995235.0	7708306.5	5270590.0	1000.0	906.4	-1442456.0	5886873600.0	5965464600.0	37039684.0
7	9703997.0	5270250.5	13874976.0	38983.293	1000.0	1000.0	-1610195.1	6227531300.0	6284180500.0	24176536.0
8	13894133.0	14806.847	13873574.0	38440.11	1000.0	1000.0	-1701656.1	5223074300.0	5251245000.0	15690072.0
9	12809165.0	2144161.5	12257722.0	3546699.8	1000.0	1000.0	-1734578.6	4447449600.0	4465151000.0	11093500.0
10	12064958.0	2455866.0	6561475.0	4526678.0	1000.0	1000.0	-1733551.2	4341999000.0	4361346600.0	9899946.0
11	7657669.0	4997463.0	12415830.0	3848926.2	1000.0	1000.0	-1716114.8	4062952000.0	4085642200.0	9988419.0
12	11147264.0	5041310.5	11290198.0	5097326.0	1000.0	1000.0	-1685703.5	3526385400.0	3543834000.0	8805450.0
13	7525604.0	5203480.5	12518071.0	3917323.5	1000.0	1000.0	-1654921.8	3130714000.0	3146517000.0	7464906.0
14	13855848.0	59074.11	7962001.0	2882369.5	1000.0	1000.0	-1613728.0	2621375500.0	2635666000.0	5986473.0
15	12420751.0	2932440.0	13896816.0	26433.314	1000.0	1000.0	-1585863.9	2298109200.0	2314259700.0	4886058.0
