Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-1811.7543	46.633762	-1742.5184	-1883.4631	1000.0	-0.03487407	0.5388672	1.6959196	-1.7248987	5000	0.4018076	28531.68	-0.026231617	-4464.998	9.806654	2.3837745	16.1177978515625
1	-1748.2867	75.599434	-1607.1456	-1819.7501	1000.0	-14.183356	0.49728632	-9.684425	-14.643053	10000	0.23339339	21566.146	-0.016273618	-1944.9336	9.546783	2.2013495	24.50009036064148
2	-1672.74	54.55958	-1566.4164	-1722.7253	1000.0	-21.210913	0.09414486	-19.617908	-21.2775	15000	0.3472887	17884.846	-0.017098814	-1402.2031	9.3798275	2.0104563	32.98283243179321
3	-1713.9055	69.308014	-1624.3655	-1804.9171	1000.0	-26.777481	0.05794631	-25.124805	-26.809832	20000	0.28189927	16581.15	-0.01517427	-1271.6543	9.447433	2.0772462	41.17562985420227
4	-1539.508	60.349186	-1465.2268	-1645.2817	1000.0	-32.026375	0.035519946	-31.09117	-32.04609	25000	0.14439426	12220.154	-0.011770159	-949.10645	9.547146	2.1590688	49.21810841560364
5	-1490.9775	82.234276	-1363.4098	-1560.8813	1000.0	-36.629074	0.035514567	-35.589466	-36.646477	30000	0.2505397	10908.987	-0.012565136	-853.0596	9.375599	2.0603626	57.32534337043762
6	-1467.3528	71.01976	-1369.2234	-1577.131	1000.0	-41.042736	0.023604875	-40.475864	-41.054127	35000	0.1773896	9124.551	-0.011699513	-735.06055	9.522723	2.0721688	65.31993436813354
7	-1359.8086	90.27598	-1219.1234	-1468.2821	1000.0	-45.216366	0.024550151	-44.220642	-45.226093	40000	0.26976398	7191.4297	-0.01222837	-578.78906	9.339241	1.953825	73.42319464683533
8	-1406.6349	77.432884	-1305.4884	-1520.6974	1000.0	-49.005806	0.022564849	-48.258118	-49.014114	45000	0.22282498	7333.3906	-0.01172927	-592.8467	9.40202	1.968973	81.57666110992432
9	-1312.4739	77.92389	-1234.5566	-1453.9342	1000.0	-52.886307	0.017274447	-52.382683	-52.892586	50000	0.17552112	4812.5415	-0.00960961	-421.91748	9.388273	1.9908601	89.66454672813416
10	-1279.633	35.281765	-1225.7324	-1314.8594	1000.0	-56.266426	0.0138218375	-55.830547	-56.271885	55000	0.110651456	4149.3423	-0.009000629	-358.97437	9.366772	1.9759994	97.95714211463928
11	-1227.0317	73.5992	-1148.5509	-1328.5712	1000.0	-59.433914	0.015021013	-58.949177	-59.439255	60000	0.21755242	3415.3296	-0.010322437	-298.8506	9.310326	1.8966051	105.76166725158691
12	-1244.0817	75.65273	-1132.52	-1329.1294	1000.0	-62.39417	0.012834838	-61.850346	-62.398624	65000	0.07244359	3259.748	-0.0070224926	-285.62646	9.309998	1.8798672	113.90724444389343
13	-1133.3981	82.976875	-991.0338	-1245.0247	1000.0	-65.33946	0.014712395	-64.66518	-65.34402	70000	0.17868422	2055.2087	-0.009189397	-167.89136	9.343466	1.9401195	122.10792803764343
14	-976.5443	367.12067	-246.15744	-1225.7155	830.4	-67.68824	0.014909418	-67.24379	-67.69314	75000	0.12023932	2369.0422	-0.0065617934	-185.39258	9.197218	1.799165	129.94053196907043
15	-1090.8385	59.119884	-1005.17505	-1190.0	1000.0	-70.164024	0.0100551145	-69.81588	-70.16775	80000	0.05309465	1285.3326	-0.0067679957	-103.940186	9.1759405	1.7741889	137.9240620136261
16	-1102.1783	31.514362	-1065.4978	-1154.9287	1000.0	-72.10565	0.012074147	-71.531784	-72.10917	85000	0.075132206	1222.1292	-0.0060303733	-82.917725	9.178245	1.7262177	145.99661827087402
17	-1080.348	77.9383	-972.95636	-1209.1265	1000.0	-73.85783	0.0114361495	-73.51852	-73.86171	90000	0.16968183	1221.6276	-0.0077432543	-72.83972	9.21794	1.8204918	153.5822389125824
18	-995.99335	39.435238	-935.01447	-1041.2311	1000.0	-75.53726	0.011134279	-75.094666	-75.5407	95000	0.13884145	692.4432	-0.006058961	-34.884094	9.056958	1.7151402	161.4482717514038
19	-985.6696	67.14707	-907.8423	-1076.2566	1000.0	-76.753716	0.009974454	-76.33968	-76.75689	100000	0.10713062	703.8158	-0.004448168	-17.44336	9.25716	1.8107805	169.56246900558472
20	-964.38525	19.023611	-927.58606	-979.34033	1000.0	-77.63185	0.011554585	-77.047165	-77.63522	105000	0.08977975	545.9458	-0.00476902	-12.66803	9.078583	1.7045745	178.07874274253845
21	-1024.2783	66.256996	-937.1944	-1096.1307	1000.0	-78.38936	0.009660866	-78.03078	-78.392395	110000	0.12167339	796.3928	-0.00563477	-25.641846	9.123034	1.6789918	186.2734010219574
