Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	13908230.0	11911.429	13883586.0	23246.566	1000.0	1000.0	-355114.28	112663980.0	111073610.0	48540056.0
2	13901936.0	20393.152	13942376.0	602.72144	1000.0	1000.0	-3349898.8	2423601400.0	2394517800.0	634806800.0
3	13928202.0	29076.8	13900816.0	34317.453	1000.0	1000.0	-5869411.5	2793401000.0	2770518500.0	315012900.0
4	13934128.0	10988.965	13929848.0	12528.146	1000.0	1000.0	-4960574.0	665400100.0	667031700.0	83884400.0
5	13923606.0	23969.48	13918397.0	22361.156	1000.0	1000.0	-4222034.5	170738220.0	170997340.0	50532988.0
6	13892048.0	26253.676	13928395.0	27901.768	1000.0	1000.0	-3648538.2	54890204.0	54809230.0	31409016.0
7	13896317.0	9914.271	13910899.0	28765.227	1000.0	1000.0	-3181546.8	36336290.0	36185324.0	25748910.0
8	13546138.0	424829.22	13780533.0	311577.22	986.4	1000.0	-2812411.5	100031064.0	100063890.0	19332412.0
9	13929499.0	19257.127	13897005.0	76953.61	1000.0	1000.0	-2488005.8	86602410.0	86766100.0	14809448.0
10	13913477.0	15731.163	13802219.0	273766.1	1000.0	1000.0	-2229300.8	77749064.0	77914090.0	13349007.0
11	13928632.0	15437.841	13915443.0	19803.879	1000.0	1000.0	-2030358.5	63159980.0	63310680.0	11145781.0
12	13914342.0	13638.977	13914918.0	23490.084	1000.0	1000.0	-1926435.2	43050364.0	43198476.0	9951030.0
13	13927197.0	16608.945	12624757.0	3882933.5	1000.0	907.0	-1828131.2	27989260.0	28046242.0	8190212.5
14	13919138.0	8809.914	13909742.0	17192.402	1000.0	1000.0	-1756695.0	33248832.0	33252964.0	7973966.5
15	13918251.0	10299.984	12581690.0	4008682.8	1000.0	904.0	-1684612.9	25984466.0	25964820.0	5900757.5
16	11742779.0	4877818.0	11091601.0	5443676.0	843.3333	803.1	-1622427.4	21512884.0	21510326.0	7228790.0
17	13774082.0	286037.97	12705210.0	3668986.8	1000.0	912.2	-1576392.8	45690184.0	45703372.0	9078907.0
18	13921317.0	16950.049	12559397.0	4079587.2	1000.0	902.3	-1532462.8	39861172.0	39888380.0	8594375.0
19	12395209.0	3069734.0	11546003.0	4790569.0	889.8	829.0	-1513394.4	28396454.0	28412356.0	8128696.5
20	11425068.0	4721002.5	9569566.0	4792206.0	845.3333	687.3	-1492739.4	24161772.0	24139200.0	6608168.5
21	13771067.0	310451.34	3866954.5	4340613.5	1000.0	277.8	-1482032.1	42346324.0	42318868.0	9944271.0
22	10187603.0	5758618.0	12563949.0	4076767.5	736.8571	902.4	-1498541.4	52303844.0	52466692.0	12612480.0
23	13923658.0	13292.533	13927941.0	9141.71	1000.0	1000.0	-1489258.8	46265596.0	46393716.0	13601913.0
24	7817267.5	5487873.5	5435914.0	5243325.0	561.1111	390.2	-1481303.0	71007256.0	70867950.0	17722632.0
25	6383572.5	6493221.0	12639921.0	3869691.8	458.36365	907.4	-1459855.2	130625816.0	130717150.0	21860096.0
26	11978981.0	4360320.0	12669710.0	3782629.2	860.0	909.5	-1430376.1	161031840.0	161065390.0	18878760.0
27	11732083.0	4922508.5	11190099.0	5473065.0	842.0	803.5	-1420529.8	165101870.0	165189900.0	24799292.0
28	8161855.0	6327769.5	12597810.0	3999427.2	586.0	904.3	-1429283.2	131794460.0	131807260.0	20638496.0
29	11687993.0	4971893.5	11305385.0	5224774.5	840.1667	812.3	-1440864.5	177046400.0	176901390.0	25287340.0
