Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	13915454.0	11035.25	13942194.0	445.31763	1000.0	1000.0	-483590.88	272160640.0	270060160.0	128347540.0
2	13906643.0	10078.347	13761918.0	360736.3	1000.0	1000.0	-6771220.0	19337296000.0	19225934000.0	5023430700.0
3	13761373.0	362280.47	13851056.0	270206.2	1000.0	1000.0	-17287528.0	45682840000.0	45528584000.0	5581739500.0
4	13760827.0	360191.16	13941830.0	703.7223	1000.0	1000.0	-15981463.0	13737012000.0	13811355000.0	704829400.0
5	13941650.0	890.1446	13941286.0	1359.999	1000.0	1000.0	-13520723.0	4239753000.0	4263489800.0	332301730.0
6	13942558.0	363.60007	13941922.0	948.61206	1000.0	1000.0	-11053280.0	1488730100.0	1499864600.0	209505070.0
7	13941832.0	574.5864	13942376.0	726.8003	1000.0	1000.0	-9063698.0	469466340.0	474618530.0	127283600.0
8	13940763.0	849.41626	13941378.0	1094.1246	1000.0	1000.0	-7385928.5	217184020.0	218809660.0	82607470.0
9	13921477.0	41163.605	13924098.0	16299.363	1000.0	1000.0	-6056017.0	120034480.0	120545544.0	56526892.0
10	13926269.0	14405.042	11816648.0	4433072.0	1000.0	848.5	-5421485.5	98055620.0	98223470.0	75298770.0
11	12673615.0	2522408.8	12595934.0	3994460.0	909.6	904.4	-4897933.5	224198140.0	223559230.0	72341280.0
12	13934221.0	3774.553	12680072.0	3734059.0	1000.0	910.6	-4464683.0	251635170.0	251617760.0	55654500.0
13	10477947.0	5462947.5	8770670.0	6335475.5	752.8571	630.0	-4018566.5	154409870.0	153827360.0	49873220.0
14	10189357.0	5898848.0	11063465.0	5087024.5	732.0	794.2	-3516128.2	316856400.0	317661540.0	53891748.0
15	10401524.0	5168940.5	11369406.0	5117262.0	747.5	816.8	-3114689.2	446602300.0	447173900.0	47640980.0
16	11684583.0	4977339.5	11743781.0	4178244.8	840.0	848.8	-2789565.8	376636960.0	376427230.0	45335716.0
17	11315773.0	4878339.5	11518175.0	4281362.0	812.5	826.9	-2564154.8	379738370.0	378967420.0	41555130.0
18	11703819.0	4960628.0	11386962.0	5099594.5	840.6667	817.3	-2366013.2	260297330.0	260136660.0	35453924.0
19	8613138.0	5646835.0	9884308.0	6171517.5	618.55554	709.9	-2182219.8	329802850.0	329902200.0	38023940.0
20	7056871.5	6166461.5	9639194.0	5546647.0	507.0	692.0	-2031458.2	351826000.0	352253400.0	34322290.0
21	7385889.5	6557176.0	12438006.0	3864628.0	530.1	893.0	-1912433.5	387866100.0	388128200.0	36642060.0
22	10260408.0	5800715.5	11996959.0	4074273.8	736.7143	861.2	-1809025.0	420678240.0	420854340.0	31867366.0
23	11772062.0	4332779.0	12841853.0	3268666.5	844.6	921.8	-1733543.2	358754080.0	358843650.0	29245324.0
24	11844931.0	4650367.0	11354798.0	5157038.0	850.6667	815.1	-1674319.5	326817950.0	326875550.0	27725016.0
25	13678389.0	498862.8	12575250.0	4029119.0	982.0	903.5	-1624280.6	315638560.0	315707070.0	30218470.0
26	12193992.0	3877399.5	12710659.0	3648205.8	875.5	912.7	-1583492.0	308077380.0	308238240.0	27044432.0
27	10584665.0	5257402.0	11332086.0	5130176.5	762.2857	815.4	-1548904.8	265603650.0	265572400.0	26108574.0
28	13928950.0	15205.108	11253866.0	5200186.5	1000.0	812.4	-1517681.5	329248160.0	329259040.0	27416666.0
29	13689632.0	295547.3	12600117.0	3705744.0	1000.0	910.8	-1496167.6	299361600.0	299419230.0	24957682.0
