Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	900600.0	12224.565	978700.0	9829.039	1000.0	1000.0	-13555.752	80683.67	79143.484	26341.004
2	909400.0	8935.323	922600.0	90991.43	1000.0	1000.0	-60678.168	206934.27	200151.25	138836.12
3	914000.0	52257.055	952600.0	8052.3286	1000.0	1000.0	-128242.125	1104090.6	1099112.9	780004.7
4	936800.0	8681.014	949700.0	13748.09	1000.0	1000.0	-176591.47	1609276.6	1569323.0	1248891.0
5	935200.0	14005.713	920300.0	70195.51	1000.0	1000.0	-203695.78	1684453.6	1655676.4	1478633.5
6	909000.0	31419.738	927600.0	19607.14	1000.0	1000.0	-208951.1	1713836.2	1686684.4	1507595.6
7	937600.0	12306.096	940100.0	23901.674	1000.0	1000.0	-209288.53	1757584.6	1737173.8	1507846.8
8	927800.0	21169.79	925100.0	15181.896	1000.0	1000.0	-209547.23	1717521.6	1699849.6	1513592.9
9	938000.0	8899.438	873800.0	97857.85	1000.0	1000.0	-205690.67	1593993.2	1581410.2	1444354.5
10	920400.0	80231.164	926800.0	23798.318	1000.0	1000.0	-199414.33	1228822.0	1226516.6	1221150.1
11	945200.0	10590.562	924800.0	33156.598	1000.0	1000.0	-194317.64	985933.6	975838.2	1044795.2
12	917600.0	24467.121	890900.0	78228.445	1000.0	1000.0	-188790.33	770544.3	759355.2	848461.1
13	896800.0	78545.27	932800.0	18059.9	1000.0	1000.0	-181823.38	586140.7	575692.5	691644.9
14	873400.0	90431.414	943500.0	11800.424	1000.0	1000.0	-173225.36	482077.2	473988.72	585788.0
15	908000.0	63049.188	933400.0	27846.723	1000.0	1000.0	-165064.5	411355.25	404312.12	509665.06
16	934000.0	7293.833	836300.0	144852.38	1000.0	1000.0	-156308.88	335471.56	330403.7	424417.2
17	933600.0	20065.89	894800.0	86177.49	1000.0	1000.0	-147582.42	280245.1	273542.03	361215.5
18	868200.0	73040.81	926700.0	31435.809	1000.0	1000.0	-139361.23	238491.86	231820.28	308052.66
19	901600.0	85805.83	927400.0	23187.064	1000.0	1000.0	-132579.2	212332.8	206423.9	271158.94
20	890200.0	49178.855	920500.0	34889.11	1000.0	1000.0	-127059.39	183479.47	178661.97	239091.48
21	904800.0	71527.336	920600.0	58239.504	1000.0	1000.0	-122475.414	164723.86	161398.98	214994.0
22	909000.0	63488.582	927700.0	58891.51	1000.0	1000.0	-118526.12	152209.69	150736.97	196042.67
23	935400.0	45451.51	937400.0	51651.137	1000.0	1000.0	-115026.945	144820.42	142967.97	184858.53
24	932800.0	21160.34	905200.0	43847.008	1000.0	1000.0	-112114.56	132496.75	130627.79	168584.55
25	905000.0	48207.887	917200.0	31691.639	1000.0	1000.0	-109715.25	122028.39	120695.5	155383.69
26	908000.0	33722.395	891800.0	85608.18	1000.0	1000.0	-107525.695	112747.01	111233.89	142706.33
27	839800.0	91269.71	929800.0	59241.54	1000.0	1000.0	-105540.586	109162.15	108559.695	139347.25
28	885400.0	60767.094	927400.0	55523.33	1000.0	1000.0	-103973.44	105048.94	104450.53	130846.77
29	872600.0	94550.73	945600.0	17867.29	1000.0	1000.0	-102778.984	102066.84	100705.29	125815.45
