Epoch	AverageEpRet	StdEpRet	AverageTestEpRet	StdTestEpRet	EpLen	TestEpLen	LossPi	LossQ1	LossQ2	LossV
1	894200.0	5075.431	973200.0	10970.87	1000.0	1000.0	-13611.112	77312.164	77261.51	21617.395
2	901400.0	10575.443	669600.0	75727.41	1000.0	1000.0	-52550.445	195594.83	194240.64	99945.24
3	887400.0	95863.66	967500.0	6591.661	1000.0	1000.0	-101557.85	795302.0	785264.8	419597.0
4	962600.0	5122.4995	899500.0	29506.78	1000.0	1000.0	-141672.73	2626983.2	2597540.8	1168653.8
5	918800.0	18137.254	929100.0	32998.336	1000.0	1000.0	-173492.38	2679734.0	2661709.8	1274037.6
6	914600.0	52951.297	984900.0	5804.3086	1000.0	1000.0	-190572.55	2870829.0	2843883.2	1582721.2
7	903000.0	78828.93	922700.0	62019.434	1000.0	1000.0	-210142.69	2585219.0	2544204.0	1593051.6
8	908400.0	45828.375	937500.0	27950.85	1000.0	1000.0	-226308.5	2220642.2	2213293.8	1614204.9
9	876800.0	65300.535	910100.0	87614.44	1000.0	1000.0	-232583.47	1689544.8	1697979.8	1330495.9
10	931400.0	28827.764	923200.0	24591.867	1000.0	1000.0	-226691.92	1362328.8	1375275.8	1178892.8
11	901200.0	31140.969	838700.0	128464.05	1000.0	1000.0	-214991.2	983416.2	975218.0	941479.5
12	911200.0	20951.371	929000.0	48631.27	1000.0	1000.0	-199840.36	743059.25	736339.7	755932.44
13	944600.0	12721.635	936300.0	15601.603	1000.0	1000.0	-184922.66	555226.94	554944.1	609078.7
14	888600.0	61337.1	923600.0	29917.219	1000.0	1000.0	-171105.28	471120.53	479121.62	522792.66
15	920800.0	29882.436	930600.0	28100.533	1000.0	1000.0	-159280.81	403474.28	413388.53	458783.12
16	909600.0	73888.02	849500.0	158081.14	1000.0	1000.0	-148567.98	344688.4	353015.5	395709.97
17	917400.0	35869.766	920100.0	37808.598	1000.0	1000.0	-140788.89	274948.2	279438.34	325523.72
18	864800.0	62396.793	896300.0	67767.32	1000.0	1000.0	-134880.02	244328.55	249255.69	285116.25
19	910200.0	55635.96	912900.0	31557.725	1000.0	1000.0	-129922.2	233976.81	237404.56	266387.1
20	951200.0	11106.755	939900.0	33735.59	1000.0	1000.0	-125700.37	212421.8	213768.03	236155.16
21	892000.0	58432.867	904700.0	55456.38	1000.0	1000.0	-122070.6	182943.67	185360.11	211830.77
22	903400.0	41677.81	904500.0	36368.254	1000.0	1000.0	-118617.04	165101.6	167806.72	192123.47
23	884400.0	94607.82	930200.0	30606.535	1000.0	1000.0	-115482.73	151682.44	153220.45	175396.42
24	897800.0	29403.4	911700.0	44499.55	1000.0	1000.0	-112600.3	141013.12	143353.6	165491.5
25	865000.0	85005.88	939300.0	9066.973	1000.0	1000.0	-110032.08	130612.79	132488.17	153077.62
26	877800.0	121897.33	861600.0	155928.97	1000.0	1000.0	-107560.83	123095.6	123903.98	140212.36
27	953800.0	13466.997	941600.0	23787.393	1000.0	1000.0	-105714.34	116325.71	118095.92	134128.27
28	918200.0	50053.57	926600.0	26911.707	1000.0	1000.0	-103832.1	108617.945	109974.76	124461.67
29	927400.0	30342.05	928700.0	32511.691	1000.0	1000.0	-102418.53	103621.08	104663.76	117619.61
