Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	-356.6986	25.942616	-333.37048	-407.1025	-2660.369	48.763596	-2599.7124	-2785.0037	1000.0	1000.0	5000	13.920279	12.865791	67.070435	-4.8670526	-16.223776	1.3766364	37.39254689216614
2	-361.96533	68.415825	-308.3824	-494.78946	-2117.606	1095.8196	-243.4561	-2940.1904	1000.0	743.9	10000	86.60426	28.46124	187.6369	28.91329	-91.80279	8.362824	65.71635007858276
3	-2061.5122	881.8297	-301.80487	-2571.4683	-2641.2964	67.208145	-2538.3787	-2802.1245	817.2	1000.0	15000	151.23512	9.931874	210.61488	61.248646	-154.5773	14.872262	96.3350133895874
4	-1364.1404	850.2638	-217.11119	-2399.7869	138.96992	98.49069	255.50082	-121.621	1000.0	1000.0	20000	143.80817	9.402921	204.17761	-0.517444	-145.525	6.396826	129.16329216957092
5	78.18463	152.50613	291.97925	-124.21792	330.26773	52.589314	395.1867	218.38383	1000.0	1000.0	25000	125.19449	7.174024	170.80284	-3.3535132	-126.74943	3.3967328	163.03410387039185
6	227.9054	135.28981	374.35922	5.95354	233.74878	124.67024	408.78568	81.81457	855.3333	1000.0	30000	113.1055	5.4872403	154.44228	-9.387606	-114.564766	3.2615395	196.78961777687073
7	333.53726	131.47217	487.66208	89.31705	392.5476	78.11252	513.94946	264.90225	1000.0	1000.0	35000	104.898926	4.6857095	152.50314	-11.780162	-106.24436	2.892297	230.396568775177
8	235.60669	143.55907	381.8304	-31.353758	225.01945	147.77965	465.74042	18.959885	1000.0	1000.0	40000	99.450165	5.044765	159.625	-23.417145	-100.708755	3.0346186	264.2571461200714
9	162.68845	162.52336	409.39166	-39.2413	343.67557	101.9252	536.46515	184.2116	1000.0	1000.0	45000	95.731186	5.426942	164.20258	-27.63918	-96.93611	3.2528715	298.8945553302765
10	205.96143	216.41434	476.00244	-182.67339	153.0301	175.33995	291.08594	-213.71573	1000.0	1000.0	50000	93.38813	6.145893	177.4575	-22.17325	-94.59496	3.9114068	334.77333760261536
11	101.66615	97.94082	193.11111	-57.32056	64.3127	98.633736	203.1931	-105.16357	1000.0	1000.0	55000	93.01781	8.181657	183.29979	-28.675495	-94.26647	5.206599	369.84729528427124
